Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS,Label,Difference
MAGVRYQQEVBJKC-UHFFFAOYSA-N,1.388,426.367,3,2,0,118,0.5454545455,-3.942247482,-1.589901073,2.352346409
GVPOXPZELDAAGI-UHFFFAOYSA-N,3.1144,406.866,8,5,2,150,0.4285714286,-1.346997118,-3.701464553,2.354467435
BBFQZRXNYIEMAW-UHFFFAOYSA-N,3.3367,341.275,3,6,1,126,0.56,-6.764096592,-4.408248569,2.355848023
DRLSBGXFFUXZIN-UHFFFAOYSA-N,2.5605,452.629,19,7,7,188,0,-6.655742376,-4.299842175,2.355900201
GZGSEMRMKBBQGA-UHFFFAOYSA-N,4.5381,572.581,7,7,5,212,0.6279069767,-8.479083332,-6.123148088,2.355935244
JDPMQBDNRSLOKS-UHFFFAOYSA-L,3.9673,248.218,4,3,0,88,0.7058823529,-2.201708674,-4.55840101,2.356692336
ANIAQSUBRGXWLS-UHFFFAOYSA-N,8.936,580.806,18,6,0,232,0.2857142857,-6.421608413,-8.778935738,2.357327325
JUBAFYPBMDLOSF-UHFFFAOYSA-N,2.9887,234.73,3,2,1,84,0.75,-0.896346803,-3.256952091,2.360605288
OWZREIFADZCYQD-NSHGMRRFSA-N,3.58322,340.339,6,6,1,128,0.48,-7.417968366,-5.052470701,2.365497665
APCZGLLBEWTYMV-UHFFFAOYSA-M,-2.2021,243.113,0,1,0,48,0,0.614204322,-1.755308239,2.369512561
NOIQZLIGXCQSEV-UHFFFAOYSA-N,-3.4986,506.254,3,0,0,120,0,-3.914788613,-1.545096867,2.369691746
XMSXQFUHVRWGNA-UHFFFAOYSA-N,2.2542,165.236,2,2,1,66,0.5,-4.50210133,-2.132052157,2.370049173
SKKLFJHESZIVKT-UHFFFAOYSA-N,1.6096,157.644,2,1,1,56,0.6,0.802330791,-1.568169763,2.370500554
IQOILDYEBKDJQN-LXCLTORNSA-N,5.2906,383.438,4,2,1,146,0.4285714286,-7.659416997,-5.287526441,2.371890556
RSMUVYRMZCOLBH-UHFFFAOYSA-N,3.9093,254.374,2,4,2,104,0,-6.41,-4.036711308,2.373288692
ULGNLQBHIXGZMQ-UHFFFAOYSA-L,3.6236,228.682,0,2,1,78,0.875,-1.58,-3.954013884,2.374013884
GTPLMWARUUYSDH-OUXZIXCQSA-L,-15.3236,265.901,2,7,0,56,0,-0.1942710493,-2.568752143,2.374481094
JLVSRWOIZZXQAD-UHFFFAOYSA-N,4.0454,345.87,6,3,0,128,0.5,-2.72599577,-5.100528672,2.374532902
WDQPAMHFFCXSNU-UHFFFAOYSA-N,3.8183,501.93,6,6,4,180,0.5,-7.304443807,-4.921465369,2.382978438
HPDZIFBLRDLGFA-UHFFFAOYSA-N,-0.763,440.378,7,4,1,150,0.2222222222,-0.714508878,-3.09750902,2.383000142
BCYSNOFYSIJRNM-FGZKHVCBSA-N,2.3494,696.819,2,10,4,264,0.2448979592,-1.337965649,-3.721518844,2.383553195
NJGBTKGETPDVIK-UHFFFAOYSA-N,-15.5042,293.955,2,7,1,68,0,0.420460109,-1.963775597,2.384235706
IOJUPLGTWVMSFF-UHFFFAOYSA-N,1.0941,318.329,4,5,2,122,0.2608695652,-4.385604923,-2.001023784,2.384581139
LVDKGYHINGQDRF-UHFFFAOYSA-N,2.32974,408.462,4,7,3,156,0.4,-6.535604709,-4.150928388,2.384676321
JYFHYPJRHGVZDY-UHFFFAOYSA-N,3.3652,290.189,10,7,0,104,0,0.5373,-1.847715415,2.385015415
JBUAXQJLEVDLMQ-UHFFFAOYSA-N,0.5839,248.373,1,5,0,86,0,-3.291300662,-0.9030546246,2.388246037
UIHCLUNTQKBZGK-UHFFFAOYSA-N,3.5357,315.35,3,4,3,112,0.7272727273,-1.9763,-4.369449637,2.393149637
XSAYZAUNJMRRIR-UHFFFAOYSA-N,1.0902,220.272,2,2,0,86,0.375,0.487,-1.906923503,2.393923503
OJOBTAOGJIWAGB-UHFFFAOYSA-N,3.9536,382.541,13,5,2,156,0,-6.313866074,-3.919489496,2.394376578
MMJGSXQXUWECJL-UHFFFAOYSA-N,2.4029,411.242,8,4,0,148,0,-5.308746093,-2.913622762,2.395123331
NQJCTWSXXZBQGX-UHFFFAOYSA-N,0.6264,397.906,4,4,0,146,0.6785714286,-1.450561375,-3.845990753,2.395429378
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,5.6177,344.58,20,3,2,146,0,-7.720717358,-5.323684258,2.3970331
FSKYZRCACCHDGR-UHFFFAOYSA-N,2.8332,214.305,2,3,0,88,0,-1.1083,-3.506204947,2.397904947
MHZGKXUYDGKKIU-UHFFFAOYSA-N,0.91582,460.412,5,3,1,156,0.4137931034,-1.71915775,-4.118390672,2.399232922
SQDFHQJTAWCFIB-UHFFFAOYSA-N,2.784,356.47,5,5,1,140,0.3461538462,-5.85,-3.45050896,2.39949104
SUMDYPCJJOFFON-UHFFFAOYSA-N,-0.4894,562.576,7,6,0,182,0.6315789474,-1.504668533,-3.904355547,2.399687014
SSNMPSGFZBQHKA-UHFFFAOYSA-N,3.2168,214.305,8,3,0,88,0,-4.296805043,-1.896908165,2.399896878
OLVCFLKTBJRLHI-UHFFFAOYSA-N,0.8486,706.75,14,8,0,240,0.5,-0.4376461112,-2.839147881,2.40150177
SVOAENZIOKPANY-CVBJKYQLSA-L,3.53282,425.444,4,6,0,158,0.625,-6.771509907,-4.368929335,2.402580572
JNHUFDXYWPRKLK-UHFFFAOYSA-N,7.3887,386.664,5,1,1,160,0,-7.100195364,-9.503423107,2.403227743
MQIPLTYHZCWJRA-UHFFFAOYSA-N,5.0459,343.552,16,3,3,144,0,-3.08883445,-5.494540924,2.405706474
XSPWINZRSAKTKX-UHFFFAOYSA-N,4.6764,439.968,4,3,1,154,0.5,-2.74,-5.14734153,2.40734153
GOKBPGXXQSCLLS-UHFFFAOYSA-N,0.5904,205.286,7,5,0,76,0,-3.256981001,-0.8493474849,2.407633516
DNRJTBAOUJJKDY-UHFFFAOYSA-N,2.4352,257.105,5,3,1,104,0,-0.5379542498,-2.945992013,2.408037763
BPRYUXCVCCNUFE-UHFFFAOYSA-N,-7.7908,598.23,8,10,4,152,0.4,-4.195590515,-1.78607779,2.409512725
GRIJBPAOIJBRSI-UHFFFAOYSA-N,2.3814,302.515,2,4,1,82,0.6875,-1.448934642,-3.858624614,2.409689972
ITHZDDVSAWDQPZ-UHFFFAOYSA-L,2.7635,284.425,8,3,2,108,0.3157894737,-5.453967767,-3.044234508,2.409733259
JIMXXGFJRDUSRO-UHFFFAOYSA-N,-1.2973,330.859,4,2,1,122,0.5217391304,-6.171334139,-3.76022574,2.411108399
KUAZQDVKQLNFPE-UHFFFAOYSA-N,0.5616,663.007,7,3,1,122,0.2608695652,-4.85763654,-2.445206887,2.412429653
VCOQVAJFXPHUAM-UHFFFAOYSA-N,1.0568,387.44,4,8,1,150,0.3571428571,-4.213639395,-1.799999952,2.413639443
DBJMEBUKQVZWMD-UHFFFAOYSA-N,3.2768,917,22,20,10,336,0.5625,-1.059279349,-3.473648999,2.41436965
HNSUDSIHCJEYQG-UHFFFAOYSA-N,3.3366,505.458,9,2,6,182,0.3529411765,-2.800595088,-5.215215447,2.414620359
AGKBXKFWMQLFGZ-UHFFFAOYSA-N,-0.268,152.794,0,1,0,12,0,-8.40595505,-5.990225476,2.415729574
MHWLWQUZZRMNGJ-UHFFFAOYSA-N,1.78406,387.23,7,4,3,126,0.2608695652,-5.497005931,-3.080372783,2.416633148
FRHWGEORUKRDBY-UHFFFAOYSA-N,2.16062,261.373,2,5,0,104,0.3157894737,-5.493498745,-3.075574938,2.417923807
BWYOJTILHQWIRQ-RRABGKBLSA-N,1.4062,325.434,3,4,1,122,0,-4.498353261,-2.076672106,2.421681155
WYZDXEKUWRCKOB-YDSAWKJFSA-N,2.85074,260.381,2,3,2,104,0.3157894737,-5.278571852,-2.856420406,2.422151446
PTHGDVCPCZKZKR-UHFFFAOYSA-N,-5.6517,244.878,0,8,0,69,0,0.4103907799,-2.013169888,2.423560668
CGRKCGWEOIQFRD-UHFFFAOYSA-N,2.8428,306.273,1,5,1,112,0.5217391304,-1.765949423,-4.189581762,2.423632339
KDICASSDSSYKMK-UHFFFAOYSA-N,2.0909,196.681,2,1,2,70,0.6923076923,0.698797757,-1.725762406,2.424560163
UPPYKNLSSLIIAZ-UHFFFAOYSA-N,0.5748,295.732,0,2,0,42,0,-0.1713,-2.596795898,2.425495898
JXKQVGCVDCOCJA-UHFFFAOYSA-N,-2.5686,229.139,3,2,0,62,0,-2.104813241,0.3225102133,2.427323454
IAJNXBNRYMEYAZ-UHFFFAOYSA-N,0.8953,460.48,4,8,1,150,0.5161290323,-6.279395406,-3.849567859,2.429827547
FGPJTMCJNPRZGF-JXMROGBWSA-N,3.0947,321.292,5,3,1,116,0.3,-0.786732512,-3.217579352,2.43084684
DKGAZBPXLWEBPI-SLHNCBLASA-N,2.2025,576.591,8,9,5,210,0.512195122,-7.89163614,-5.459633693,2.432002447
KVGVQTOQSNJTJI-UHFFFAOYSA-N,5.2448,254.332,0,0,0,94,0.9,-7.8499999,-5.41565001,2.43434989
NPDACUSDTOMAMK-UHFFFAOYSA-N,2.9954,590.67,14,9,4,232,0.2857142857,-7.135861152,-4.699595541,2.436265611
OTXHZHQQWQTQMW-UHFFFAOYSA-N,-0.0716,211.154,6,5,2,78,0,1.578490674,-0.8592959758,2.43778665
OBOWRTHMVVMXTI-UHFFFAOYSA-L,-2.9383,240.69,5,3,1,86,0,0.618547366,-1.819971307,2.438518673
VIIIJFZJKFXOGG-UHFFFAOYSA-N,1.5113,308.831,6,4,3,110,0.3157894737,-0.353620742,-2.793902417,2.440281675
PHXLONCQBNATSL-UHFFFAOYSA-N,3.916,184.323,9,1,0,78,0,-5.92315685,-3.482114378,2.441042472
LGYNIFWIKSEESD-UHFFFAOYSA-N,1.3463,158.289,5,2,2,68,0,0.4781562173,-1.964108139,2.442264356
GIIBAUDXEXFBHL-UHFFFAOYSA-N,0.3462,436.39,9,3,1,148,0.4444444444,-1.770056592,-4.212626523,2.442569931
IZSBSZYFPYIJDI-UHFFFAOYSA-N,6.5156,494.554,3,6,0,182,0.7894736842,-4.393183723,-6.835982195,2.442798472
ZSVPPOWKJGVDON-UHFFFAOYSA-N,-2.43408,483.292,4,1,0,142,0.5,-3.414696653,-0.9716167041,2.443079949
KVBGVZZKJNLNJU-UHFFFAOYSA-N,6.7226,298.511,17,1,1,126,0,-3.775990335,-6.219950824,2.443960489
IIEWJVIFRVWJOD-UHFFFAOYSA-N,3.5545,361.825,7,3,2,132,0.48,-6.00789975,-3.561969345,2.445930405
HPZIIFVSYNLWNX-UHFFFAOYSA-N,-0.0025,192.217,0,0,0,9,0,-9.982761799,-7.536782735,2.445979064
WTLJHBLVUSNPSV-UHFFFAOYSA-N,1.496,384.27,4,5,1,126,0.2608695652,0.23883776,-2.207444973,2.446282733
STECJAGHUSJQJN-UHFFFAOYSA-N,3.5914,284.336,2,4,0,100,0.7,-6.756602507,-4.309171764,2.447430743
RXBKMJIPNDOHFR-UHFFFAOYSA-N,2.006,668.696,9,10,4,258,0.25,-6.020408034,-3.570145404,2.45026263
NGSFWBMYFKHRBD-UHFFFAOYSA-M,5.2448,254.332,0,0,0,94,0.9,-7.8613,-5.409999967,2.451300033
DKNQVJWYIUJWNC-UHFFFAOYSA-N,2.2428,213.708,4,2,0,78,0.4285714286,0.43286388,-2.019597125,2.452461005
SSZWWUDQMAHNAQ-UHFFFAOYSA-N,2.877,356.422,7,4,2,138,0.4615384615,-0.561181811,-3.017092912,2.455911101
DGSZGZSCHSQXFV-UHFFFAOYSA-N,10.61,514.788,26,6,0,214,0,-4.349900579,-6.806457715,2.456557136
IOQPZZOEVPZRBK-UHFFFAOYSA-N,2.29802,485.308,7,2,0,144,0.5,-1.257882665,-3.715783797,2.457901132
YUWFEBAXEOLKSG-UHFFFAOYSA-N,1.1198,801.024,10,14,10,324,0,-6.144733631,-3.685097908,2.459635723
DFAXIWKIBAGXSH-UHFFFAOYSA-N,5.39672,516.546,6,8,5,196,0.4736842105,-8.88924371,-6.429530381,2.459713329
VJJPUSNTGOMMGY-UHFFFAOYSA-N,4.2986,310.393,5,3,0,120,0.4347826087,-7.33,-4.869607823,2.460392177
ZBJBRUSGEJORQL-UHFFFAOYSA-N,5.75004,491.626,9,3,1,190,0.5,-3.691635735,-6.155480492,2.463844757
TZIOSYAVRCFFSO-UHFFFAOYSA-N,8.0457,604.174,14,8,0,184,0,-2.990876868,-5.455822073,2.464945205
CYMMEXYPWIUVOF-UHFFFAOYSA-N,2.2401,294.442,6,4,2,106,0,-1.243669842,-3.708715448,2.465045606
LKVOXDJKFRBRQV-UHFFFAOYSA-N,3.0086,248.942,6,1,0,60,0,-4.794038183,-2.327128306,2.466909877
BAMUEXIPKSRTBS-UHFFFAOYSA-N,1.8967,250.685,0,2,1,88,0.3529411765,-4.7,-2.231128013,2.468871987
CLJHABUMMDMAFA-UHFFFAOYSA-N,0.8481,304.302,4,5,2,116,0.2727272727,-3.863168752,-1.394116797,2.469051955
KKEAXAUOTXQKNV-UHFFFAOYSA-N,-1.0141,259.74,0,2,2,92,0.7777777778,-0.684802225,-3.156449534,2.471647309
ITUYMTWJWYTELW-UHFFFAOYSA-N,7.358,681.78,11,4,0,174,0.46875,-9.578370491,-7.105361637,2.473008854
NDLNTMNRNCENRZ-UHFFFAOYSA-N,0.7334,198.262,0,3,2,80,0,-0.3,-2.773267133,2.473267133
WMVJWKURWRGJCI-UHFFFAOYSA-N,0.7868,109.03,0,0,0,20,0,-0.6502,-3.124857747,2.474657747
ABEJUCOJRRLTMS-UHFFFAOYSA-L,-3.4389,464.338,0,2,2,108,0,-5.046698181,-2.570537953,2.476160228
HBUNPJGMNVQSBX-UHFFFAOYSA-N,1.3497,391.859,1,7,2,144,0.5555555556,-1.105988114,-3.583340842,2.477352728
FDHQEJALNMUUDH-UHFFFAOYSA-N,12.6256,535.986,33,1,1,228,0,-7.729153446,-10.20670861,2.477555162
ADZLJYXPHYDHJU-UHFFFAOYSA-N,4.1617,435.528,10,5,2,168,0.53125,-2.735926094,-5.213747911,2.477821817
XYYHQWXNCDZZLY-AATRIKPKSA-N,-0.3808,132.905,0,0,0,1,0,0.255764198,-2.229983582,2.48574778
DWTDGCXSUCRGEH-UHFFFAOYSA-N,2.4663,356.26,3,4,1,116,0.2857142857,-0.378580807,-2.86453267,2.485951863
UJPPXNXOEVDSRW-UHFFFAOYSA-N,3.94152,337.463,6,3,1,132,0.48,-1.62,-4.106099012,2.486099012
WXZVAROIGSFCFJ-ZDUSSCGKSA-N,1.8437,410.457,2,5,3,160,0,-5.6100001,-3.122376181,2.487623919
KCNRUFVEYNBDQY-UHFFFAOYSA-N,0.7516,173.171,0,3,1,64,0.4615384615,-3.84,-1.352189813,2.487810187
ICKWICRCANNIBI-UHFFFAOYSA-N,0.3737,128.175,0,1,0,52,0,0.8921966739,-1.598600745,2.490797419
GUYKUDVQANANFT-UHFFFAOYSA-N,0.3737,128.175,0,1,0,52,0,-1.598600804,0.8921966553,2.490797459
FRVRYQDYZFDWNR-QUPMIFSKSA-N,2.0453,272.389,12,3,3,112,0,0.0575708237,-2.433601169,2.491171992
MKXZASYAUGDDCJ-NJAFHUGGSA-N,-4.9249,687.621,13,8,2,252,0.4680851064,-5.824508111,-3.332785943,2.491722168
CFJYNSNXFXLKNS-UHFFFAOYSA-N,4.9934,468.282,10,3,0,170,0,-2.892356214,-5.384816842,2.492460628
KKAJSJJFBSOMGS-UHFFFAOYSA-N,3.42434,286.762,1,3,0,102,0.8,-2.214479009,-4.706994052,2.492515043
URMJNZMQXGBIFX-UHFFFAOYSA-N,0.0156,239.275,3,6,0,94,0.3529411765,0.621102693,-1.872893834,2.493996527
XBGNOMBPRQVJSR-UHFFFAOYSA-N,0.1406,211.217,3,5,3,82,0.4,0.67527113,-1.820089567,2.495360697
YIJNRGGQSJNTGE-UHFFFAOYSA-M,0.3506,183.207,3,4,4,72,0.4615384615,-3.0077,-0.5111845334,2.496515467
PESXGULMKCKJCC-UHFFFAOYSA-M,-1.4284,1583.582,37,32,18,618,0,-0.199640557,-2.69621307,2.496572513
FNUSUXSXQXLDBC-UHFFFAOYSA-N,3.5138,579.247,3,8,2,184,0.5,-7.532414872,-5.034687009,2.497727863
ZRTWIJKGTUGZJY-UHFFFAOYSA-N,4.1072,868.35,20,16,3,296,0.4827586207,-3.358911212,-5.856810625,2.497899413
XTCHLXABLZQNNN-UHFFFAOYSA-N,-0.55853,87.126,0,1,2,36,0,-1.7306,0.7683676078,2.498967608
XQUJIUXPLNHJMQ-UHFFFAOYSA-N,2.0801,441.018,1,5,1,152,0.4285714286,-5.88176102,-3.38132801,2.50043301
WOFDVDFSGLBFAC-UHFFFAOYSA-N,2.395,299.691,8,5,0,106,0,0.523,-1.978208375,2.501208375
KMSWCQQQRKBBAH-UHFFFAOYSA-N,2.8784,239.234,1,4,1,88,0.7777777778,-1.84,-4.341396332,2.501396332
RFIBDMCPIREZKC-UHFFFAOYSA-N,2.8784,239.234,1,4,1,88,0.7777777778,-4.341396386,-1.840000033,2.501396353
YAHBZWSDRFSFOO-UHFFFAOYSA-L,1.7412,191.19,1,3,2,72,0.6428571429,-4.52,-2.018552672,2.501447328
AXJZCJSXNZZMDU-UHFFFAOYSA-N,3.23938,423.517,9,6,2,164,0.1935483871,-7.024810856,-4.521981051,2.502829805
JNIGYQOBELCEIZ-MAKDUZDQSA-L,7.3887,386.664,5,1,1,160,0,-7,-9.503423107,2.503423107
MJARHCRAWLXDKO-UHFFFAOYSA-N,0.2225,49.883,0,0,0,6,0,-5.697952564,-3.193591689,2.504360875
AIOHBDYXYKMBIF-UHFFFAOYSA-N,3.23224,270.284,2,4,0,102,0.6,-6.798351882,-4.293079683,2.505272199
WVCHIGAIXREVNS-UHFFFAOYSA-N,0.5725,397.364,1,5,4,148,0.2222222222,-0.107826836,-2.613124249,2.505297413
WBBVXGHSWZIJST-RLQYZCPESA-N,5.6764,686.875,6,8,4,260,0.4081632653,-3.115062656,-5.620448197,2.505385541
WBCWFMFZMRFRLT-UHFFFAOYSA-N,5.6764,686.875,6,8,4,260,0.4081632653,-3.115062656,-5.620448197,2.505385541
OGNKZBOWNPYIDD-UHFFFAOYSA-N,1.2683,319.336,3,5,2,122,0.4347826087,-0.254071933,-2.75999999,2.505928057
RGVLTEMOWXGQOS-UHFFFAOYSA-L,1.2683,319.336,3,5,2,122,0.4347826087,-2.76,-0.2540719211,2.505928079
OXHDYFKENBXUEM-UHFFFAOYSA-N,-0.4548,88.11,0,1,2,36,0,0.9386362339,-1.567677659,2.506313893
GZXGHZDSFNQRKK-UHFFFAOYSA-N,3.0106,242.412,2,6,0,70,0,-4.9432,-2.436556037,2.506643963
IUZMBBCCRGRLDI-UHFFFAOYSA-N,2.1916,287.12,5,4,1,90,0.375,-0.0601,-2.573832301,2.513732301
SMKRKQBMYOFFMU-DRXWIORDSA-N,-0.36926,270.3,2,4,6,102,0.3,-3.29,-0.7761573699,2.51384263
FIFLUHNFRVJEDU-UHFFFAOYSA-M,0.5506,471.535,4,7,2,174,0.3636363636,-6.162962495,-3.648588526,2.514373969
HKAMKLBXTLTVCN-UHFFFAOYSA-N,1.4807,224.149,5,6,0,82,0,0.4276,-2.087152577,2.514752577
WCMHCPWEQCWRSR-UHFFFAOYSA-J,3.586,316.041,2,1,0,114,0,-1.499743427,-4.014865177,2.51512175
HETCEOQFVDFGSY-UHFFFAOYSA-N,0.6336,342.576,12,6,0,144,0,0.1642130702,-2.351620526,2.515833596
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-4.959,324.356,6,7,1,108,0,-2.747593942,-0.2308063759,2.516787566
YVXHZKKCZYLQOP-UHFFFAOYSA-N,5.857,461.556,7,3,1,176,0.6176470588,-4.664225351,-7.182160603,2.517935252
VJFFDDQGMMQGTQ-UHFFFAOYSA-L,10.5463,607.961,30,4,1,252,0,-5.783875721,-8.302597311,2.51872159
HMSYOMRFLOKYEK-UHFFFAOYSA-N,1.2433,218.293,9,4,2,90,0,0.1794741305,-2.339643901,2.519118032
HKLYXHWNPAGMMW-UHFFFAOYSA-N,-4.4274,174.095,0,3,2,56,0.75,0.759213702,-1.762141959,2.521355661
SRSXLGNVWSONIS-UHFFFAOYSA-N,4.1888,418.408,0,4,0,152,0.625,-7.718509993,-5.195384703,2.52312529
WGYXRPGKLMQCLW-UHFFFAOYSA-N,3.1687,436.424,6,8,0,164,0.53125,-6.618719326,-4.093915514,2.524803812
LCMPIWIWBGHBOY-UHFFFAOYSA-N,4.7685,334.548,5,2,0,138,0,-6.662327059,-4.136865661,2.525461398
UWOZUINVJAAGAU-UHFFFAOYSA-L,1.6149,286.283,0,5,4,108,0.5714285714,-1.218498477,-3.744037025,2.525538548
VPYJNCGUESNPMV-UHFFFAOYSA-N,4.584,492.322,4,5,4,168,0.6176470588,-7.461800322,-4.935353376,2.526446946
QXWYKJLNLSIPIN-JGVFFNPUSA-N,2.6257,335.838,6,7,1,110,0.5,-1.513270639,-4.04023041,2.526959771
UATJOMSPNYCXIX-UHFFFAOYSA-N,-0.0003,330.422,13,5,0,120,0,-4.935860994,-2.408479214,2.52738178
CSOJYIADHHNGRM-UHFFFAOYSA-N,-1.7188,120.368,0,4,0,32,0,0.065952348,-2.461473278,2.527425626
QZFSNJAQFWEXEA-MDZDMXLPSA-N,3.1423,224.259,4,2,0,84,0.7058823529,-5.657902962,-3.12963978,2.528263182
JHPHVAVFUYTVCL-UHFFFAOYSA-M,3.991,489.494,5,7,1,164,0.4,-2.900148916,-5.431779897,2.531630981
BZHJMEDXRYGGRV-UHFFFAOYSA-N,5.0197,328.481,7,3,0,122,0.5217391304,-3.173880957,-5.705694034,2.531813077
AIFRHYZBTHREPW-UHFFFAOYSA-N,2.37,244.246,1,3,1,92,0.5555555556,-1.05,-3.582505023,2.532505023
YMTRVMXXEIEMLP-PLNGDYQASA-N,5.0418,473.992,7,5,1,170,0.3870967742,-7.866203051,-5.333333876,2.532869175
RASLWNGTMHFPIQ-UHFFFAOYSA-N,1.1411,296.33,2,6,0,112,0.6818181818,-5.55,-3.016599982,2.533400018
GBGXVCNOKWAMIP-UHFFFAOYSA-N,2.6853,212.381,4,2,2,90,0,0.5746150304,-1.970946306,2.545561336
JFTUSFFYSRNFBA-UHFFFAOYSA-N,-5.1728,285.398,3,6,2,58,0,-3.052330404,-0.5058219953,2.546508409
KXMZHKOZDQLZMO-UHFFFAOYSA-N,5.9633,355.525,14,4,2,136,0,-1.879697302,-4.429726673,2.550029371
YSAANLSYLSUVHB-UHFFFAOYSA-N,3.5292,353.422,4,6,1,136,0.5769230769,-6.849323576,-4.299199577,2.550123999
HQKQRXZEXPXXIG-GXTNNVKYSA-N,3.3442,419.389,5,8,2,156,0.5806451613,-8.054415311,-5.502962959,2.551452352
OGDVEMNWJVYAJL-LEPYJNQMSA-N,-1.2789,216.212,4,3,0,76,0.4,-3.13348269,-0.5810406028,2.552442087
MYWUZJCMWCOHBA-UHFFFAOYSA-N,1.5833,331.347,3,5,2,126,0.4166666667,-1.043161762,-3.599999905,2.556838143
PSBAIJVSCTZDDB-UHFFFAOYSA-N,1.5833,331.347,3,5,2,126,0.4166666667,-3.6,-1.04316175,2.55683825
UWXRMZYMTHVJOU-UHFFFAOYSA-N,-3.81,447.215,5,1,1,128,0.4347826087,0.349483638,-2.208798889,2.558282527
IJHIIHORMWQZRQ-UHFFFAOYSA-N,2.9812,316.353,6,5,1,122,0.5217391304,-6.39,-3.830178258,2.559821742
LUBGFMZTGFXIIN-UHFFFAOYSA-N,4.5578,387.06,4,2,1,108,0.5714285714,-6.888808288,-4.327685208,2.56112308
XJQKXIISBODNEJ-XDHOZWIPSA-N,1.6722,160.22,1,2,1,62,0.5,0.7953,-1.767685019,2.562985019
JISQBJRFTCXDEO-UHFFFAOYSA-N,4.5733,453.564,6,5,0,168,0.375,-2.7,-5.264249747,2.564249747
ARMSUXRJKXTMGX-UHFFFAOYSA-L,-4.0995,552.279,7,2,0,138,0,0.25784066,-2.308461877,2.566302537
DFMGMJBWBQNZNK-UHFFFAOYSA-N,5.009,314.466,7,4,0,130,0,-6.971234419,-4.403829818,2.567404601
ZFEBPJQSSNUJGT-UHFFFAOYSA-N,-1.2153,635.897,3,4,2,108,0.2857142857,-0.025236216,-2.593834282,2.568598066
DDQGNGANBLTNFD-UHFFFAOYSA-N,-2.4358,413.433,10,1,0,152,0.4444444444,0.383601164,-2.18635592,2.569957084
WGCVOMFFZDPNMG-UHFFFAOYSA-N,-0.505,387.418,2,7,6,144,0.3461538462,0.411828041,-2.15892876,2.570756801
MQRIUFVBEVFILS-UHFFFAOYSA-N,-1.7493,194.116,1,0,0,56,0,1.410187143,-1.162568226,2.572755369
JFKUBRAOUZEZSL-UHFFFAOYSA-N,10.2975,529.894,20,2,2,220,0.1578947368,-7.724189002,-10.29800303,2.573814023
ZAFYATHCZYHLPB-UHFFFAOYSA-N,2.4575,130.231,2,1,0,56,0,0.8852856246,-1.688827433,2.574113058
JECMVFPDLRRCIS-UHFFFAOYSA-N,-1.4881,302.312,5,4,2,100,0,-4.034841113,-1.459599088,2.575242025
PQTBTIFWAXVEPB-UHFFFAOYSA-N,2.4972,349.656,4,6,1,122,0.4782608696,-5.968106767,-3.391313544,2.576793223
HGKOWIQVWAQWDS-UHFFFAOYSA-N,8.9305,492.81,15,4,1,196,0.1764705882,-6.789589525,-9.36849741,2.578907885
SHMZHRUWYIKGBF-UHFFFAOYSA-N,1.297,196.231,1,5,1,68,0.3846153846,-4.991737621,-2.411910728,2.579826893
NWGAPDBVDUWGOC-UHFFFAOYSA-N,2.9214,264.781,3,2,1,88,0.7058823529,-0.762004938,-3.349507901,2.587502963
LDTLADDKFLAYJA-UHFFFAOYSA-L,4.59704,878.868,16,18,2,304,0.406779661,-7.739803669,-5.151774613,2.588029056
TUMNHQRORINJKE-UHFFFAOYSA-N,3.26222,317.82,4,4,2,116,0.5454545455,-1.201147115,-3.790138525,2.58899141
BEHAYNJEBLPIAF-UHFFFAOYSA-N,3.27254,296.842,2,3,2,112,0.3,-0.60211704,-3.194622993,2.592505953
CCBUAQOJPDCNAJ-UHFFFAOYSA-N,-7.4754,885.756,16,20,4,284,0.3928571429,-0.4145597239,-3.008102288,2.593542564
QBILRDAMJUPXCX-AGAUEGNUSA-N,7.4567,370.577,6,2,1,150,0.2222222222,-9.471968448,-6.876165772,2.595802676
XYJRXVWERLGGKC-UHFFFAOYSA-D,-0.3856,182.845,0,0,0,16,0,-3.580841851,-6.177453975,2.596612124
DENPQNAWGQXKCU-UHFFFAOYSA-N,5.3714,443.554,7,4,2,154,0,-3.370465113,-5.967778421,2.597313308
WDTNZRVRIDKXCF-UHFFFAOYSA-N,9.7302,909.225,10,6,2,356,0.2985074627,-1.960412021,-4.562237115,2.601825094
JAGDGWYCWWBCLL-UHFFFAOYSA-N,4.83202,310.18,3,3,1,104,0.6,-6.856121658,-4.25407216,2.602049498
GYKXQTKSWLAUIT-UHFFFAOYSA-N,-3.3154,551.297,5,10,0,164,0.3636363636,-0.6605427703,-3.264264345,2.603721575
QLRDACXDRLGLOC-UHFFFAOYSA-N,-3.3154,551.297,5,10,0,164,0.3636363636,-3.264264374,-0.6605427861,2.603721588
SZLXDDJXOGZPON-RZWQWLLSSA-N,2.8426,307.221,6,4,1,108,0.3157894737,-0.830386564,-3.434120513,2.603733949
BQCWLXXZTCLGSZ-UHFFFAOYSA-N,2.0512,233.739,2,2,2,88,0,0.631268384,-1.973190459,2.604458843
