Compound ID,InChIKey,SMILES
B-4246,BBWYQCNFQUTQED-UHFFFAOYSA-N,CCO[P](=O)(Sc1ccccc1)Sc2ccccc2
B-2082,BBYDXOIZLAWGSL-UHFFFAOYSA-N,CN(C=C)N=O
F-381,BCAIDFOKQCVACE-UHFFFAOYSA-N,CC(C)(NC(=O)C1=CC=CC=C1)C(=O)O
A-254,BCCOBQSFUDVTJQ-UHFFFAOYSA-N,[OH-].[OH-].[Ca++]
A-1220,BCENAVMKNRCXMQ-UHFFFAOYSA-L,[H+].[Cl-].CC1=CC(C=CC1=N)=C(c2ccc(N)cc2)c3ccc(N)cc3
B-1109,BCHOKJRLDTXCSF-UHFFFAOYSA-N,CN[C@@H](Cc1ccc(O)cc1)C(O)=O
A-1944,BCINCJSHDIKDTH-UHFFFAOYSA-N,[Na+].O[S](=O)(=O)c1ccc(cc1)N=Nc2ccc(N\N=C3/C(=O)C=Cc4ccccc34)cc2
A-2356,BCLOBWIFURSERL-UHFFFAOYSA-N,CC(C)=O.C=O.N(c1ccccc1)c2ccccc2
B-2191,BCNWJNNKUUMDHS-UHFFFAOYSA-N,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2
F-395,BCOXBEHFBZOJJZ-ARJAWSKDSA-N,CCOC(=O)OC1=CC=C(NC(C)=O)C=C1
A-6006,BCPQALWAROJVLE-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OC(C)C
B-2299,BCQKJGFEDOLLJL-UHFFFAOYSA-N,OC(=O)CC[Se][Se]CCC(O)=O
A-4097,BCSGAWBQJHXXSE-UHFFFAOYSA-N,Cc1[nH]cnc1CO
B-2357,BCTQJXQXJVLSIG-UHFFFAOYSA-N,CC1(C)C2CCC1(C)C(=O)C2O
E-829,BCUDENMQYSKCLW-UHFFFAOYSA-N,NC(=O)OCCCCCCC
A-2955,BCUWMWRGIOYNAU-UHFFFAOYSA-N,C/C=C(\C)/C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C
B-3542,BCVUYVOMXUKYFC-UHFFFAOYSA-N,COC(=O)C1(CCCC1)[S](=O)(=O)c2ccccc2
A-741,BCXKOIICQXXQJZ-UHFFFAOYSA-N,[Ni++].[O-][Mo++]([O-])([O-])[O-]
B-2248,BCXSVFBDMPSKPT-UHFFFAOYSA-N,CC(C)C(Br)C(=O)NC(C)C(O)=O
A-2956,BCYNJKQQXIODNZ-UHFFFAOYSA-N,[Cl-].[Cl-].[Sn++]
B-3107,BCZXFFBUYPCTSJ-UHFFFAOYSA-L,CC(=O)OC[C@H]([C@@H](OC(C)=O)c1ccccc1)[N+]([O-])=O
B-3106,BDAGIHXWWSANSR-UHFFFAOYSA-N,CC(=O)OCC(C(OC(C)=O)c1ccccc1)[N+]([O-])=O
B-841,BDFZFGDTHFGWRQ-UHFFFAOYSA-N,CC(O)C(N)C(O)=O
A-4112,BDJSOPWXYLFTNW-UHFFFAOYSA-N,CC1=CC(=O)CC(C)(C)C1=O
A-3066,BDJXVNRFAQSMAA-UHFFFAOYSA-N,Nc1ccc(OCc2cccc(F)c2)c(Cl)c1
A-3521,BDKDHWOPFRTWPP-UHFFFAOYSA-N,N[P](N)(=O)Oc1ccccc1
A-2643,BDLQXDUSRMYDNS-UHFFFAOYSA-N,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C
A-1799,BDLSLORLEPSOGW-UHFFFAOYSA-N,Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S](=O)(=O)NC4CCCCC4)c5C(=O)c6ccccc6C(=O)c25)[S](=O)(=O)NC7CCCCC7
A-3166,BDNIMOQMOANQMV-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O
B-2662,BDOLQESNFGCNSC-UHFFFAOYSA-N,CCSC(=O)COc1ccc(Cl)cc1C
F-98,BDQJEJZWJJUQGU-UHFFFAOYSA-N,O=C1CNC(=O)C2=C(C=CC=C2)N1
B-3474,BDQWWOHKFDSADC-UHFFFAOYSA-N,COc1ccc(NCC(O)CO)cc1
E-871,BDYOOAPDMVGPIQ-QDBORUFSSA-L,O=C1C(C)CCC(C(C)=C)C1
B-303,BDYUSDIJIDGWCY-UHFFFAOYSA-N,Cc1cccc(NC(=O)c2ccccc2C(O)=O)c1
C-1096,BEARMGATPGLSKG-UHFFFAOYSA-N,O=C1C=CC(=O)C=C1
B-2949,BELBBZDIHDAJOR-UHFFFAOYSA-N,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2
A-1916,BELKVKMBIAENSA-UHFFFAOYSA-N,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O
B-2358,BEPAFCGSDWSTEL-UHFFFAOYSA-N,Nc1cc(ccc1Br)[N+]([O-])=O
B-1586,BERFDQAMXIBOHM-UHFFFAOYSA-N,CN(C)[P](=O)(N(C)C)n1nc(nc1N)c2ccccc2
D-303,BEYOBVMPDRKTNR-UHFFFAOYSA-N,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1
A-4790,BFABOEKGZASJFN-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)N(C)CC(O)=O
B-754,BFASOGCHMDYMBM-UHFFFAOYSA-N,CC1(C)CC(=O)CC(=O)C1
F-915,BFDWBSRJQZPEEB-UHFFFAOYSA-L,CC(C)CNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1
A-4371,BFEJTCHFLJECJN-UHFFFAOYSA-N,[Na+].[O-][S](=O)(=O)c1ccc(Nc2nc(Cl)nc(Cl)n2)cc1
B-361,BFESKOTYBVOOQX-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(cc1)c2ccccc2
A-600,BFIAIMMAHAIVFT-UHFFFAOYSA-N,CCC(=O)OC1C=CC2C3CCC(C3)C12
A-4108,BFPYWIDHMRZLRN-SLHNCBLASA-N,[Cl-].CN[C@@H](C)[C@H](O)c1ccccc1.[H+]
B-931,BFPYWIDHMRZLRN-UHFFFAOYSA-N,FC(F)(F)C(F)(Cl)Cl
E-367,BFSMULOSYIQCGJ-UHFFFAOYSA-N,O=C(OC)C=C
A-1490,BFSVOASYOCHEOV-UHFFFAOYSA-N,COCCOCCO[Si](CCCOCC1CO1)(OCCOCCOC)OCCOCCOC
A-3768,BFVHBHKMLIBQNN-UHFFFAOYSA-N,CC(=O)N1C[C@@H](O)C[C@H]1C([O-])=O
B-2744,BFWXQSLJSDLIAA-GSGOXJSYSA-N,CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)NC2[C@@H](O)OC(CO)[C@@H](O)C2O)c1I
A-1913,BFWXQSLJSDLIAA-UHFFFAOYSA-N,ClCc1ccccc1Cl
A-2271,BFZHCUBIASXHPK-ODYOLWGQSA-N,CCN(CCOC(C)OCC(C)C)c1ccc(cc1)N=Nc2ccccc2
A-3333,BFZHCUBIASXHPK-UHFFFAOYSA-N,[Fe++].[O-][S]([O-])(=O)=O
C-21,BGEBZHIAGXMEMV-UHFFFAOYSA-N,CC(=C)C1CC=C(C)C(O)C1
A-3250,BGFBWRWYROQISE-UHFFFAOYSA-N,CN
A-5359,BGJSXRVXTHVRSN-UHFFFAOYSA-N,NC(=O)c1ccc[n+](c1)C2OC(CO[P]([O-])(=O)O[P](O)(=O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O
B-3971,BGKAKRUFBSTALK-UHFFFAOYSA-N,[nH]1ncc2ccccc12
B-1306,BGKIECJVXXHLDP-UHFFFAOYSA-N,CC(C)C(O)C(C)C
A-1377,BGLZECVIKIGPIF-UHFFFAOYSA-N,COc1cccc(c1)C(C)=O
A-1371,BGMJITJZTOJVQD-UHFFFAOYSA-M,[Na+].[O-][Cl](=O)(=O)=O
A-2950,BGNCCUHEGHNNAP-UHFFFAOYSA-N,C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@H]2O
B-3271,BGNGWHSBYQYVRX-UHFFFAOYSA-N,CC(C)(C)[C@H](O)[C@H](Oc1ccc(Cl)cc1)n2cncn2
B-3314,BGNHXVMZTVHITP-UHFFFAOYSA-N,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(Cl)cc1)n2cncn2
B-2988,BGNQYGRXEXDAIQ-UHFFFAOYSA-N,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n2cncn2
A-4913,BGNXCDMCOKJUMV-UHFFFAOYSA-N,CCCCC(CC)COCC1CO1
A-2317,BGOFCVIGEYGEOF-UJPOAAIJSA-N,COc1ccccc1N\N=C2/C(=O)C=Cc3ccccc23
A-674,BGRDGMRNKXEXQD-UHFFFAOYSA-N,C=CC1CCC=CC1
A-203,BGRKGHSKCFAPCL-UHFFFAOYSA-N,c1cc2ccc3cccc4ccc(c1)c2c34
A-1236,BGRWYDHXPHLNKA-UHFFFAOYSA-N,Cc1ccc(cc1[N+]([O-])=O)C(O)=O
A-1355,BGTOWKSIORTVQH-UHFFFAOYSA-N,Oc1cc(C=O)cc(c1O)[N+]([O-])=O
D-1087,BGYHLZZASRKEJE-UHFFFAOYSA-N,[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3
F-1103,BGYMYZNZTXVIHI-UHFFFAOYSA-N,BrC1=CC=CC(NC2=NC=NC3=CC4=C(C=CN4)C=C32)=C1
A-2636,BHAUFROZPICYNL-UHFFFAOYSA-N,O=C1OC(=Nc2ccccc12)c3ccc(cc3)C4=Nc5ccccc5C(=O)O4
B-2461,BHBPVVOUUXIZBX-UHFFFAOYSA-N,CN[S]#CNCO
B-2664,BHGFUQJUTOVQOS-UXQCFNEQSA-N,CNC(=O)N(C)c1sc(nn1)C(F)(F)F
A-2397,BHHGXPLMPWCGHP-UHFFFAOYSA-N,[Cl-].CCCCCCCCCCCC(=O)OCC[N+](C)(C)C
B-3469,BHJCMMGUFRZLKK-UHFFFAOYSA-N,CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC4CCCO4
B-3797,BHNZEZWIUMJCGF-UHFFFAOYSA-N,CCCCCCCO
G-1031,BHQBQWOZHYUVTL-UHFFFAOYSA-N,O2c1ccccc1N(C)C(=O)c3cccnc23
B-274,BHQCQFFYRZLCQQ-OELDTZBJSA-N,Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O
D-1795,BHQCQFFYRZLCQQ-UHFFFAOYSA-N,Ic1ccccc1I
A-1735,BHQZSXXOSYWJSZ-UHFFFAOYSA-N,Cc1ccc(c(C)c1)[N+]([O-])=O
C-998,BHTKPRRBITUJME-UHFFFAOYSA-N,CCN1C(=C(N=NC2=C(C=C(Cl)C=C2)[N+]([O-])=O)C(=C(C#N)C1=O)C)O
B-3030,BHUXAQIVYLDUQV-UHFFFAOYSA-N,Cc1ccc(cc1)N=Nc2cc(C)ccc2N
F-1113,BHWVLZJTVIYLIV-UHFFFAOYSA-N,CN1N=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2
D-2028,BHXIWUJLHYHGSJ-UHFFFAOYSA-N,CCCCC1=C(C)NC(=NC1=O)NCC
B-3777,BIGYLAKFCGVRAN-UHFFFAOYSA-N,OC(=O)c1ccc(F)cc1
A-4006,BIISIZOQPWZPPS-UHFFFAOYSA-N,CC(=C)C(=O)OCC[N+](C)(C)CCC[S]([O-])(=O)=O
D-1546,BIIVYFLTOXDAOV-UHFFFAOYSA-N,FC1(F)C(F)(F)C(F)(F)C1(F)F
A-3441,BIJOTHRFGRTFPM-UHFFFAOYSA-N,[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(NC(=O)C(Br)=C)cc4[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O
C-1768,BIKACRYIQSLICJ-UHFFFAOYSA-N,OC(=O)C1=CC=C(O)C(=C1)C(O)=O
B-4156,BIOOACNPATUQFW-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc3ccccc13
B-1950,BIOQBKBTOAMMDG-GFCCVEGCSA-N,CCOC(=O)C(C)OC(C)=O
F-875,BIQOEDQVNIYWPQ-UHFFFAOYSA-N,CC1=C(N(O)C(=O)C2=CC(F)=CC=C2)C=CC=C1
A-1860,BISHACNKZIBDFM-UHFFFAOYSA-N,Nc1cccc(c1)[S](=O)(=O)CCO[S](O)(=O)=O
B-3972,BITAPBDLHJQAID-MDZDMXLPSA-N,o1cnc2ccccc12
B-3415,BITPLIXHRASDQB-UHFFFAOYSA-N,O=C(COC(=O)c1ccccc1)N2CCCCC2
A-848,BIVUUOPIAYRCAP-UHFFFAOYSA-N,CC\C=C/CCOC(=O)c1ccccc1
B-692,BIWCEXHDIQZFHI-UHFFFAOYSA-N,Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1
F-144,BIWJNBZANLAXMG-UHFFFAOYSA-N,CC(O)C(O)C(O)C(O)C=NNC(N)=O
B-4617,BIXZHMJUSMUDOQ-UHFFFAOYSA-N,CCNc1nc(NC(C)(C)C)nc(OC)n1
B-4407,BJBMXVQYJNODIZ-UHFFFAOYSA-N,FC(F)(F)C(Cl)Br
A-2569,BJEHUIBLBDLXCQ-UHFFFAOYSA-N,CC(C)CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C
B-3004,BJELTSYBAHKXRW-UHFFFAOYSA-N,CC(C)Oc1cccc(NC(=O)c2ccccc2C)c1
F-678,BJEPYKJPYRNKOW-UHFFFAOYSA-N,CCOC(=O)CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1
F-179,BJHIKXHVCXFQLS-UHFFFAOYSA-N,CCSC(CCC(SCC)C(=O)O)C(=O)O
C-1955,BJHIKXHVCXFQLS-UYFOZJQFSA-N,O=C1NC(=O)C2=C(N1)NC(=O)C=N2
C-2191,BJIOGJUNALELMI-ONEGZZNKSA-N,CCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
A-4746,BJQHLKABXJIVAM-UHFFFAOYSA-N,Nc1ccc2NC(=O)Nc2c1
A-4449,BJXXCOMGRRCAGN-XPWSMXQVSA-N,CCN(CC)c1ccc(cc1)C(c2ccc(cc2)N(CC)CC)c3c4cc(ccc4ccc3[S](O)(=O)=O)[S](O)(=O)=O
A-3364,BJZIBODCUPQTSW-UHFFFAOYSA-N,[Ca++].CCC([O-])=O.CCC([O-])=O
A-3301,BKCCAYLNRIRKDJ-UHFFFAOYSA-O,OC=O
G-115,BKCXBMXTXLGZCV-UHFFFAOYSA-N,CCCO
A-2478,BKEFNWSKNHGAMA-UHFFFAOYSA-N,Nc1ccc(N=Nc2cccc(c2)N=Nc3ccc(N)cc3N)c(N)c1
A-1276,BKEJTAUUSZULEO-UHFFFAOYSA-N,OC(=O)CCCCCCCC(O)=O
A-3233,BKFXSOCDAQACQM-UHFFFAOYSA-N,COCCC(=O)OC
B-498,BKHCAESJENSNLE-UHFFFAOYSA-N,Oc1ccc(O)cc1.O=C2C=CC(=O)C=C2
A-3746,BKHZQJRTFNFCTG-UHFFFAOYSA-N,CCC(CO)(COCC=C)COCC=C
F-1074,BKKWPPMEXIXECW-UHFFFAOYSA-N,COC1=CC2=C(C=C3OC=C(C)C3=C2)OC1=O
C-2458,BKMAZJUOHZYBFP-UHFFFAOYSA-L,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O
A-2593,BKQICAFAUMRYLZ-UHFFFAOYSA-N,CCCCC(CC)C1CCON1CCOC(=O)NCCCCCCNC(=O)OCCN2OCCC2C(CC)CCCC
B-1473,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,O=[I](=O)c1ccccc1
B-2053,BKXGMMLAXFAIGQ-UHFFFAOYSA-N,[O-][N+](=O)C(CCl)([N+]([O-])=O)[N+]([O-])=O
B-3289,BKYWPNROPGQIFZ-UHFFFAOYSA-N,CC(Oc1ccc(Cl)c(C)c1Cl)C(=O)Nc2ccccc2
A-2975,BLAYIQLVUNIICD-UHFFFAOYSA-N,[Na+].[Na+].COc1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(OC)n5)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1
A-1196,BLBURLWSCHSPIS-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)N(C)C
A-1545,BLOXMGXSDAAJGX-SNAWJCMRSA-N,CC(CCCC(C)(C)OC(C)=O)C=C
F-629,BLXVTZPGEOGTGG-UHFFFAOYSA-N,O=S1(=O)OC(C2=CC=C(O)C=C2)(C2=CC=C(O)C=C2)C2=C1C=CC=C2
B-2557,BLZWSNCCDXVOPZ-UHFFFAOYSA-M,Brc1ccc2COC(=O)c2c1
A-5155,BMFYCFSWWDXEPB-UHFFFAOYSA-N,COC(=O)CC(=O)OC
B-704,BMIPMKQAAJKBKP-UHFFFAOYSA-N,CCOc1ccc(C=O)cc1OC
F-1193,BMJFWKRWVAQUPA-UHFFFAOYSA-N,OC1=CC=C(N=NC2=CC=CC=C2)C=C1
B-3623,BMOACRKLCOIODC-UHFFFAOYSA-N,Cc1cc(C)c(C)c(C)c1C
C-2177,BMRWNKZVCUKKSR-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C([N](COC(=O)C(C)(C)C)C=N2)C1=O
C-1734,BMRYPQYWSJESHA-UHFFFAOYSA-N,CC(=O)OC1=CC=C(C=C1)C(N)=O
A-4815,BMTSZVZQNMNPCT-UHFFFAOYSA-N,[O-][N+](=O)c1ccccc1Cl
A-3300,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,[Na+].[Na+].[O-][P]([O-])(F)=O
A-5872,BMURONZFJJPAOK-UHFFFAOYSA-N,Clc1cccc2C(=O)c3cc4Nc5c(Cl)cccc5C(=O)c4cc3Nc12
B-2791,BMXRLHMJGHJGLR-UHFFFAOYSA-N,CO[P](=O)(OC)OC1=C(Cl)CC2C=CC12
B-1870,BMYNFMYTOJXKLE-UHFFFAOYSA-N,CCC(O)CN(CC(O)CC)CC(O)CC
B-674,BNAYNPKNDLTBTJ-UHFFFAOYSA-N,FC(F)=C(F)F
B-68,BNKYXIYUCSAIFP-UHFFFAOYSA-N,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C
C-542,BNLKXFUYFIBLHN-UHFFFAOYSA-N,CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2(O)C#C
F-567,BNOUUNAFHCJIJD-UHFFFAOYSA-N,O=C(O)C1=CC=C(P(=O)(O)C2=CC=CC=C2)C=C1
B-437,BNQYXFAVUMPZFG-UHFFFAOYSA-N,CCN(CC)CCO
A-4724,BNXSABDYGOUQQI-UHFFFAOYSA-N,CC(=O)CC(=O)Nc1ccccc1Cl
B-942,BODJFESIQMWAAQ-UHFFFAOYSA-N,C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13
F-1163,BODRLKRKPXBDBN-UHFFFAOYSA-N,CC1=C2C(O)C3C(CC(C)C2CC1=O)OC(=O)C3C
B-269,BOFHKBLZOYVHSI-UHFFFAOYSA-N,CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C
C-433,BOJBTUWEQMUWHT-UHFFFAOYSA-N,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C
C-2118,BOJWTAQWPVBIPG-UHFFFAOYSA-N,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
F-321,BOLANQNHTGVOMY-UHFFFAOYSA-N,COC1=C2C=COC2=CC2=C1C=CC(=O)O2
A-5305,BONRIQWDXHCVOH-UHFFFAOYSA-N,CCC1(CO)COCOC1
D-16,BOPPSUHPZARXTH-UHFFFAOYSA-N,CCCCCCCCCCCCCC
A-4084,BOSAWIQFTJIYIS-UHFFFAOYSA-N,C1OCOCO1
A-587,BOSMZFBHAYFUBJ-UHFFFAOYSA-N,COc1cc(C=O)ccc1OC(=O)C(C)C
B-3663,BOSPLJJRCJCRHX-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl
A-276,BOTDANWDWHJENH-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc2ccccc2N[S](=O)(=O)c3ccccc3
A-2888,BOTWFXYSPFMFNR-PYDDKJGSSA-N,[Na+].[O-][S](=O)(=O)C1=CC(=O)C2=C(NNc3ccccc3[S](=O)(=O)c4ccccc4)C(=N)C=CC2=C1
C-985,BOUGCJDAQLKBQH-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CCC2=O
A-17,BOXSVZNGTQTENJ-UHFFFAOYSA-L,CN(C)c1ccc(C=O)cc1
C-2218,BOZHPKGNNJPZKV-UHFFFAOYSA-N,CC(=O)OCSC1=NC=NC2=C1N=C[N]2COC(C)=O
B-3339,BPGSASFKCZQNNZ-UHFFFAOYSA-N,CCOC(=O)c1cnn(C)c1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2
A-2504,BPIUIOXAFBGMNB-UHFFFAOYSA-N,CC(C)(C)c1cc(O)ccc1O
B-1359,BPLBGHOLXOTWMN-UHFFFAOYSA-N,OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O
B-4453,BPLKQGGAXWRFOE-UHFFFAOYSA-M,O=C1NNC(=O)C=C1
C-791,BPOVRAAUERBWFK-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)C2=C(OC)C=CC(=C2)[S](N)(=O)=O
A-4779,BPRBJIUXTLFJML-UHFFFAOYSA-N,CCC(C)(C)c1ccccc1O
A-4664,BPSOMXDZJFRMBW-UHFFFAOYSA-M,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O
A-3866,BPSSWVRROCFULD-UHFFFAOYSA-N,O=C1CCCC1
A-2651,BPTKLSBRRJFNHJ-UHFFFAOYSA-N,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)COC(=O)CCc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C
C-2562,BPXVHIRIPLPOPT-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C
A-1333,BQBXKWGMPUCSQV-UHFFFAOYSA-N,COc1ccc(N)cc1
A-2771,BQCIDUSAKPWEOX-UHFFFAOYSA-N,[H+].[Cl-].NC(N)=N.OC(=O)C1=NN(c2ccc(cc2)[S](O)(=O)=O)C(=O)C1N=Nc3ccc(cc3)[S](O)(=O)=O
B-3420,BQCWLXXZTCLGSZ-UHFFFAOYSA-N,N[S](=O)(=O)c1ccc(SCCCO)cc1
B-3987,BQFCCUSDZLKBJG-UHFFFAOYSA-N,BrCC=C
A-2362,BQFYGYJPBUKISI-UHFFFAOYSA-N,Cl.OC(=O)[C@@H]1C[C@H](CN1)C2CCCCC2
A-3354,BQJCRHHNABKAKU-UHFFFAOYSA-N,NCCc1ccccc1
C-1485,BQLBNJKYLGWYQM-ZWUGTYOTSA-N,ClC1=C(Cl)C=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C(=C1)Cl
A-1495,BQNWWHFSEXYHKU-UHFFFAOYSA-N,CC(F)(F)Cl
A-1341,BQOFWKZOCNGFEC-UHFFFAOYSA-N,CC(C)CCOCCc1ccccc1
B-273,BQPBZDSDFCDSAO-UHFFFAOYSA-N,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
C-420,BQVUABVGYYSDCJ-UHFFFAOYSA-N,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
A-5101,BQWFGICULAHUSM-UHFFFAOYSA-H,CCCCCCCCCCCCCCCCCCOCCCN(C)C
B-2412,BQWYJUVFIXTFHH-UHFFFAOYSA-N,CCC(C)N
C-2561,BQXKPLXLMDOCBL-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)S1
A-4296,BQYJATMQXGBDHF-UHFFFAOYSA-N,CCN(CC)CC(C)O
C-702,BRHDDEIRQPDPMG-UHFFFAOYSA-N,ClC1=CC=C(C=C1)C2=CC(=C(Cl)C(=C2)Cl)Cl
A-3472,BRKFTWHPLMMNHF-UHFFFAOYSA-N,CCOCCC(=O)OCC
B-1875,BRLQWZUYTZBJKN-UHFFFAOYSA-N,Cc1ncc2nccnc2n1
B-1592,BRMSVEGRHOZCAM-UHFFFAOYSA-M,S=C1NNC(=S)S1
A-1931,BRMYZIKAHFEUFJ-UHFFFAOYSA-L,CC(C)(C)OOC(C)(C)c1ccccc1
C-2525,BRNKJDZWZYZVNM-UHFFFAOYSA-N,CN1CCC(C(O)C1)C2=C(O)C=C(O)C3=C2OC(=CC3=O)C4=C(Cl)C=CC=C4
B-3146,BRPOVUNVTUCYNN-UHFFFAOYSA-N,COc1ccc(NC(=N)Nc2ccc(OC)cc2)cc1
B-3528,BRPSAOUFIJSKOT-UHFFFAOYSA-N,CCOc1nc(F)cc2nc(nn12)[S](=O)(=O)Nc3c(Cl)cccc3C(=O)OC
A-907,BRPSWMCDEYMRPE-UHFFFAOYSA-N,[Ca++].[O-][Mo]([O-])(=O)=O
B-3375,BRQMAAFGEXNUOL-UHFFFAOYSA-N,[NH3+][C@H](CC([O-])=O)c1cccc2ccccc12
B-2645,BRRJALXGYRSYAI-UHFFFAOYSA-N,CC(C)COCN(C(=O)CCl)c1c(C)cccc1C
C-1632,BRRVXFOKWJKTGG-UHFFFAOYSA-N,NC1=CNC(=O)NC1=O
A-676,BRSJKDUSGHPJJY-UHFFFAOYSA-N,CCCCCCCC/C=C/CCCCCCCCN(CCO)CCO
A-2180,BRVWBJZREZWBRX-UHFFFAOYSA-N,C[Si](C)(O[Si](C)(C)C=C)C=C
A-2911,BRWIZMBXBAOCCF-UHFFFAOYSA-N,[H+].[Cl-].NN
C-2316,BRWSDEFCJGIRLV-UHFFFAOYSA-N,ClC1=CC(=C(OC2=C(Cl)C(=C(Cl)C=C2Cl)Cl)C=C1)Cl
B-70,BSIHCYCJEOIHQZ-UHFFFAOYSA-N,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
B-427,BSKHPKMHTQYZBB-UHFFFAOYSA-N,Nc1c(Cl)cc(cc1Cl)[N+]([O-])=O
A-2579,BSMGLVDZZMBWQB-UHFFFAOYSA-N,CCCCCC=O.CCCCC=O.O=CCC=O
F-655,BSPCSKHALVHRSR-UHFFFAOYSA-N,CCCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1
