Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS
LPJNJBLMADVVOB-RMKNXTFCSA-N,2.3841,235.28300000000002,6.0,3.0,2.0,92.0,0.35294117647058826,-3.2960435880000003
JPYQFYIEOUVJDU-UHFFFAOYSA-N,1.9317,197.66500000000002,4.0,1.0,1.0,70.0,0.46153846153846156,-3.295923185
IJWNKPCTJRPNLS-UHFFFAOYSA-N,2.7082000000000015,418.1750000000001,5.0,2.0,2.0,112.0,0.2857142857142857,-3.295022194
NHXXLEBCTOQKJS-UHFFFAOYSA-N,1.471,283.28700000000003,2.0,3.0,3.0,106.0,0.5714285714285714,-3.293864138
XCWKEQWYRJVKOK-UHFFFAOYSA-N,2.269100000000001,266.51099999999997,2.0,2.0,1.0,80.0,0.4,-3.2921615810000002
GCOXVMRWVAFFEE-UHFFFAOYSA-N,1.1258999999999997,240.328,4.0,3.0,2.0,88.0,0.0,-3.2908866110000004
RMAAHPVCLURWMW-UHFFFAOYSA-N,2.2339,353.4220000000002,5.0,4.0,1.0,136.0,0.46153846153846156,-3.290615005
AGMMTXLNIQSRCG-SECBINFHSA-N,0.8788,289.744,2.0,4.0,3.0,98.0,0.3333333333333333,-3.29
FWZMBTIUIQUJFF-UHFFFAOYSA-N,1.6836,303.156,4.0,3.0,2.0,94.0,0.0,-3.28965659
ODGVWYWNVOTPQG-UHFFFAOYSA-M,-1.252099999999998,262.31,1.0,3.0,1.0,88.0,0.0,-3.288469506
FNWNGQGTFICQJU-UHFFFAOYSA-N,2.522220000000001,194.22999999999996,2.0,2.0,2.0,76.0,0.42857142857142855,-3.28831631
STLWFARPOWOHSM-UHFFFAOYSA-N,2.6160200000000007,321.41700000000003,6.0,5.0,0.0,128.0,0.2608695652173913,-3.2869607419999998
ITJWERYFHMJKKT-UHFFFAOYSA-N,4.162020000000005,361.338,5.0,4.0,0.0,122.0,0.45454545454545453,-3.2860564169999997
AGMMTXLNIQSRCG-UHFFFAOYSA-N,0.8788,289.744,2.0,4.0,3.0,98.0,0.3333333333333333,-3.2859082180000003
FHHPUSMSKHSNKW-SMOYURAASA-M,0.14720000000000377,414.56200000000024,4.0,4.0,2.0,160.0,0.0,-3.285151041
WCORBEUIUCKPIG-UHFFFAOYSA-N,2.4663000000000004,327.4720000000001,8.0,3.0,1.0,130.0,0.4166666666666667,-3.2847252239999998
XEDWWPGWIXPVRQ-UHFFFAOYSA-N,1.1512000000000007,278.216,2.0,7.0,6.0,104.0,0.6,-3.284514255
ACFSLNOJYWCHEO-UHFFFAOYSA-N,1.2546200000000003,394.51200000000017,9.0,7.0,2.0,158.0,0.21428571428571427,-3.284306346
NWXMGUDVXFXRIG-WESIUVDSSA-N,-0.3709999999999991,444.44000000000017,2.0,9.0,6.0,170.0,0.1875,-3.2840131930000003
KVOJTUXGYQVLAJ-UHFFFAOYSA-N,1.5126199999999996,192.17,0.0,4.0,2.0,72.0,0.7142857142857143,-3.28368559
XIHHEYPANRXLFS-UHFFFAOYSA-N,1.8504200000000002,224.3,5.0,3.0,2.0,90.0,0.375,-3.282643412
MOTVHOCKVVIRIG-UHFFFAOYSA-N,1.8504200000000002,224.29999999999998,5.0,3.0,2.0,90.0,0.375,-3.282643412
ZFSPFXJSEHCTTR-UHFFFAOYSA-N,4.362200000000005,323.90799999999996,5.0,2.0,1.0,124.0,0.2727272727272727,-3.2825309469999997
BQJCRHHNABKAKU-KBQPJGBKSA-N,1.1981,285.34299999999996,0.0,4.0,2.0,110.0,0.2857142857142857,-3.282180939
HASNHXSBVHIGQX-UHFFFAOYSA-M,-2.154099999999998,307.281,5.0,4.0,1.0,108.0,0.5454545454545454,-3.280709846
BQJCRHHNABKAKU-AROOSSJZSA-N,1.1981,285.34299999999996,0.0,4.0,2.0,110.0,0.2857142857142857,-3.28
CVXBEEMKQHEXEN-UHFFFAOYSA-N,2.5580000000000007,201.225,1.0,2.0,1.0,76.0,0.6666666666666666,-3.28
VLYWMPOKSSWJAL-UHFFFAOYSA-N,0.8681999999999999,280.309,4.0,6.0,2.0,100.0,0.631578947368421,-3.28
KVNYFPKFSJIPBJ-UHFFFAOYSA-N,2.811400000000001,134.22199999999998,2.0,0.0,0.0,54.0,0.6,-3.28
FFISWZPYNKWIRR-UHFFFAOYSA-N,2.0214,196.209,0.0,2.0,0.0,72.0,0.9333333333333333,-3.2798817000000002
FTJDCBUTDLGPDM-UHFFFAOYSA-N,4.400600000000005,376.33099999999996,3.0,3.0,0.0,132.0,0.64,-3.278897892
KLPVACBCXCZPDM-UHFFFAOYSA-N,0.45799999999999985,290.275,3.0,5.0,2.0,110.0,0.2857142857142857,-3.278118188
SNJDSTGQYRTZJT-UHFFFAOYSA-N,2.7085000000000012,228.71899999999997,3.0,2.0,2.0,84.0,0.4,-3.277949239
ONLCMWSDRRGYML-UHFFFAOYSA-N,2.3114,231.33599999999993,8.0,3.0,2.0,96.0,0.0,-3.277883391
NLQAPNFYYXMZEG-UHFFFAOYSA-N,2.3114,231.33599999999996,8.0,3.0,2.0,96.0,0.0,-3.277883391
AOHWZLNRXYUCPR-UHFFFAOYSA-N,3.106300000000002,261.36499999999995,4.0,3.0,0.0,104.0,0.3157894736842105,-3.277368327
JDPIYUBQEKGSRE-UHFFFAOYSA-N,3.691800000000002,302.9149999999999,5.0,2.0,2.0,110.0,0.0,-3.27718646
IRGXGIZCHCTASM-UHFFFAOYSA-N,2.3608999999999996,446.3320000000002,11.0,6.0,2.0,120.0,0.2857142857142857,-3.27673239
YDSIWJMQLZGKPN-UHFFFAOYSA-N,2.7127000000000008,209.27,1.0,3.0,0.0,74.0,0.42857142857142855,-3.275369468
WDFKMLRRRCGAKS-UHFFFAOYSA-N,3.2472000000000003,214.05100000000002,0.0,2.0,1.0,66.0,0.7692307692307693,-3.272838983
IHBSVVZENGBQDY-BBWFWOEESA-N,3.3748000000000022,241.37799999999996,0.0,1.0,0.0,96.0,0.3333333333333333,-3.272107992
TZTWZRVTCGXBEZ-UHFFFAOYSA-N,4.430200000000004,317.85999999999996,3.0,2.0,1.0,118.0,0.5454545454545454,-3.271782845
NWSILLQQTSAKHH-UHFFFAOYSA-N,1.4004,265.3089999999999,5.0,4.0,2.0,104.0,0.3157894736842105,-3.2714636219999997
KTUFKADDDORSSI-UHFFFAOYSA-N,2.787300000000002,372.893,10.0,5.0,3.0,142.0,0.24,-3.270550753
QELUYTUMUWHWMC-UHFFFAOYSA-N,1.7992,174.203,1.0,2.0,0.0,66.0,0.46153846153846156,-3.270429853
CTMHWPIWNRWQEG-UHFFFAOYSA-N,2.5067000000000004,96.17300000000002,0.0,0.0,0.0,40.0,0.0,-3.27
RWGFKTVRMDUZSP-UHFFFAOYSA-N,2.8100000000000014,120.19499999999996,1.0,0.0,0.0,48.0,0.6666666666666666,-3.27
OCJBOOLMMGQPQU-UHFFFAOYSA-N,2.9934000000000003,147.00399999999996,0.0,0.0,0.0,42.0,0.75,-3.27
KVBWBCRPWVKFQT-UHFFFAOYSA-N,1.9893999999999998,248.019,1.0,1.0,1.0,52.0,0.6,-3.27
LGYTZKPVOAIUKX-UHFFFAOYSA-N,2.966800000000001,322.36400000000003,5.0,3.0,0.0,122.0,0.5,-3.27
UYXHCVFXDBNRQW-UHFFFAOYSA-N,2.2054,250.342,8.0,4.0,2.0,100.0,0.3333333333333333,-3.27
SARMGXPVOFNNNG-UHFFFAOYSA-N,2.2115000000000005,290.198,2.0,1.0,3.0,100.0,0.3333333333333333,-3.269560822
LVQRQSCTKFPBSE-UHFFFAOYSA-N,-0.40629999999999966,295.76,4.0,0.0,1.0,106.0,0.6,-3.2695393760000004
PCUCDCGDXBQWEX-UHFFFAOYSA-N,2.9817000000000013,373.88000000000017,4.0,4.0,1.0,138.0,0.46153846153846156,-3.2695327030000003
ROSJKFFLIXTTAW-UHFFFAOYSA-N,2.970600000000001,218.12699999999995,5.0,1.0,0.0,72.0,0.46153846153846156,-3.268659613
HMXQSWAWRXDIOX-UHFFFAOYSA-N,2.6934000000000005,368.27100000000013,4.0,4.0,1.0,120.0,0.2727272727272727,-3.267314445
MGYMHQJELJYRQS-UHFFFAOYSA-N,2.4517000000000007,168.236,1.0,2.0,0.0,68.0,0.0,-3.267068456
VCWIQHZDDCAWHO-UHFFFAOYSA-N,3.576300000000003,243.82199999999995,3.0,1.0,0.0,94.0,0.0,-3.266493615
WVRIPRILKKOIQL-BQYQJAHWSA-N,2.597600000000001,168.23599999999996,2.0,1.0,1.0,68.0,0.0,-3.26592407
DDBLLZWYBUXMDY-UHFFFAOYSA-N,2.6585,245.065,2.0,3.0,1.0,78.0,0.6,-3.2654190339999998
SEQDDYPDSLOBDC-UHFFFAOYSA-N,2.472200000000001,300.745,1.0,3.0,1.0,106.0,0.5714285714285714,-3.26361513
LKZWCRGTHNZTQN-UHFFFAOYSA-N,3.8721000000000023,238.31500000000003,2.0,3.0,0.0,82.0,1.0,-3.26319527
UAYKDHALAVBVGN-UHFFFAOYSA-N,2.954300000000001,322.44899999999996,12.0,5.0,1.0,130.0,0.2608695652173913,-3.26294838
XOVPZXXZORJJCG-UHFFFAOYSA-N,3.1873000000000005,223.279,2.0,2.0,1.0,84.0,0.8823529411764706,-3.262488067
WJDDCFNFNAHLAF-UHFFFAOYSA-N,2.24404,242.278,2.0,2.0,2.0,92.0,0.6666666666666666,-3.262098102
VHVOLFRBFDOUSH-IHWYPQMZSA-N,2.4484000000000004,162.18799999999996,1.0,2.0,0.0,62.0,0.5,-3.2620950989999997
PFENFDGYVLAFBR-UHFFFAOYSA-N,3.0653000000000015,316.42599999999993,4.0,5.0,1.0,116.0,0.5,-3.261464005
BROSADJFIKBHRF-UHFFFAOYSA-N,2.4075000000000006,262.39699999999993,7.0,2.0,1.0,106.0,0.3157894736842105,-3.2605963730000003
DTSSCQVCVYZGSI-UHFFFAOYSA-N,2.3621999999999996,220.055,1.0,3.0,1.0,70.0,0.46153846153846156,-3.26
XCSGPAVHZFQHGE-UHFFFAOYSA-N,2.9871000000000016,269.77199999999993,6.0,2.0,0.0,100.0,0.3333333333333333,-3.26
VKYWCHMXHQTCJQ-UHFFFAOYSA-N,2.6158,207.273,5.0,3.0,1.0,82.0,0.4,-3.26
VTJMSIIXXKNIDJ-UHFFFAOYSA-N,3.164200000000001,212.67599999999996,3.0,1.0,1.0,76.0,0.42857142857142855,-3.2595264960000003
SZXRJFXCKOFLMP-UHFFFAOYSA-M,-6.538000000000001,651.9820000000003,7.0,10.0,3.0,169.0,0.28125,-3.2591424960000004
MHPYROYXMZWPNN-UHFFFAOYSA-N,2.4221000000000004,221.29999999999995,4.0,2.0,2.0,88.0,0.375,-3.258621583
RXPVDFOFHSWFKA-UHFFFAOYSA-N,2.631400000000001,246.09300000000002,3.0,2.0,1.0,80.0,0.4,-3.258508842
UKVLTPAGJIYSGN-UHFFFAOYSA-N,2.923500000000002,257.12,3.0,3.0,1.0,84.0,0.6875,-3.257837397
RRLUFPHCTSFKNR-DUXPYHPUSA-N,3.0912000000000015,217.051,2.0,1.0,1.0,68.0,0.46153846153846156,-3.25736854
OIPVGRCXMFBNAN-SNAWJCMRSA-N,3.0912000000000015,217.05100000000002,2.0,1.0,1.0,68.0,0.46153846153846156,-3.25736854
MEEKGULDSDXFCN-UHFFFAOYSA-N,3.1249000000000025,164.248,4.0,1.0,1.0,66.0,0.5,-3.2564586980000003
VMIYHDSEFNYJSL-UHFFFAOYSA-N,2.6336000000000004,316.158,1.0,3.0,1.0,94.0,0.631578947368421,-3.25637006
FLAYZKKEOIAALB-UHFFFAOYSA-N,2.917600000000001,233.49200000000002,2.0,1.0,0.0,58.0,0.5454545454545454,-3.252988834
NBBYUWQRZGTKFI-UHFFFAOYSA-N,4.240800000000004,291.79699999999997,4.0,1.0,0.0,106.0,0.6,-3.252888768
HHVAAYJHSMKDFD-UHFFFAOYSA-N,4.240800000000005,291.79699999999997,4.0,1.0,0.0,106.0,0.6,-3.252888768
SIULLDWIXYYVCU-UHFFFAOYSA-N,2.2496,261.062,1.0,1.0,1.0,58.0,0.5454545454545454,-3.25
DDUHZTYCFQRHIY-RBHXEPJQSA-N,2.8103000000000007,352.7700000000001,3.0,6.0,0.0,128.0,0.25,-3.25
SJORMDVXATZFFN-UHFFFAOYSA-N,-0.8020999999999978,386.8320000000001,4.0,5.0,2.0,144.0,0.23076923076923078,-3.249062543
WNDFVBQJYJRMQO-AFEZEDKISA-N,3.1268500000000023,265.40700000000004,1.0,4.0,2.0,90.0,0.35294117647058826,-3.247798221
AZGDDQNRNNQAFK-UHFFFAOYSA-N,-1.6173999999999955,333.259,5.0,2.0,1.0,118.0,0.2857142857142857,-3.24631225
FYANTOKNZNJBQX-UHFFFAOYSA-N,4.438000000000004,289.84999999999997,5.0,1.0,0.0,108.0,0.6,-3.244684835
GPTXWRGISTZRIO-UHFFFAOYSA-N,3.5556200000000002,228.078,0.0,2.0,1.0,72.0,0.7142857142857143,-3.2444628389999997
ZZRIQDWDJVLELF-UHFFFAOYSA-N,0.9077000000000003,192.24300000000002,1.0,2.0,1.0,66.0,0.46153846153846156,-3.2424420130000002
VCFUJWHEYRPYSG-UHFFFAOYSA-N,4.0679200000000035,273.80699999999996,4.0,1.0,1.0,100.0,0.631578947368421,-3.24154012
RGFVICVNWNMBQG-UHFFFAOYSA-N,2.1711,202.01,3.0,0.0,0.0,38.0,0.0,-3.240917029
WSSSPWUEQFSQQG-UHFFFAOYSA-N,2.2184999999999997,84.16199999999999,2.0,0.0,0.0,36.0,0.0,-3.24
SDYWXFYBZPNOFX-UHFFFAOYSA-N,2.5756000000000006,162.019,0.0,1.0,1.0,48.0,0.6666666666666666,-3.24
OKIBNKKYNPBDRS-UHFFFAOYSA-N,2.523340000000001,310.297,3.0,3.0,2.0,112.0,0.3,-3.24
BCQMBFHBDZVHKU-UHFFFAOYSA-N,1.5223999999999998,225.296,4.0,6.0,2.0,90.0,0.375,-3.24
OMFXVFTZEKFJBZ-IIJALIKYSA-N,2.6667000000000014,346.46700000000016,2.0,4.0,2.0,138.0,0.0,-3.24
FQXXSQDCDRQNQE-VMDGZTHMSA-N,3.7227000000000023,326.8310000000001,0.0,4.0,1.0,118.0,0.5217391304347826,-3.24
NXFQHRVNIOXGAQ-OQFOIZHKSA-N,0.0734999999999999,238.159,3.0,6.0,1.0,88.0,0.29411764705882354,-3.24
OMFXVFTZEKFJBZ-HJTSIMOOSA-N,2.6667000000000014,346.46700000000016,2.0,4.0,2.0,138.0,0.0,-3.24
REEUQZUMFVRILK-UHFFFAOYSA-N,1.73302,287.157,1.0,4.0,0.0,88.0,0.375,-3.238011335
UEKGKTSCDCCRKX-UHFFFAOYSA-N,1.73302,287.1570000000001,1.0,4.0,0.0,88.0,0.375,-3.238011335
VLKWQQFBFMQSNA-UHFFFAOYSA-N,1.754,235.21299999999997,4.0,5.0,2.0,90.0,0.375,-3.2379242589999997
SYCBXBCPLUFJID-UHFFFAOYSA-N,3.388400000000002,329.868,9.0,4.0,0.0,126.0,0.2727272727272727,-3.237302857
ICYRROBWADKOAL-UHFFFAOYSA-N,2.0074999999999994,411.54600000000033,8.0,5.0,1.0,162.0,0.3333333333333333,-3.236020473
DYLNCLOFQCXHPR-UHFFFAOYSA-N,3.9696000000000047,363.329,6.0,4.0,0.0,132.0,0.2608695652173913,-3.2360104360000004
XBKPDHARMKAQQU-UHFFFAOYSA-N,3.9696000000000047,363.329,6.0,4.0,0.0,132.0,0.2608695652173913,-3.2360104360000004
WZRLTEAJABPZBF-UHFFFAOYSA-N,2.1781000000000006,304.434,7.0,3.0,1.0,122.0,0.2727272727272727,-3.2355198730000003
QYOYUQUNULCUIG-UHFFFAOYSA-N,4.110300000000004,303.8329999999999,5.0,2.0,0.0,112.0,0.5714285714285714,-3.234657373
NZAVDKRFUVOTLS-UHFFFAOYSA-N,2.2618,250.3859999999999,3.0,2.0,0.0,102.0,0.0,-3.2342571860000002
YIWXBCXYQCEEPG-UHFFFAOYSA-N,0.555100000000001,452.3800000000001,6.0,1.0,1.0,136.0,0.48,-3.233899469
AHBRRAXTNYHHPH-UHFFFAOYSA-N,1.2974,222.28399999999993,4.0,3.0,2.0,88.0,0.375,-3.232964851
RQKDNQXTAVOGPU-UHFFFAOYSA-N,1.2974,222.28399999999993,4.0,3.0,2.0,88.0,0.375,-3.232964851
SQVXWIUVAILQRH-UHFFFAOYSA-N,3.174200000000002,268.268,2.0,4.0,1.0,100.0,0.8,-3.232669235
VLRAHRUEAVCNNS-UHFFFAOYSA-N,3.346900000000003,285.8589999999999,3.0,2.0,0.0,110.0,0.0,-3.230838015
WGPVGSNGYPUHBZ-PDGQHHTCSA-N,1.3559999999999997,345.4030000000002,3.0,7.0,0.0,134.0,0.24,-3.2308300930000002
HFPQJHKCHYRJOJ-UHFFFAOYSA-N,2.25762,333.42800000000005,9.0,5.0,2.0,132.0,0.25,-3.2307460089999998
LIKMAJRDDDTEIG-UHFFFAOYSA-N,2.3626000000000005,84.16199999999999,3.0,0.0,0.0,36.0,0.0,-3.23
IOQOLGUXWSBWHR-UHFFFAOYSA-N,2.10762,188.23,1.0,2.0,0.0,72.0,0.42857142857142855,-3.229365863
GAUKOIAUVRRGOI-UHFFFAOYSA-N,2.640200000000001,374.48800000000006,4.0,3.0,2.0,144.0,0.5357142857142857,-3.228456504
JWCSIUVGFCSJCK-CAVRMKNVSA-N,-1.1276999999999984,520.4800000000002,9.0,12.0,4.0,190.0,0.3055555555555556,-3.227706523
NSDGEQWRYXOZLN-UHFFFAOYSA-N,3.110900000000001,227.288,0.0,3.0,1.0,78.0,0.375,-3.227195555
IHDMJEPWSOHAAL-UHFFFAOYSA-N,3.3451000000000026,319.83200000000005,6.0,3.0,0.0,118.0,0.5454545454545454,-3.2261642530000003
VSJKWCGYPAHWDS-FQEVSTJZSA-N,2.0795999999999997,348.3580000000001,1.0,6.0,1.0,130.0,0.6153846153846154,-3.226055443
PJMPHNIQZUBGLI-UHFFFAOYSA-N,4.136700000000004,336.479,6.0,2.0,0.0,132.0,0.48,-3.225927969
WOSKONTXASGCAJ-UHFFFAOYSA-M,-1.3961999999999979,262.31,0.0,3.0,1.0,88.0,0.0,-3.2256786760000002
ITVNCWVUKPYKMU-UHFFFAOYSA-N,1.85,280.41499999999996,6.0,4.0,2.0,100.0,0.0,-3.2250630869999997
SCKFQSRDBBHBAR-UHFFFAOYSA-N,1.85,280.41499999999996,5.0,4.0,2.0,100.0,0.0,-3.2250630869999997
RRXBGHRARYBGOA-UHFFFAOYSA-N,1.9925,280.415,4.0,4.0,2.0,100.0,0.0,-3.2250630869999997
UCBSMOSFCAQPAI-UHFFFAOYSA-N,2.972200000000001,244.681,1.0,2.0,1.0,84.0,0.8823529411764706,-3.2242420480000002
LDHFPUHSSYUQAA-MDZDMXLPSA-N,2.668000000000001,323.43999999999994,6.0,4.0,1.0,126.0,0.5,-3.221991998
DZUOQMBJJSBONO-CQSZACIVSA-N,3.1529000000000016,281.3550000000001,1.0,3.0,1.0,108.0,0.5714285714285714,-3.221882211
CVOGMKGEVNGRSK-OWOJBTEDSA-N,2.3276000000000003,279.846,0.0,0.0,0.0,24.0,0.0,-3.22
RDXLYGJSWZYTFJ-UHFFFAOYSA-N,0.5808999999999999,214.20600000000002,2.0,5.0,1.0,74.0,0.35714285714285715,-3.22
PYHXGXCGESYPCW-UHFFFAOYSA-N,2.903100000000001,212.24800000000002,3.0,1.0,1.0,80.0,0.75,-3.22
SPSSULHKWOKEEL-UHFFFAOYSA-N,1.7196199999999997,227.13199999999998,3.0,6.0,0.0,84.0,0.375,-3.22
JTTAUPUMOLRVRA-UHFFFAOYSA-N,3.636000000000002,285.41600000000005,4.0,4.0,0.0,104.0,0.6,-3.2186785639999997
OYPPVKRFBIWMSX-SXGWCWSVSA-N,3.8374000000000033,317.23,4.0,2.0,0.0,98.0,0.631578947368421,-3.218525662
ROAKRDRZFFSRSF-UHFFFAOYSA-N,2.9089,413.35900000000004,12.0,6.0,2.0,126.0,0.2727272727272727,-3.21837268
PZBPKYOVPCNPJY-UHFFFAOYSA-N,4.133800000000003,297.185,6.0,3.0,0.0,100.0,0.5789473684210527,-3.217745597
PWRPUAKXMQAFCJ-UHFFFAOYSA-N,2.916500000000001,291.398,0.0,3.0,0.0,112.0,0.5454545454545454,-3.215532966
PWDPVPDCURNLMO-UHFFFAOYSA-N,2.3174,207.273,4.0,2.0,0.0,82.0,0.4,-3.215139362
WBEZOZLFWDHDKW-UHFFFAOYSA-N,2.1673,231.33599999999996,7.0,3.0,2.0,96.0,0.0,-3.215024109
NOSZWUJZUTZABS-UHFFFAOYSA-N,2.3056,260.3809999999999,5.0,2.0,1.0,104.0,0.3157894736842105,-3.2142121830000003
JKBZITVKMZPLJW-UHFFFAOYSA-N,3.2078000000000024,263.3809999999999,5.0,3.0,1.0,106.0,0.3157894736842105,-3.213758583
ZPOGTLCICRJACI-UHFFFAOYSA-N,1.4555199999999997,222.28399999999993,6.0,3.0,2.0,88.0,0.375,-3.213369295
PDQZSLQGPNGYIF-UHFFFAOYSA-N,1.4555199999999997,222.28399999999993,6.0,3.0,2.0,88.0,0.375,-3.213369295
AQDHMDFRPGSAQA-UHFFFAOYSA-N,2.1233000000000004,282.38699999999994,2.0,2.0,0.0,110.0,0.2857142857142857,-3.2127985810000004
NSFWQVLIKNSZQT-UHFFFAOYSA-N,2.3209999999999997,285.34299999999996,5.0,3.0,2.0,110.0,0.5714285714285714,-3.212329159
SSOLNOMRVKKSON-UHFFFAOYSA-N,1.7896999999999998,253.737,2.0,1.0,3.0,92.0,0.35294117647058826,-3.211811196
BIPNRIQANSKZIV-UHFFFAOYSA-N,1.4448199999999993,285.347,2.0,5.0,0.0,110.0,0.5714285714285714,-3.211343691
IRUFVVPEZOAVPC-UHFFFAOYSA-N,2.10372,213.66399999999996,2.0,2.0,2.0,76.0,0.42857142857142855,-3.211129891
JRGGUPZKKTVKOV-UHFFFAOYSA-N,3.1025,191.45499999999998,0.0,0.0,0.0,42.0,0.75,-3.21
HYFLWBNQFMXCPA-UHFFFAOYSA-N,2.5574200000000005,120.19499999999996,1.0,0.0,0.0,48.0,0.6666666666666666,-3.21
OIGNJSKKLXVSLS-MKIDGPAKSA-N,1.5575999999999997,360.4500000000001,2.0,5.0,3.0,142.0,0.0,-3.21
NCXMLFZGDNKEPB-CBXWSWNKSA-N,0.11970000000000247,665.7330000000005,3.0,13.0,7.0,262.0,0.0,-3.21
NCXMLFZGDNKEPB-MJXHKMJHSA-N,0.11970000000000247,665.7330000000005,3.0,13.0,7.0,262.0,0.0,-3.21
SNKLPZOJLXDZCW-UHFFFAOYSA-N,2.998120000000002,164.248,0.0,1.0,1.0,66.0,0.5,-3.209890645
VKIHKZMKDNVEIK-PKLMIRHRSA-N,-0.8810999999999987,261.79599999999994,4.0,0.0,1.0,96.0,0.6666666666666666,-3.208443015
YVWGMAFXEJHFRO-UHFFFAOYSA-N,2.2817000000000007,194.95299999999995,2.0,0.0,0.0,50.0,0.0,-3.207508077
BLVSIGRJPXXNPD-UHFFFAOYSA-N,3.0279000000000016,281.588,5.0,6.0,0.0,94.0,0.35294117647058826,-3.206819691
NMVPEQXCMGEDNH-TZVUEUGBSA-N,-5.422699999999993,636.6620000000001,9.0,11.0,3.0,234.0,0.2619047619047619,-3.205984915
CXOXHMZGEKVPMT-UHFFFAOYSA-N,3.3712000000000018,300.74499999999995,1.0,2.0,0.0,106.0,0.5714285714285714,-3.2038052880000003
PRBORDFJHHAISJ-UHFFFAOYSA-N,2.4144000000000005,274.361,9.0,4.0,2.0,112.0,0.0,-3.2032992019999997
JGSARLDLIJGVTE-MBNYWOFBSA-N,0.8607999999999993,334.39700000000005,4.0,4.0,2.0,122.0,0.2608695652173913,-3.2012075589999998
LQXHSCOPYJCOMD-UHFFFAOYSA-N,-0.7825999999999993,368.33900000000006,0.0,10.0,6.0,132.0,0.72,-3.2007514660000003
FYGHSUNMUKGBRK-UHFFFAOYSA-N,2.611860000000001,120.19499999999996,0.0,0.0,0.0,48.0,0.6666666666666666,-3.2
NTBYINQTYWZXLH-UHFFFAOYSA-N,2.9016,192.00099999999998,1.0,2.0,0.0,58.0,0.5454545454545454,-3.2
UIYBGSIWFJRRAZ-UHFFFAOYSA-N,3.09112,390.9140000000001,9.0,6.0,2.0,132.0,0.4166666666666667,-3.197610657
PEIGKKFXAGEKFV-UHFFFAOYSA-N,3.091120000000001,390.91400000000004,9.0,6.0,2.0,132.0,0.4166666666666667,-3.197610657
BBIMHFSPNXQFAH-UHFFFAOYSA-N,3.5283000000000024,269.38800000000003,6.0,2.0,0.0,106.0,0.6,-3.197128236
STMCRUBVLOKMKB-UHFFFAOYSA-N,2.160400000000001,336.56800000000015,6.0,4.0,2.0,140.0,0.0,-3.1966590360000002
MMJRNJZURLUGLO-UHFFFAOYSA-N,2.0873999999999997,229.31999999999994,7.0,3.0,2.0,94.0,0.0,-3.196089096
SIZKTOWSJXBSSB-UHFFFAOYSA-N,2.1536999999999997,260.33399999999995,9.0,4.0,2.0,106.0,0.0,-3.19542282
FLEXBPIGXXHGPR-UHFFFAOYSA-N,1.8141999999999998,346.38700000000006,6.0,8.0,2.0,134.0,0.48,-3.194580158
GDOTWPAJJGIXFK-UHFFFAOYSA-N,1.7297999999999998,383.38500000000016,7.0,5.0,3.0,144.0,0.46153846153846156,-3.194469044
BDDYLBIKOCDHKY-UHFFFAOYSA-N,-1.3927999999999952,348.874,7.0,3.0,1.0,130.0,0.5,-3.194360007
YTRMTPPVNRALON-UHFFFAOYSA-N,3.6000000000000014,249.26900000000003,2.0,2.0,1.0,92.0,0.8421052631578947,-3.192548289
WFLSCFISQHLEED-UHFFFAOYSA-N,3.444180000000002,244.38199999999995,5.0,2.0,0.0,98.0,0.3333333333333333,-3.1921695619999997
XZUULFZXNSIACY-UHFFFAOYSA-N,2.6198000000000006,305.41799999999995,8.0,4.0,0.0,122.0,0.2727272727272727,-3.1904284030000003
QBELEDRHMPMKHP-UHFFFAOYSA-N,3.1025,191.45499999999998,0.0,0.0,0.0,42.0,0.75,-3.1900001000000002
ZBTMRBYMKUEVEU-UHFFFAOYSA-N,2.7575200000000013,171.03699999999998,0.0,0.0,0.0,42.0,0.75,-3.1900001000000002
NQDJXKOVJZTUJA-UHFFFAOYSA-N,2.6512200000000012,266.304,1.0,4.0,1.0,100.0,0.6,-3.1900001000000002
JZCHJJOTIZFWJJ-UHFFFAOYSA-N,2.727400000000001,185.31099999999995,6.0,1.0,1.0,78.0,0.0,-3.1887199539999997
NASMVDMHYMZBIM-UHFFFAOYSA-N,2.7551000000000014,138.613,5.0,0.0,0.0,50.0,0.0,-3.1873108460000004
OBFGNODOJKVYIR-UHFFFAOYSA-N,-0.2216999999999998,299.89200000000005,4.0,2.0,1.0,98.0,0.5555555555555556,-3.18690565
LNJDCWMEXDPRAY-UHFFFAOYSA-N,1.3211000000000002,384.42900000000014,9.0,6.0,3.0,152.0,0.2222222222222222,-3.1868761219999997
WPLQCARIFVAYOT-UHFFFAOYSA-N,1.40986,215.17199999999997,3.0,6.0,1.0,78.0,0.375,-3.184491659
DHCUQNSUUYMFGX-UHFFFAOYSA-N,2.3226000000000004,280.368,8.0,5.0,2.0,112.0,0.3,-3.1829106360000003
ZCIIPKQTVYFBHV-UHFFFAOYSA-N,3.691800000000002,302.9149999999999,3.0,2.0,2.0,110.0,0.0,-3.1824533660000003
OFBQJSOFQDEBGM-UHFFFAOYSA-N,2.1965000000000003,72.151,2.0,0.0,0.0,32.0,0.0,-3.1800001
TTWJBBZEZQICBI-UHFFFAOYSA-N,2.0023999999999997,299.8020000000001,7.0,4.0,2.0,112.0,0.3,-3.1800001
