Compound ID,InChIKey,SMILES
C9889,RZECAXAHGCQWGS-UHFFFAOYSA-N,CC(/N=C(/N=C(/Nc1ccc(cc1)Cl)\N)\N)C.Cl
C9123,RZELHTMTJHHEPE-UHFFFAOYSA-N,O=Cc1ccc2c(c1)OCO2
C5409,RZILCCPWPBTYDO-UHFFFAOYSA-N,CCOC(=O)C(c1ccccc1)O
C2766,RZKSECIXORKHQS-SSDOTTSWSA-N,OC(=O)c1cc(Cl)c(cc1O)O
C589,RZKYEQDPDZUERB-UHFFFAOYSA-N,CCC(C(=O)NC(=O)NC(=O)C)(CC)Br
C1249,RZOXEODOFNEZRS-UHFFFAOYSA-N,N#CCCNCCC#N
C428,RZPAKFUAFGMUPI-QESOVKLGSA-N,CCCCCc1cc(O)cc2c1C1C=C(C)CCC1C(O2)(C)C
C5571,RZQROJIKNQDWGX-LVEZLNDCSA-N,OC(=O)c1ccccc1Nc1c(Cl)ccc(c1Cl)C
C3385,RZRPTBIGEANTGU-IRIMSJTPSA-N,CCCCNCC(=O)N1C(C)(C)CC(=CC1(C)C)c1ccccc1
C2551,RZTAMFZIAATZDJ-UHFFFAOYSA-N,Oc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccc(c(c1)O)O
C577,RZVAJINKPMORJF-UHFFFAOYSA-N,CCC(=O)c1ccc(c(c1)OC)OC
C3750,RZVHIXYEVGDQDX-UHFFFAOYSA-N,CC(=C[C@H]1[C@@H](C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)C
C1368,RZWRYPGAUIOOMK-UHFFFAOYSA-N,CCOc1ccccc1C(=O)N
C216,RZXMPPFPUUCRFN-UHFFFAOYSA-N,CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC
C8189,RZYSYUCNZPOXMK-UHFFFAOYSA-N,CN1OCc2c(C1)cccc2
C1328,RZZPDXZPRHQOCG-OJAKKHQRSA-N,[O-][N+](=O)c1ccc(nc1)OCCCNCCSS(=O)(=O)O
C5071,SAADBVWGJQAEFS-UHFFFAOYSA-N,OC[C@H]1O[C@H](O[C@H]2[C@H](N)C[C@@H]([C@H]([C@@H]2O)O[C@H]2O[C@H](CN)[C@H]([C@@H]([C@H]2O)O)O)N)[C@@H]([C@H]([C@@H]1O)N)O
C9357,SAAYZFAHJFPOHZ-UHFFFAOYSA-N,CNC(Cc1ccc(cc1)O)C
C4249,SAFNJPRIKYBKQZ-UHFFFAOYSA-N,CN(CCCC1CC(c2c1cccc2)(C)c1ccccc1)C.Cl
C7997,SAFVVFONEIASRF-UHFFFAOYSA-N,CC(CNC(=O)N1CCNC1=O)C
C5853,SANOUVWGPVYVAV-UHFFFAOYSA-N,O=C1NC(=O)OC1c1ccccc1
C6492,SAPAWHGNIMQFMR-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OCC)c1ccccc1.Cl
C8514,SARMGXPVOFNNNG-UHFFFAOYSA-N,N#Cc1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])Cl
C6095,SATCULPHIDQDRE-UHFFFAOYSA-N,O=Nc1c(C)nn(c1C)c1ccccc1
C5163,SAXHIDRUJXPDOD-UHFFFAOYSA-N,NCCCC(CC(=O)NCCCC(CC(=O)NC1[C@@H](O[C@@H]([C@@H]([C@H]1O)OC(=O)N)CO)NC1=N[C@H]2[C@H](N1)[C@H](O)CNC2=O)N)N
C1187,SAZOOWOGQNYJLS-UHFFFAOYSA-N,NCCC[C@@H](CC(=O)NCCC[C@@H](CC(=O)N[C@H]1[C@@H](O[C@@H]([C@@H]([C@H]1O)OC(=O)N)CO)NC1=N[C@H]2[C@H](N1)[C@H](O)CNC2=O)N)N
C8056,SAZUGELZHZOXHB-UHFFFAOYSA-N,ClCCN(C(=O)N[C@H]1[C@@H](OC(=O)C)O[C@@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)C)N=O
C7067,SBAJRGRUGUQKAF-UHFFFAOYSA-N,N/C(=N\CC1CCCCCC1)/CSS(=O)(=O)O
C5940,SBDHCUZETSWOAX-UHFFFAOYSA-N,[O-]C(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)NC(=O)c1c(C)onc1c1ccccc1Cl.[Na+]
C9897,SBDNJUWAMKYJOX-UHFFFAOYSA-N,CC[N+](CCCCCCC[N+](CC)(C)C)(C)C.[Br-].[Br-]
C1961,SBEQUPBZKBGVHE-UHFFFAOYSA-N,CCC1CCC(N1C)c1c[nH]c2c1cccc2
C4163,SBHXYTNGIZCORC-ZDUSSCGKSA-N,O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@]31O[C@@H]3[C@@H]([C@@H]2c1ccc(=O)oc1)OC(=O)C)C)C
C2461,SBMSBQOMJGZBRY-UHFFFAOYSA-N,Cn1c2nc([nH]c2c(=O)n(c1=O)C)C1CCCC1
C545,SBNFWQZLDJGRLK-LEWJYISDSA-N,CNC(=O)Oc1ccccc1
C6874,SBNKFTQSBPKMBZ-UHFFFAOYSA-N,COC(=O)c1c(C)ccc(c1OCC(CN(C)C)O)C(C)C
C207,SBPBAQFWLVIOKP-UHFFFAOYSA-N,COc1nc2c(o1)ccc(c2)Cl
C7757,SBPYEMSKGZSEGI-UHFFFAOYSA-N,CC(Cl)Cl
C163,SBQYWGXLAKUAKB-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1ccc(cc1)[N+](=O)[O-])CCBr
C7234,SBUJHOSQTJFQJX-NOAMYHISSA-N,Cc1cccc2c1cccc2C
C8516,SBUQZKJEOOQSBV-UHFFFAOYSA-N,c1ccc(cc1)CCNCC1CCc2c(N1)cccc2
C9367,SBWLAHWQJBFTFW-UHFFFAOYSA-N,CC(=C)C(=C)C
C8435,SBYAVOHNDJTVPA-UHFFFAOYSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.CCC(CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)CC
C2918,SBYYYVAMWBVIIX-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1C1OCCO1
C1020,SCAOIWGKQJYZBB-UHFFFAOYSA-N,OC(=O)c1ccc(c(c1)Cl)C
C7941,SCGDEDHSPCXGEC-UHFFFAOYSA-N,CN(CCC(=O)c1ccc(cc1)C)C.Cl
C4482,SCHFUNOUOHIHSX-UHFFFAOYSA-N,CCCCCNCCOC(=O)c1ccc(cc1)N.Cl
C5448,SCHKAKNJXBPJHD-HKJHEKHQSA-N,OCCCCCC/N=C(/CSS(=O)(=O)O)\N
C4485,SCHKAKNJXBPJHD-SNQQVPMJSA-N,Cc1c2ccccc2c2c(c1C)c1ccccc1cc2
C9240,SCJPIULIASRFNK-ODTJPNJJSA-N,O=c1[nH]c2ccccc2c(=O)[nH]1
C9241,SCKFQSRDBBHBAR-UHFFFAOYSA-N,CCCC(COC(=O)N)COC(=O)N
C4956,SCLZRKVZRBKZCR-SLINCCQESA-M,CCOC(=O)N1C(SC)C=Cc2c1cccc2
C5226,SCRFQUYFINSIFB-UHFFFAOYSA-L,CN(CCCNc1nc(nc(n1)c1cccc(c1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)C
C3519,SCSHLMQESUQPEU-UHFFFAOYSA-N,CN(CCOC(c1ccc(cc1)Cl)c1ccccc1)C.Cl
C9479,SCULJPGYOQQXTK-OLRINKBESA-N,Cc1[nH]nc(c1)C
C6269,SCVHFRLUNIOSGI-UHFFFAOYSA-N,Fc1cc(F)c(cc1F)F
C4093,SCWKRWCUMCMVPW-UHFFFAOYSA-N,Nc1ccc(c(c1)Cl)Cl
C6089,SCYNDZYCBJLQDA-UHFFFAOYSA-N,OC[C@H]1Oc2ccc(cc2O[C@@H]1c1ccc(c(c1)OC)O)[C@H]1Oc2cc(O)cc(c2C(=O)[C@@H]1O)O
C1143,SCYNFLAVUZUFTM-UHFFFAOYSA-N,O=C(/C=C/c1ccccc1)OCCCN1CCCCC1C
C6136,SCYULBFZEHDVBN-UHFFFAOYSA-N,O=C1CCCN1C
C5543,SDAIMQSEPQFQJY-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1
C1304,SDDBCEWUYXVGCQ-UHFFFAOYSA-N,[S-]CC(=O)O[Hg]C.[Na+]
C2036,SDDCXRABBOAPJP-UHFFFAOYSA-N,CCOc1ccccc1N1CCN(CC1)CC1CN=C(O1)N
C277,SDJHPPZKZZWAKF-UHFFFAOYSA-N,O=c1[nH]c(=O)c(c([nH]1)C(=O)O)F
C4855,SDJZXAABVIWCNW-BNXVUDNTSA-N,COc1ccc2c(c1)c(C)cc(n2)OCCNCCSS(=O)(=O)O
C922,SDKQRNRRDYRQKY-UHFFFAOYSA-N,OCCN(C(=O)/C=C/c1ccccc1)CCO
C2619,SDKUOEOJAXGCLU-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCN1CSCC1.Cl
C1212,SDNGTEVPTBGTKK-UHFFFAOYSA-N,OC(=O)Cc1c[nH]c2c1cccc2
C5457,SDNODXJEIFDIKF-UHFFFAOYSA-N,Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1
C8393,SDOHGYUYKZFOOW-UHFFFAOYSA-N,CCCC(Cl)Cl
C6473,SDOJHDGZFOGOFD-UHFFFAOYSA-N,O=C(c1ccccc1)OCc1ccccc1
C8159,SDQJTWBNWQABLE-UHFFFAOYSA-N,CC(Cc1ccccc1)N.Cl
C82,SDQUZFKATDFLLP-UHFFFAOYSA-N,COP(=S)(Oc1cc(C)c(c(c1)C)[N+](=O)[O-])OC
C5403,SDSIHESJXQVDJI-UHFFFAOYSA-N,CCCCc1cc2ccccc2c(n1)OCCN(C)C.Cl
C8235,SDSMMBWQNDFCEX-UHFFFAOYSA-N,COc1ccc(cc1)CC(N1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)O.Cl
C3875,SDTRPYDQWXMFOM-UHFFFAOYSA-N,NC[C@@H](c1ccc(c(c1)O)O)O
C2063,SDXAWLJRERMRKF-UHFFFAOYSA-N,CCOc1ccc(cc1)C(=O)OCCN(CC)CC.Cl
C4775,SDXUIOOHCIQXRP-UHFFFAOYSA-N,CC[N+](CCSCC[N+](CC)(CC)CC)(CC)CC.[Br-].[Br-]
C8629,SDYWXFYBZPNOFX-UHFFFAOYSA-N,COCc1c(OC)cc(cc1OC)Cc1cnc(nc1N)N
C932,SEBFKMXJBCUCAI-HKTJVKLFSA-N,O=C1C(CCN1c1ccc(cc1)O)N1CCCCC1
C646,SEBFSSWJENDFFN-VAWYXSNFSA-N,Clc1ccc(c(c1)c1c(Cl)cccc1Cl)Cl
C4412,SECXISVLQFMRJM-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC[N+](Cc1ccccc1)(C)C.[Cl-]
C4178,SEEPANYCNGTZFQ-UHFFFAOYSA-N,CCOC(=O)Oc1c(OC)cc(cc1OC)C(=O)N1CCOCC1
C1642,SEGLVYOGDQNDAS-UHFFFAOYSA-L,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O.O.O
C573,SEGXVZIYBPMHEY-UHFFFAOYSA-N,CCCCCCCCOc1ccccc1NC(=O)OCC[NH+]1CCCCC1.[Cl-]
C8724,SEHFUALWMUWDKS-UHFFFAOYSA-N,ClCCN(c1ccc(cc1)C[C@@H](C(=O)O)N)CCCl
C6434,SEKQJFKGECWXEL-UHFFFAOYSA-N,ClCCN(c1ccc(cc1)CC(C(=O)O)N)CCCl
C7511,SELFEGODBFAHGT-VOTSOKGWSA-N,Fc1ccc(cc1)/C(=N\N=C(N)N)/c1ccc(cc1)C(F)(F)F.Cl
C6882,SENPVRDOTJDJJN-UHFFFAOYSA-N,CCCCN(C(=O)SCCC)CC
C8518,SEOVTRFCIGRIMH-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3CCc3c2nccc3)CC1.OC(=O)/C=C\C(=O)O.OC(=O)/C=C\C(=O)O
C5085,SEQDDYPDSLOBDC-UHFFFAOYSA-N,N#Cc1cc(I)c(c(c1)[N+](=O)[O-])O
C1048,SEQRDAAUNCRFIT-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@@H]1[C@@H](C)c3cccc(c3C(=C1C2=O)O)O)O)O)C(=O)N)C
C5172,SESFRYSPDFLNCH-UHFFFAOYSA-N,N#Cc1cc(C#N)cc(c1)C#N
C920,SEVKYLYIYIKRSW-UHFFFAOYSA-N,CN1CC2CC1N(CC2)C(=O)/C=C/c1ccc(s1)[N+](=O)[O-]
C3950,SEWMINUMBBPFPX-UHFFFAOYSA-N,[O-]C(=O)C(O)C.O=[NH+]/C=c/1\ccccn1C
C8602,SEYCAKMZVYADRS-UHFFFAOYSA-N,COc1ccc(cc1OC)CCN(CCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N)C
C3056,SFKAGNBDQIEJKL-QKWMYHQSSA-N,CC(CCc1ccccc1)NCC(c1ccc(c(c1)C(=O)N)O)O
C4175,SFLSHLFXELFNJZ-QMMMGPOBSA-N,CN/C(=C\[N+](=O)[O-])/NCCSCc1csc(n1)CN(C)C
C4303,SFLZPZAKIKUJKP-UHFFFAOYSA-N,CC(Cc1ccc(cc1)O)NCC(c1cc(O)cc(c1)O)O.Br
C9823,SFMSZTNDIWQOND-UHFFFAOYSA-L,CNCCC=C1c2ccccc2CCc2c1cccc2.Cl
C5971,SFSQZPZBQINRSC-UHFFFAOYSA-N,CCC(=O)N1C2CCC1CN(C2)C(c1ccccc1)c1ccccc1
C9404,SFTCFBSAPNETJJ-UHFFFAOYSA-N,CCOCC[N+](C)(C)C.[I-]
C6466,SFTUSTXGTCCSHX-UHFFFAOYSA-N,C/C(=C\C=C\C(=C/C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C
C6245,SFVFIFLLYFPGHH-UHFFFAOYSA-M,C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C
C93,SFVJZJHVCCHUGR-UHFFFAOYSA-N,COC(C1=C(N2CC2)C(=O)C(=C(C1=O)N1CC1)C)COC(=O)N
C1973,SFWZXFCJOWQJFZ-KAIFKDDSSA-N,O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)C
C7045,SGAJOYBPLOZFGE-UHFFFAOYSA-N,CCCOc1ccccc1OCC(CO)O
C4798,SGDBTWWWUNNDEQ-LBPRGKRZSA-N,OC(Cc1ccccc1)CNC(C)C
C2226,SGDBTWWWUNNDEQ-UHFFFAOYSA-N,OCc1ccccn1
C4375,SGDJEEPRBXBRJK-BWLGBDCWSA-N,COc1cc2CNCCc2cc1OC.Cl
C4376,SGEJQUSYQTVSIU-UHFFFAOYSA-N,O=C(C(c1cccs1)(c1ccccc1)O)OC1CC[N+](C1)(C)C.[Br-]
C3105,SGHXFFAHXTZRQM-SPIKMXEPSA-N,CCCCOc1ccc(cc1OC)C=CC(=O)NO
C617,SGKGVABHDAQAJO-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CC1)CCC(c1ccccc1)(c1ccccc1)C#N)c1ccccc1.Cl
C3412,SGKRLCUYIXIAHR-AKNGSSGZSA-N,Cc1cc(=O)[nH]c(=O)[nH]1
C3370,SGLGUTWNGVJXPP-UHFFFAOYSA-N,CCCCCC(=O)OCC
C5806,SGMAKYJPZQNTQS-DUXPYHPUSA-N,CCCCCCc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C
C8258,SGROXKJKWRIASN-UHDJGPCESA-N,OCC(CBr)O
C5458,SGTNSNPWRIOYBX-UHFFFAOYSA-N,CCC1(CC)C(=O)NCC(C1=O)C
C9686,SGUAFYQXFOLMHL-UHFFFAOYSA-N,Cn1c(=O)n(C)c2c(c1=O)[nH]cn2.[Hg]CC(CN(C(=O)c1ccccc1OC)C(=O)[O-])OC.[Na+].O
C3084,SGXXNSQHWDMGGP-IZZDOVSWSA-N,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
C4906,SGZRQMALQBXAIQ-UHFFFAOYSA-N,CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C.Cl
C8762,SHAYBENGXDALFF-UHFFFAOYSA-N,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl
C8416,SHAYUWBGXZREDN-UHFFFAOYSA-N,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cc(OCCC(C)C)cc2)O.Cl.Cl
C4283,SHCLHGQKJMOYER-UHFFFAOYSA-M,[O-]C(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)NC(=O)c1c(C)onc1c1c(Cl)cccc1Cl.[Na+].O
C3279,SHGAZHPCJJPHSC-XFYACQKRSA-N,FCCN(C(=O)NC1CCCCC1)N=O
C9611,SHGAZHPCJJPHSC-YCNIQYBTSA-N,O=C(C1NCCNC1)Nc1c(C)cccc1C.Cl.Cl
C2238,SHHKQEUPHAENFK-UHFFFAOYSA-N,c1ccc2c(c1)[nH]cc2
C2240,SHIBSTMRCDJXLN-KCZCNTNESA-N,O=c1[nH]c2c([nH]1)cccc2
C7535,SHLGUEVDTGWLBS-UHFFFAOYSA-N,COc1ccc2c(c1)CCN(C2CCc1ccc(cc1)[N+](=O)[O-])C
C5582,SHNJNXNMYKGBGP-UHFFFAOYSA-N,CCCn1c(=O)[nH]c(=O)c2c1nc[nH]2
C7072,SHNUBALDGXWUJI-UHFFFAOYSA-N,OC(=O)C(=O)O.CCN(CC1COC2(O1)c1cc(Cl)ccc1OCc1c2cccc1)CC
C8170,SHOWAGCIRTUYNA-UHFFFAOYSA-N,CCC(COC(=O)N)(COC(=O)NC(C)C)CC
C9913,SHPIBZXFYWMQBR-UHFFFAOYSA-M,CC(=O)Nc1ccc(cc1)I
C8535,SHRQNPQSYFSSIN-UHFFFAOYSA-N,OCc1c(CSSCc2cnc(c(c2CO)O)C)cnc(c1O)C
C8453,SHTAFWKOISOCBI-UHFFFAOYSA-N,OC(=O)CC1CC(C1(C)C)C(=O)C
C5338,SHVCSCWHWMSGTE-UHFFFAOYSA-N,CCCCCC(COC(=O)N)(COC(=O)N)CC
C2143,SHZIWNPUGXLXDT-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)F.Cl
C1313,SHZWWHZISZGGHB-UHFFFAOYSA-N,O=C(Nc1c(I)cc(c(c1I)C(=O)[O-])I)CCCCC(=O)Nc1c(I)cc(c(c1I)C(=O)[O-])I.[Na+].[Na+]
C968,SIBFQOUHOCRXDL-UHFFFAOYSA-N,OC(=O)Cc1cc(n(c1C)c1ccc(cc1)Cl)C
C5038,SIDLZWOQUZRBRU-UHFFFAOYSA-N,Oc1ccc(cc1)C1(c2ccc(cc2)O)C(=O)Nc2c1cccc2
C9136,SIEFLIMNPRLFJI-UHFFFAOYSA-M,C/C=C/CC(c1cccc2c1cccc2)C(=O)[O-].[Na+]
C8181,SIEYLFHKZGLBNX-NTISSMGPSA-N,NC(=O)/C=C/C1=NCCC1
C8966,SIEYLFHKZGLBNX-PKLMIRHRSA-N,CCCCC(COC(=O)N)(COC(=O)NCC)CC
C3776,SIEYLFHKZGLBNX-UHFFFAOYSA-N,SCc1ccccn1
C3775,SIEYZYONZYIIJH-AGSMNRHJSA-N,CCC(c1cnccn1)C(=S)N
C3774,SIGZQNJITOWQEF-VICXVTCVSA-M,CC(=C)C(=O)OC(C)(C)C
C2633,SIJUHDYJDHLNLY-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc2c(c1)c(C)c(c(=O)o2)Cl)OCC
C2963,SIKHOOLXYFPALG-UHFFFAOYSA-N,OCC(COc1ccccc1F)O
C5482,SIKJAQJRHWYJAI-UHFFFAOYSA-N,OC(=O)C(=O)[O-].CCC1Oc2ccc(cc2N(C1=O)CC([NH+](C)C)C)Cl
C8012,SILNNFMWIMZVEQ-UHFFFAOYSA-N,OC[C@H]1O[C@@H](OCc2cc(=O)c3c(o2)cc2c(c3OC)cco2)[C@@H]([C@H]([C@@H]1O)O)O
C1230,SIPXVTDBUYGIKR-UHFFFAOYSA-N,CN1CCOCC1
C8244,SIQPXVQCUCHWDI-UHFFFAOYSA-N,COc1ccc(cc1)C(=Cc1ccc(cc1)C(=N)N)c1ccc(cc1)OC.Cl
C3264,SISNUVGPTCCAFS-UHFFFAOYSA-N,N/C(=N\Cc1ccc(c(c1)C)C)/CSS(=O)(=O)O
C6804,SIUIZWIFPPQMHB-UHFFFAOYSA-N,CCCCCC[C@H](O)C
C2242,SIULLDWIXYYVCU-UHFFFAOYSA-N,O=C(c1ccc(cc1)Cl)/C=N/N1CC[NH+](CC1)C.[Cl-]
C5375,SIXLXDIJGIWWFU-UHFFFAOYSA-N,CN(c1ccccc1)C(=O)N
C644,SIZDUQQDBXJXLQ-UHFFFAOYSA-N,Cc1ccc(cc1)SCCNc1ccccc1C(=O)N
C4405,SIZKTOWSJXBSSB-UHFFFAOYSA-N,CCCCCCCOc1ccc(c2c1cccc2)C(=N)[NH+](CCCCCCC)CCCCCCC.[Cl-]
C8752,SIZQOZWQHVSXMC-UHFFFAOYSA-N,N#C/C(=C\c1ccccc1)/C(=O)N
C5261,SIZXNBZGPPPFHM-UHFFFAOYSA-L,NCCc1ccccc1.Cl
C2558,SJCRQMUYEQHNTC-UHFFFAOYSA-N,CC(=O)NS(=O)(=O)c1ccc(cc1)N
C1800,SJDACOMXKWHBOW-UHFFFAOYSA-N,N1CCNCC1.OC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
C4171,SJDCEXAILSGDEQ-SQQVDAMQSA-M,CCCCOC(=O)N
C4371,SJFPWBFXBOZGTB-ONEGZZNKSA-N,O=Cc1ccc(cc1)NC(=O)C
C3800,SJGNTKAHLOBSEZ-UHFFFAOYSA-N,Cc1cccc2c1nc1ccccc1c2
C7849,SJIIDWBFRZACDQ-UHFFFAOYSA-N,OC(COC(=O)N)COc1ccc(cc1)Cl
C4547,SJLKYVVYUNFNBO-UHFFFAOYSA-N,CNCC(c1cccc(c1)OC(=O)C)OC(=O)C
C9158,SJMYWORNLPSJQO-UHFFFAOYSA-N,CCOc1ccc(cc1)N/C(=N/c1ccc(cc1)OCC)/N
C7684,SJNIEBAPMPLYAB-UHFFFAOYSA-N,O=C(Nc1ccc(cc1)S(=O)(=O)Nc1nccs1)CCC(=O)O
C6900,SJNWVWZUCJZLGK-UHFFFAOYSA-N,NC(=O)c1ccccc1O
C190,SJORMDVXATZFFN-UHFFFAOYSA-N,COc1ccc2c(c1CN(C)C)oc(c(c2=O)C)c1ccc(cc1)Cl
C8261,SJRACCTZSAUMGO-WIMVFMHDSA-N,COc1ccc(cc1CC[N+](C)(C)C)OC.[Cl-]
C5192,SJRJJKPEHAURKC-UHFFFAOYSA-N,CCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl
C7689,SJRYSBPDUOVODQ-UHFFFAOYSA-N,N#Cc1ccc2c(c1)N(CC(CN(C)C)C)c1c(S2)cccc1
C1643,SJTMUPFIWQTRER-UHFFFAOYSA-N,CN1CCCC1c1c[nH]c2c1cc(OCc1ccccc1)cc2
C1807,SJWFXCIHNDVPSH-MRVPVSSYSA-N,c1ccc2c(c1)c1ccccc1c1c2cccc1
C5724,SJWOWLRNQZLLKL-GYVLLFFHSA-N,[O-][N+](=O)c1ccc(s1)c1scc(n1)CN1CCCCC1.Cl
C1041,SKAADKSETAYKGL-UHFFFAOYSA-N,COc1ccc2c(c1O)[C@@]13CCN([C@H](C2)[C@H]3C=CC(=O)C1)C
C7113,SKALQPVVCXEHKD-UHFFFAOYSA-N,C=CCc1cc(cc(c1O)CN(CC)CC)c1cc(CC=C)c(c(c1)CN(CC)CC)O.Cl.Cl
C8708,SKEVFVQMAFMKEM-DYNGLPSQSA-N,CCOC(=O)N1CCNCC1.Cl
C4181,SKGACPGKMWWAIG-RMKNXTFCSA-N,C1CCN(C1)CC1COC2(O1)c1ccccc1OCc1c2cccc1.OC(=O)/C=C/C(=O)O
C1726,SKHIBNDAFWIOPB-UHFFFAOYSA-N,C1CC[C@H]2N(C1)C[C@@H]1C[C@H]2CN2[C@@H]1CCCC2
C7063,SKIVFJLNDNKQPD-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)Nc1ccc(cc1)C(=O)C
C9846,SKKLFJHESZIVKT-UHFFFAOYSA-N,CNC(=O)Oc1cc(cc(c1)C(C)(C)C)C(C)(C)C
C1322,SKKTUOZKZKCGTB-UHFFFAOYSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)N1CCN(CC1)C/C=C/c1ccccc1
C8137,SKLUWKYNZNXSLX-UHFFFAOYSA-N,CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC
C1459,SKLZCRNUJKGGRW-UHFFFAOYSA-N,OC(=O)C(=O)O.CNCCCC1(OC(c2c1cccc2)C)c1ccccc1
C1210,SKPLBLUECSEIFO-UHFFFAOYSA-N,CN1CCCC1c1c[nH]c2c1cc(C)cc2
C3068,SKRGPEBZTXSTCT-UHFFFAOYSA-N,OC(=O)c1ccco1
C7889,SKTJISGGWXVVBE-UHFFFAOYSA-N,FCCN(C(=O)NCCCl)N=O
C8425,SKVLYVHULOWXTD-UHFFFAOYSA-N,Clc1ccc(cc1S(=O)(=O)N)S(=O)(=O)N(CC1(C)CCCO1)C
C6399,SKZKKFZAGNVIMN-UHFFFAOYSA-N,COc1c(O)ccc2c1N(CCCN(C)C)c1c(S2)ccc(c1)Cl
C5381,SLACVLUCWZYDAK-UHFFFAOYSA-N,COc1cc2OC(C)(C)C=Cc2c2c1c(=O)c1c(n2C)cccc1
C1152,SLANUBHZICPYRW-UHFFFAOYSA-M,O=Cc1ccccc1O
C3355,SLARELGEGUUVPI-UHFFFAOYSA-N,c1ccc2c(c1)nccc2
C8873,SLFGIOIONGJGRT-UHFFFAOYSA-N,Nc1oc2c(n1)cc(c(c2)Cl)Br
C4860,SLFSSUKLMIHWLW-UHFFFAOYSA-N,OC(=O)COc1cc(Cl)c(cc1Cl)Cl
C2524,SLGBZMMZGDRARJ-UHFFFAOYSA-N,CCOC(C[N+](C)(C)C)C.[Cl-]
C4298,SLHZPGCWJXXMAR-UHFFFAOYSA-N,COc1cc2C=[N+](C)CCc2cc1OC.[Cl-]
C96,SLJDAVMWFVYEFI-LPOUJYBBSA-N,CCN(CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)CC.Cl
C4741,SLKLQAMVBKKGMQ-UHFFFAOYSA-N,CCOC(=O)c1c(C)ccc(c1OCC(CN(C)C)O)C(C)C
C1122,SLKWSZYSOUHYME-UHFFFAOYSA-N,Ic1ccccc1
C2075,SLLVSPMAIZWWJN-WLHGVMLRSA-N,CCCCC(=O)O[C@]1([C@H](C)C[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)C(=O)CO
C8443,SLRCCWJSBJZJBV-BYNSBNAKSA-N,CN1CCC[C@@H]1c1cccnc1
C2710,SLYWZSGKTGNBOI-UHFFFAOYSA-N,[O-][N+](=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-]
C1114,SLZWBCGZQRRUNG-UHFFFAOYSA-N,CC(c1ccc(cc1)Cl)(CC(O)(C)C)O
C5829,SMANXXCATUTDDT-QPJJXVBHSA-N,Oc1ccc(cc1C)C(C)(C)C
C391,SMDHCQAYESWHAE-UHFFFAOYSA-N,CC(OOC1(CCc2ccccc2)C(=O)NC(=O)NC1=O)(C)C
