Compound ID,InChIKey,SMILES
B-1139,JGPNCLKRECLYTO-BJMVGYQFSA-N,ClCOCCl
B-1108,MHAJPDPJQMAIIY-UHFFFAOYSA-N,ClN=C1C=C(Br)C(=O)C(=C1)Br
B-764,LVYLCBNXHHHPSB-UHFFFAOYSA-N,ClN1C(=O)CCC1=O
C849,KETJZVQYVUKNHG-UHFFFAOYSA-N,ClN1C(=O)N(C(C1=O)(C)C)Cl
A-3250,BGFBWRWYROQISE-UHFFFAOYSA-N,CN
C755,JBMKAUGHUNFTOL-UHFFFAOYSA-N,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@]2([C@H]1[C@@H](O)[C@@H]1[C@@H](C)c3cccc(c3C(=O)C1=C2O)O)O)O)C
C679,IWXAZSAGYJHXPX-LYWFMZLMSA-N,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@]2([C@H]1[C@@H](O)[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C
C752,CYFLXLSBHQBMFT-UHFFFAOYSA-N,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)c(Cl)ccc2O)O)O)C
C687,OGAKLTJNUQRZJU-UHFFFAOYSA-N,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C
C883,FMWLUWPQPKEARP-UHFFFAOYSA-N,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@H]1O)c(Cl)ccc2O)O)O)C
C1693,OWISXYQFTOYGRO-UHFFFAOYSA-N,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1[C@@H](O)[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C	
C1265,HMHFNUWREZQHGJ-UHFFFAOYSA-N,CN([C@@H]1C(=C(C(=O)NCN2CCCC2)C(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C
C1261,QMTWOKBKQQYFPK-UHFFFAOYSA-N,CN([C@@H]1C(=CC(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2)O)O)C
C5806,SGMAKYJPZQNTQS-DUXPYHPUSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@@H]1[C@@H](C)c3cccc(c3C(=C1C2=O)O)O)O)O)C(=O)N)C
C7398,PTVWPYVOOKLBCG-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@@H]1[C@@H](C)c3cccc(c3C(=C1C2=O)O)O)O)O)C(=O)N)C.Cl
C7459,XIYZPVVABJHQTA-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@@H]1C(=C)c3cccc(c3C(=C1C2=O)O)O)O)O)C(=O)N)C
C7323,WIGLWDYSZRNQOI-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@H]1C(=C([O-])c3c([C@@]1(C)O)cccc3[O-])C2=O)O)O)C(=O)N)C.[Na+].[Na+].O.O
C8627,SVJMILFDDBKCGG-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C.Cl
C8445,FFWNQTREFJXEEJ-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@@H]1Cc3c(C(=C1C2=O)O)c(O)ccc3N(C)C)O)O)C(=O)N)C
C5750,DHTRHEVNFFZCNU-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)c(Cl)ccc3O)C2=O)O)O)C(=O)N)C
C5140,NWZWOTBTQLQCFE-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C
C8954,YCIQUDDZPRNRMY-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C.Cl
C9127,IKVPKVIYHXZKMK-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)NCN1CCCC1)C
C7644,NHLUVTZJQOJKCC-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)NCN1CCCC1)C.[O-][N+](=O)O
C6386,GUZOHLPBYOGINP-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@H]1O)c(Cl)ccc3O)C2=O)O)O)C(=O)N)C
C8623,OARUOQLHKTZEIM-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@H]1O)c(Cl)ccc3O)C2=O)O)O)C(=O)N)C.Cl
C8611,QYIXCDOBOSTCEI-FBVYSKEZSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1CC1C(=C(O)c3c([C@@]1(C)O)c(Cl)ccc3O)C2=O)O)O)C(=O)N)C.Cl
C6711,KTUXEHNBBHDTPH-UHFFFAOYSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1Cc1c(C2=O)c(O)c2c(c1C)cccc2O)O)O)C(=O)N)C
C3557,ACMQQWTWVVNMCB-ZKKBRJJYSA-N,CN([C@@H]1C[C@@H](N(C1=O)c1ccccc1)C)CCc1ccccc1.[O-][N+](=O)c1ccc(cc1)N1N=C(C(C1=O)[N+](=O)[O-])C
C3556,ACMQQWTWVVNMCB-LJLRIERRSA-N,CN([C@@H]1C[C@H](N(C1=O)c1ccccc1)C)CCc1ccccc1.[O-][N+](=O)c1ccc(cc1)N1N=C(C(C1=O)[N+](=O)[O-])C
C4881,YXOLAZRVSSWPPT-UHFFFAOYSA-N,CN([C@H](Cc1ccccc1)C)Cc1ccccc1
C6228,ANFSNXAXVLRZCG-RSAXXLAASA-N,CN([C@H](Cc1ccccc1)C)Cc1ccccc1.Cl
C387,PWZUUYSISTUNDW-VAFBSOEGSA-N,CN([C@H](CN1c2ccccc2Sc2c1cccc2)C)C
C7048,NWZBFJYXRGSRGD-UHFFFAOYSA-M,CN([C@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C
C2743,GPMXUUPHFNMNDH-UHFFFAOYSA-N,CN([C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]24[C@H]3CC[C@@H]4[C@@H](N(C2)C)C)C1)C)C
C181,QXJKBPAVAHBARF-BETUJISGSA-N,CN(/C=N/c1ccc(cc1C)C)/C=N/c1ccc(cc1C)C
C756,STYQHICBPYRHQK-UHFFFAOYSA-N,CN(/C=N/c1ccc(cc1C)Cl)C
C7912,IHWQUKMGROAAEH-UHFFFAOYSA-N,CN(/N=C/CCCC)C=O
C7242,KVBWBCRPWVKFQT-UHFFFAOYSA-N,CN(/N=C\C(=O)c1ccc(cc1)Cl)C
C4786,AHGTVVKFAJFTJE-ATVHPVEESA-N,CN(/N=C\C(=O)c1ccc(cc1)Oc1ccccc1)C
C7646,NRXQIUSYPAHGNM-UHFFFAOYSA-N,CN(/N=N/c1ccc(cc1)C(=O)N)C
C6192,GUBNMFJOJGDCEL-UHFFFAOYSA-N,CN(/N=N/c1ccc(cc1)C(=O)O)C
C5898,RBZDDVSRHMGAOB-KRWCAOSLSA-N,CN(/N=N/c1ccc(cc1)C#N)C
C5332,JZLURVIGARJQHZ-UHFFFAOYSA-N,CN(/N=N/c1ccc(cc1)Cl)C
C6130,XOTGIMIAOGYFEM-UHFFFAOYSA-N,CN(/N=N/c1ccc(cc1)F)C
C5616,JKLZHNLMWBDPJY-UHFFFAOYSA-N,CN(/N=N/c1cccc(c1)[N+](=O)[O-])C
C6603,BCPWSYQGYBTINM-DTCMKFPYSA-N,CN(/N=N/c1cccc(c1)C(=O)O)C
C4137,LYGJENNIWJXYER-UHFFFAOYSA-N,CN(/N=N/c1cccc(c1)C(F)(F)F)C
C6355,LMBIKHIZFDMXHT-UHFFFAOYSA-N,CN(/N=N/c1ccccc1)C
C7018,BPKUDUSVDVLOPY-UHFFFAOYSA-N,CN(/N=N/c1ccccc1C(=O)N)C
B-2267,XMVBHZBLHNOQON-UHFFFAOYSA-N,CN(C(/N)=N/[N+]([O-])=O)[N+]([O-])=O
C9891,YAEANQXMMPFYHR-UHFFFAOYSA-L,CN(C(=N)N=C(N)N)C
C9833,OEVLSXWDRPDGPK-UHFFFAOYSA-N,CN(C(=N)N=C(N)N)C.Cl
C3560,XJGBDJOMWKAZJS-UHFFFAOYSA-N,CN(C(=O)[C@]1(CC[C@H](c2c1cccc2)[NH+](C)C)c1ccccc1)C.[Cl-]
C5726,VRQVVMDWGGWHTJ-CQSZACIVSA-N,CN(C(=O)/C(=C(/c1ccccc1)\C)/C)C
C5727,VRNDXFKUQLCBRG-UHFFFAOYSA-N,CN(C(=O)/C(=C(\c1ccccc1)/C)/C)C
C8787,IRUXAEDBQBZIGG-UHFFFAOYSA-N,CN(C(=O)C(=O)N(N(C(=O)C)C)c1ccccc1)C
C729,QAJQUUOBVOKLOD-UHFFFAOYSA-N,CN(C(=O)C(c1ccccc1)c1ccccc1)C
C2970,YJVPMWAGSODFAA-UHFFFAOYSA-N,CN(C(=O)C(CCc1nc2c(s1)nc(s2)CCC(C(=O)N(C)C)(C)C)(C)C)C
C3559,XJGFWWJLMVZSIG-UHFFFAOYSA-N,CN(C(=O)C1(CC[C@H](c2c1cccc2)[NH+](C)C)c1ccccc1)C.[Cl-]
C6576,LBKPGNUOUPTQKA-UHFFFAOYSA-N,CN(C(=O)c1cc(Cl)nc(c1)Cl)N
C5935,FFINMCNLQNTKLU-UHFFFAOYSA-N,CN(C(=O)c1cccc(c1O)c1ccccc1)C
C9002,UBCDCHSRDTZLLP-UHFFFAOYSA-N,CN(C(=O)c1ccccc1O)C
C7396,PIJVFDBKTWXHHD-HIFRSBDPSA-N,CN(C(=O)c1nnn(c1C)c1ccccc1)C
F-952,VOUGEZYPVGAPBB-UHFFFAOYSA-N,CN(C(=O)CNC(=O)CN)C1=C(C(=O)C2=C(Cl)C=CC=C2)C=C(Cl)C=C1
C1636,AVQQQNCBBIEMEU-UHFFFAOYSA-N,CN(C(=O)N(C)C)C
A-372,AEMFNILZOJDQLW-UHFFFAOYSA-N,CN(C(=O)N(C)c1ccccc1)c2ccccc2
C4913,WVLAAKXASPCBGT-UHFFFAOYSA-N,CN(C(=O)N[C@@]1([C@@H](O)C)[C@@H](N)[C@@H]([C@]([C@]1(C)O)(O)COC(=O)c1c(C)cccc1O)Nc1cccc(c1)C(=O)C)C
B-2897,GOOHAUXETOMSMM-VKHMYHEASA-N,CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2
C619,FMJZJKQGQIXNDY-UHFFFAOYSA-N,CN(C(=O)NC(c1ccccc1)(C)C)c1ccccc1
C750,BMLKPGJBYUTIHT-UHFFFAOYSA-N,CN(C(=O)Nc1ccc(cc1)Cl)C
C1201,XXPDBLUZJRXNNZ-UHFFFAOYSA-N,CN(C(=O)Nc1ccccc1)C
C940,DQZVUDZSBQMLJC-UHFFFAOYSA-N,CN(C(=O)NC1CCCCCCC1)C
C1089,YFJWYKLLZFEYFL-UHFFFAOYSA-N,CN(C(=O)Oc1nc(nc(c1C)C)N(C)C)C
C7781,MHMRAFONCSQAIA-UHFFFAOYSA-N,CN(C(=O)OCC(COC(=O)N)(C)C)C
C9872,VMXUWOKSQNHOCA-UKTHLTGXSA-N,CN(C(=S)[S-])C.[Na+]
C7974,MNVLQHLXKIKIFO-UHFFFAOYSA-N,CN(C(=S)N(C)C)C
C474,KUCQYCKVKVOKAY-OTVXOJSOSA-N,CN(C(=S)SSC(=S)N(C)C)C
A-2619,VQBBXLZPRXHYBO-UHFFFAOYSA-N,CN(C(=S)SSC(=S)N(C)c1ccccc1)c2ccccc2
C6074,UQTCYVCSUDXQQN-UHFFFAOYSA-N,CN(C(C(=O)Nc1c(C)n(n(c1=O)c1ccccc1)C)C)C
C7431,JTGITTDWIRWXDN-UHFFFAOYSA-N,CN(C(C(C)(C)C)(C)C)C.Br
B-3446,LUSWEUMSEVLFEQ-REOHCLBHSA-N,CN(C(C)=O)C(=O)COC(=O)c1ccccc1
B-2744,BFWXQSLJSDLIAA-GSGOXJSYSA-N,CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)NC2[C@@H](O)OC(CO)[C@@H](O)C2O)c1I
B-4646,OCJDFNKUOCKZCE-UHFFFAOYSA-M,CN(C(C)=O)c1ccccc1
C4780,FYOSQQMCCODNJV-UHFFFAOYSA-N,CN(C(c1ccc(cc1)Oc1ccccc1)C)C
C7586,BDWRWXCLAKVGMM-UHFFFAOYSA-N,CN(C(CC(=O)c1ccccc1)(C)C)C.Cl
C2937,UUKWKUSGGZNXGA-UHFFFAOYSA-N,CN(C(CC12CC3(C)CC(C2)(CC(C1)(C3)C)C)C)C.Cl
C3214,VBLYWGDAYORRDM-UHFFFAOYSA-N,CN(C(CC12CC3CC(C1)CC(C2)(C3)CC(N(C)C)C)C)C.Cl.Cl
C2564,DUOSTAZRNKWZKT-UHFFFAOYSA-N,CN(C(CC12CC3CC(C2)CC(C1)C3)C)Cc1ccccc1.Cl
C5782,DLGOEMSEDOSKAD-UHFFFAOYSA-N,CN(C(Cc1ccccc1)C)Cc1ccco1
C3784,PWXCLVASQNMYJV-UHFFFAOYSA-N,CN(C(CN1c2ccccc2Sc2c1cccc2)C)C
C2932,XXQMDKCWUYZXOF-UHFFFAOYSA-N,CN(C(CN1c2ccccc2Sc2c1cccc2)C)C.Cl
C6096,YCYZCHCSBKTMDT-UHFFFAOYSA-N,CN(C(CN1c2ccccc2Sc2c1cccc2)C)C.Clc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C
C3161,RQLUJIORESNTSA-UHFFFAOYSA-N,CN(C(CN1c2ccccc2Sc2c1nccc2)C)C.Cl
B-2228,LTIKIBFTASQKMM-UHFFFAOYSA-N,CN(C(N)=O)c1ccc(C)cc1
B-2586,KZDDDHJBINUIKQ-UHFFFAOYSA-N,CN(C(N)=O)c1ccccc1C
B-1541,HQKJYAGNQSMRJK-UHFFFAOYSA-N,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O
B-98,MGJKQDOBUOMPEZ-UHFFFAOYSA-N,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O
B-1460,HTJDQJBWANPRPF-UHFFFAOYSA-N,CN(C)[P](=O)(N(C)C)N(C)C
B-1586,BERFDQAMXIBOHM-UHFFFAOYSA-N,CN(C)[P](=O)(N(C)C)n1nc(nc1N)c2ccccc2
B-854,XWTBEINGILORHZ-UHFFFAOYSA-N,CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C
B-661,SLJDAVMWFVYEFI-UHFFFAOYSA-N,CN(C)[P](F)(=O)N(C)C
A-5395,HUOHOGDVFDYSTQ-UHFFFAOYSA-N,CN(C)[P+](CC1CCCCC1)(N(C)C)N(C)C.F[B-](F)(F)F
B-1486,JSIDBRSPTZXMGO-UHFFFAOYSA-N,CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccc(C)cc1
C-2310,LAIUFBWHERIJIH-UHFFFAOYSA-N,CN(C)[S](=O)(=O)N=C1SC(=NN1C)[S](N)(=O)=O
C-2275,SBHNNNRQZGYOAU-UHFFFAOYSA-N,CN(C)[S](=O)(=O)NC1=NN=C(S1)[S](N)(=O)=O
C1633,GETTZEONDQJALK-UHFFFAOYSA-N,CN(C)C
B-3665,HKIOYBQGHSTUDB-UHFFFAOYSA-N,CN(C)C
A-5160,NMBXMBCZBXUXAM-UHFFFAOYSA-N,CN(C)C(=N)N(C)C
B-1067,KROXBRXHRBCDNO-IFMMWYRXSA-N,CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1
E-700,UFEJBJDMZBIZLV-UHFFFAOYSA-N,CN(C)C(=O)C(c1ccccc1)c2ccccc2
C-700,LSXDOTMGLUJQCM-UHFFFAOYSA-M,CN(C)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2
F-767,FZBXGZBXWFNCQY-UHFFFAOYSA-N,CN(C)C(=O)C1=CC=C(Cl)C=C1
B-2379,PDNYHBVQDYRJOT-UHFFFAOYSA-N,CN(C)C(=O)c1ccc(cc1)C(=O)N(C)C
B-2432,XSCHRSMBECNVNS-UHFFFAOYSA-N,CN(C)C(=O)c1cccc(c1)C(=O)N(C)C
B-2298,VOXZDWNPVJITMN-SFFUCWETSA-N,CN(C)C(=O)CCC(=O)N(C)C
B-3445,GPWXTTPSHZOIKO-UHFFFAOYSA-N,CN(C)C(=O)CCCOC(=O)c1ccccc1
B-3444,LCXJKYZWJXSRIT-UHFFFAOYSA-N,CN(C)C(=O)CCOC(=O)c1ccccc1
C-1241,XSXCZNVKFKNLPR-UHFFFAOYSA-N,CN(C)C(=O)COC(=O)C1=C(O)C=CC=C1
C-1298,GCSHUYKULREZSJ-UHFFFAOYSA-N,CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O
B-1432,BBBUAWSVILPJLL-UHFFFAOYSA-N,CN(C)C(=O)N(C)C
B-1969,UZEZQRZYPITAFY-WBMJQRKESA-N,CN(C)C(=O)N(c1ccc(Cl)c(Cl)c1)C(=O)c2ccccc2
A-2901,ZLJIFINJKVSIRN-UHFFFAOYSA-N,CN(C)C(=O)NC[C@@]1(C)C[C@@H](CC(C)(C)C1)NC(=O)N(C)C
C-314,BVIAOQMSVZHOJM-UHFFFAOYSA-N,CN(C)C(=O)NC1=CC=C(Cl)C=C1
B-3005,LQLQRFGHAALLLE-UHFFFAOYSA-N,CN(C)C(=O)Nc1cc(on1)C(C)(C)C
B-4245,MEYVLGVRTYSQHI-UHFFFAOYSA-L,CN(C)C(=O)Nc1ccc(C)c(Cl)c1
B-2782,FAXWFCTVSHEODL-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccc(N2N=C(OC2=O)C(C)(C)C)c(Cl)c1
B-1775,KXYFWLVSYHRZJL-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1
B-4224,WSGYTJNNHPZFKR-UHFFFAOYSA-N,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F
B-2106,SAFRSRKBLQVPQW-UHFFFAOYSA-N,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1
C-1580,FNLKZYBTJKUMQM-UHFFFAOYSA-M,CN(C)C(=O)NC1CCCCCCC1
B-715,KVEZIRCKNOTGKY-UHFFFAOYSA-N,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1
B-315,HJQCXQXWUDAPBT-UHFFFAOYSA-N,CN(C)C(=O)Oc1cc(C)nn1c2ccccc2
B-3079,IYZYMNZTUFOYHR-UHFFFAOYSA-N,CN(C)C(=O)SCCCCOc1ccccc1
B-2703,JXEFLYKRWPXVBB-UHFFFAOYSA-N,CN(C)C(=S)Nc1ccc(Cl)cc1C
A-1056,VSCWAEJMTAWNJL-UHFFFAOYSA-K,CN(C)C(=S)SC(=S)N(C)C
A-5019,NGAZZOYFWWSOGK-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C
A-4524,HCFYDULVKOUISH-UHFFFAOYSA-N,CN(C)C(C)=O
C-1634,KRTSDMXIXPKRQR-AATRIKPKSA-N,CN(C)C(CSC(N)=O)CSC(N)=O
B-1988,XTDYIOOONNVFMA-UHFFFAOYSA-N,CN(C)C(N)=N
C-287,XPRMZBUQQMPKCR-UHFFFAOYSA-L,CN(C)C=NC1=C(C)C=C(Cl)C=C1
F-654,CMWTZPSULFXXJA-UHFFFAOYSA-N,CN(C)C1=C(C(=O)O)C=C(C(=O)O)C=C1
B-4463,WCPGNFONICRLCL-UHFFFAOYSA-N,CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O
C-1687,CGBCCZZJVKUAMX-UHFFFAOYSA-N,CN(C)C1=C(C)N=C(Cl)N=C1
C-267,JGFZNNIVVJXRND-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=C=S
F-1106,KAATUXNTWXVJKI-DXCJPMOASA-N,CN(C)C1=CC=C(N=NC2=CC=C(S(=O)(=O)O)C=C2)C=C1
F-1096,LHJUVPXOXCFLCH-UHFFFAOYSA-N,CN(C)C1=CC=C(N=NC2=CC=CC=C2)C=C1
B-2921,CNCOEDDPFOAUMB-UHFFFAOYSA-N,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C
C-1808,CFDIRYSIEKJPRZ-UHFFFAOYSA-N,CN(C)C1=NC=NC2=C1N=C[NH]2
C-1881,PIVBPZFQXKMHBD-UHFFFAOYSA-N,CN(C)C1=NC2=C(C=NC=N2)N=C1
C-1052,KYYRTDXOHQYZPO-UHFFFAOYSA-N,CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(=C1O)C(N)=O)C(=O)C4=C(C=CC=C4O)C3(C)O
C-2508,FVLUGNOOEZYDNV-UHFFFAOYSA-N,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=O)C3=C(O)C2(O)C(=O)C(=C1O)C(N)=O)O)N(C)C
B-1104,IVMYJDGYRUAWML-UHFFFAOYSA-N,CN(C)c1cc(C)nc(Cl)n1
B-1613,ZXXVVTBKBDDTSE-UHFFFAOYSA-N,CN(C)c1cc[nH+]cc1
A-17,BOXSVZNGTQTENJ-UHFFFAOYSA-L,CN(C)c1ccc(C=O)cc1
A-2012,RADAAKRXEPVXBU-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C
B-1113,CFPIGEXZPWTNOR-UHFFFAOYSA-N,CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2
B-44,OOMRSSASWJQHLA-UHFFFAOYSA-N,CN(C)c1ccc(cc1)N=Nc2cccc(C)c2
B-1357,XJQKXIISBODNEJ-XDHOZWIPSA-N,CN(C)c1cccc(c1)[S](O)(=O)=O
B-3116,CAWSVYYOUZEMHA-UHFFFAOYSA-N,CN(C)C1CCCC=CCC1
A-1686,LQSZQAHPRJMRET-UHFFFAOYSA-N,CN(C)c1ccccc1
A-2981,XSDQTOBWRPYKKA-UHFFFAOYSA-N,CN(C)C1CCCCC1
B-1690,FPUKYOSOAAPHTN-UHFFFAOYSA-N,CN(C)C1CSSC1
B-3507,ANPBNAUKOUYEGJ-UHFFFAOYSA-N,CN(C)c1nc(NC(=O)N[S](=O)(=O)c2c(C)cccc2C(O)=O)nc(OCC(F)(F)F)n1
B-4418,ZGUNAGUHMKGQNY-SSDOTTSWSA-N,CN(C)c1nc(nc(n1)N(C)C)N(C)C
B-2877,MFHPYLFZSCSNST-UHFFFAOYSA-N,CN(C)c1ncc2nccnc2n1
B-2418,NKKMVIVFRUYPLQ-NSCUHMNNSA-N,CN(C)c1ncnc2nccnc12
E-697,RFMMMVDNIPUKGG-UHFFFAOYSA-N,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O
B-1699,RDJGLLICXDHJDY-UHFFFAOYSA-N,CN(C)CC\C=C1/c2ccccc2COc3ccccc13
I-9,NEBPTMCRLHKPOB-UHFFFAOYSA-N,CN(C)CC\C=C1\c2ccccc2CCc2ccccc12
F-852,FTMJABNEYSXUEV-AQTBWJFISA-N,CN(C)CC1=C(O)C=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1
A-5196,AJSWHUXLZRXPJL-UHFFFAOYSA-N,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1
F-734,MIIBUHIQXLFJFP-UHFFFAOYSA-N,CN(C)CC1CC2C3CC=C4CC(O)CCC4(C)C3CCC2(C)C1=O
A-4170,PSYNZCWBYCLDGC-UHFFFAOYSA-N,CN(C)Cc1ccccc1Cl
E-681,RDJGWRFTDZZXSM-UHFFFAOYSA-N,CN(C)CCC=C2c1ccccc1COc3ccccc23
A-5303,KXAHUXSHRWNTOD-UHFFFAOYSA-K,CN(C)CCCN
B-4156,BIOOACNPATUQFW-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc3ccccc13
A-5227,HFBHOAHFRNLZGN-UHFFFAOYSA-N,CN(C)CCCN1CN(CCCN(C)C)CN(CCCN(C)C)C1
A-5235,VIIPQXJHKXQJKY-UHFFFAOYSA-N,CN(C)CCCNC1CC(C)(C)NC(C)(C)C1
A-3653,CIPFDHFTBYJKQB-UHFFFAOYSA-N,CN(C)CCCNCCCN(C)C
A-4520,UDUMKWWIWPPSHW-UHFFFAOYSA-N,CN(C)CCCO
F-782,HCUZVMHXDRSBKX-UHFFFAOYSA-N,CN(C)CCCOC1(CC2=CC=CC=C2)CCCCCC1
B-353,JANFYPHFIPGYTQ-UHFFFAOYSA-M,CN(C)CCN(Cc1sccc1)c2ccccn2
F-573,QYNFXDVIHNENBG-UHFFFAOYSA-N,CN(C)CCNC(=O)NC1CCCCC1
B-544,YJZHZFOWHRKQHS-UHFFFAOYSA-N,CN(C)CCO
A-3503,LPSROTXXMWXWOK-UHFFFAOYSA-N,CN(C)CCOC(=O)C(C)=C
A-4029,FLTJDUOFAQWHDF-UHFFFAOYSA-N,CN(C)CCOC(=O)C=C
F-819,IMWQMZMZPWIQBE-UHFFFAOYSA-N,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1
A-5216,PXIKRTCSSLJURC-UHFFFAOYSA-N,CN(C)CCOCCN(C)CCO
C-1146,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,CN(C)CNC(=O)C1=CC=CC=C1
B-61,VVYVUOFMPAXVCH-QDBORUFSSA-L,CN(C)N
F-1171,IBCDULLCLULASH-UHFFFAOYSA-N,CN(C)N=NC1=CC=C(C(=O)O)C=C1
B-4265,YWCQQPRYWSJMLI-UHFFFAOYSA-N,CN(C)N=O
B-1685,QJYHUJAGJUHXJN-UHFFFAOYSA-N,CN(C)NC(=O)CCC(O)=O
C3791,BJBAFESJPDKJEJ-UHFFFAOYSA-N,CN(C/C=C(/c1cccc(c1)C(F)(F)F)\c1ccccc1)C.Cl
C3768,BHELZAPQIKSEDF-UHFFFAOYSA-N,CN(C/C=C(\c1ccccc1)/c1ccc(cc1)Br)C.Cl
C4473,BKOOMYPCSUNDGP-UHFFFAOYSA-N,CN(C/C=C(\c1ccccc1)/c1ccc(cc1)Cl)C.Cl
C5232,OYTINQKRJLYRPF-UHFFFAOYSA-N,CN(C/C=C(\c1cccnc1)/c1ccc(cc1)Br)C
C2682,KAKFVUQHGXFCIM-FJUODKGNSA-N,CN(C/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2)C.Cl
