Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS
RGLYKWWBQGJZGM-ZCXUNETKSA-N,0.8432,212.24899999999997,2.0,3.0,0.0,84.0,0.0,-1.626141915
RGOVYLWUIBMPGK-UHFFFAOYSA-N,3.778000000000003,330.4720000000001,0.0,4.0,1.0,132.0,0.20833333333333334,-5.33872201
RGPDEAGGEXEMMM-UHFFFAOYSA-N,4.828600000000004,268.35599999999994,4.0,2.0,2.0,104.0,0.6,-4.0700002
RGPLEAOEZZZMJF-UHFFFAOYSA-N,3.767600000000002,293.40700000000004,10.0,3.0,2.0,118.0,0.2857142857142857,-4.579853185
RGSFGYAAUTVSQA-UHFFFAOYSA-N,3.238000000000002,253.34500000000003,1.0,2.0,0.0,98.0,0.631578947368421,-2.645178915
RGSYJUYJLNPLFR-UHFFFAOYSA-N,5.221200000000006,359.941,8.0,2.0,1.0,136.0,0.48,-5.425893919
RGUQWGXAYZNLMI-UHFFFAOYSA-N,1.9505000000000001,70.135,0.0,0.0,0.0,30.0,0.0,-2.6400001
RGUVUPQQFXCJFC-UHFFFAOYSA-N,1.1236,415.31300000000005,4.0,4.0,2.0,130.0,0.25,-2.651288471
RGXCCTUBFMDKJO-UHFFFAOYSA-N,0.4953,329.281,1.0,5.0,2.0,110.0,0.3,-0.818579535
RGXWDWUGBIJHDO-UHFFFAOYSA-N,1.8522999999999998,159.229,6.0,2.0,2.0,66.0,0.0,-1.8953827269999999
RGYOCHMZSLUCNP-UHFFFAOYSA-N,1.0078999999999996,317.846,5.0,7.0,2.0,112.0,0.3,-0.90341258
RGZZPXRWOUTAPT-UHFFFAOYSA-N,3.6902000000000026,200.32199999999997,9.0,2.0,0.0,84.0,0.0,-4.099999899999999
RHAXSHUQNIEUEY-UHFFFAOYSA-N,3.5446800000000023,235.28599999999997,3.0,2.0,0.0,88.0,0.6666666666666666,-3.8583784860000003
RHCSKNNOAZULRK-UHFFFAOYSA-N,-0.47538,145.07399999999998,1.0,5.0,0.0,54.0,0.5,-1.316243478
RHFVHKHSFGQHJO-UHFFFAOYSA-N,1.2963399999999998,234.259,3.0,6.0,0.0,90.0,0.6470588235294118,-1.9855221459999999
RHGQOMYDGHIKFH-GNOQXXQHSA-K,1.2135999999999998,211.26099999999997,5.0,4.0,1.0,84.0,0.4,-0.400126628
RHILVRBEZGPKBY-UHFFFAOYSA-N,3.267400000000002,350.846,5.0,4.0,1.0,130.0,0.25,-3.5322755789999998
RHKZVMUBMXGOLL-UHFFFAOYSA-N,13.940599999999975,1053.3599999999994,45.0,6.0,0.0,356.0,0.0,-5.042437045
RHMRYQBVNMDNNR-UHFFFAOYSA-N,4.287500000000002,393.18,3.0,3.0,1.0,106.0,0.7142857142857143,-5.515410161
RHNRLUFRIWVFOF-UHFFFAOYSA-N,2.601900000000001,327.8519999999999,6.0,4.0,1.0,124.0,0.2727272727272727,-1.9358902669999998
RHOGRSKNWDNCDN-UHFFFAOYSA-N,-0.6337999999999981,314.2560000000001,7.0,1.0,1.0,110.0,0.5,-3.993484603
RHPGONJTJILALS-UHFFFAOYSA-N,6.019200000000007,429.0480000000002,10.0,2.0,1.0,164.0,0.3333333333333333,-7.560620847999999
RHQDFWAXVIIEBN-UHFFFAOYSA-N,1.6037,225.28799999999995,6.0,4.0,1.0,90.0,0.375,-0.784067062
RHTNTTODYGNRSP-UHFFFAOYSA-N,4.140500000000003,672.8260000000005,9.0,10.0,2.0,248.0,0.5217391304347826,-7.151200126
RHYUFGNCUXTFTC-UHFFFAOYSA-N,0.5410000000000001,100.03900000000002,0.0,1.0,1.0,38.0,0.0,0.999826317
RHZBRCQIKQUQHQ-UHFFFAOYSA-N,1.6525999999999998,196.68099999999998,2.0,2.0,1.0,70.0,0.46153846153846156,-0.497181428
RIAFEOJNYOXQED-UHFFFAOYSA-M,1.1674999999999998,146.23,6.0,2.0,2.0,62.0,0.0,-1.69816886
RIGBEDNANJVICG-YEUQMBKVSA-N,1.048,223.615,2.0,3.0,0.0,76.0,0.4,-1.007072425
RIGBPMDIGYBTBJ-UHFFFAOYSA-N,2.6008000000000004,421.02800000000025,5.0,1.0,0.0,158.0,0.4,-4.439616443
RIGPVBUAGOURJC-UHFFFAOYSA-N,4.654620000000007,511.4900000000002,10.0,6.0,0.0,188.0,0.35294117647058826,-4.090783965
RIHJGBQERCBTIA-UHFFFAOYSA-N,2.315620000000001,296.3920000000001,3.0,3.0,2.0,110.0,0.3,-4.21
RIIKPLGIMDVDSV-UHFFFAOYSA-N,5.135300000000006,450.0040000000004,7.0,6.0,0.0,162.0,0.4,-6.987625722000001
RIJRFNRKNTXEGB-UHFFFAOYSA-M,1.7112,398.45600000000024,10.0,6.0,3.0,158.0,0.21428571428571427,-3.704405628
RIKCMEDSBFQFAL-UHFFFAOYSA-N,1.0106000000000013,283.46000000000004,9.0,4.0,2.0,118.0,0.0,-1.3189528590000001
RILGWRDUQRNRJM-LBCIAOCBSA-M,-1.7108999999999976,220.20399999999998,2.0,3.0,0.0,78.0,0.0,-1.674439267
RIMDDIPKIZTBHU-KPDHXFAYSA-N,3.9095000000000035,250.33800000000002,8.0,3.0,1.0,100.0,0.3333333333333333,-4.222435518999999
RIMXLXBUOQMDHV-UHFFFAOYSA-N,1.8821999999999997,431.0200000000001,8.0,3.0,1.0,164.0,0.3333333333333333,-6.625894228
RINYHQOSGRLIMH-UHFFFAOYSA-N,2.689400000000001,412.4860000000002,5.0,7.0,0.0,160.0,0.2,-3.107553331
RIOXQFHNBCKOKP-UHFFFAOYSA-N,5.313800000000002,257.547,1.0,0.0,0.0,76.0,0.8,-6.29
RIQFAHOGTLRWSQ-UHFFFAOYSA-N,3.885500000000002,309.321,4.0,4.0,1.0,116.0,0.6521739130434783,-3.636711208
RISCHQYUHLQSBU-UHFFFAOYSA-N,2.572400000000001,290.323,4.0,5.0,2.0,112.0,0.42857142857142855,-4.880000099999999
RISOHYOEPYWKOB-UHFFFAOYSA-N,0.07850000000000068,357.8810000000001,6.0,2.0,1.0,132.0,0.56,-7.168128716
RIUFVBVJZNDZOJ-UHFFFAOYSA-N,4.6612000000000045,320.88900000000007,3.0,3.0,0.0,112.0,0.5714285714285714,-5.2608286280000005
RIZMRRKBZQXFOY-UHFFFAOYSA-N,1.78904,175.02899999999997,0.0,1.0,1.0,44.0,0.625,-2.221920737
RIZUCYSQUWMQLX-UHFFFAOYSA-N,2.1494999999999997,114.163,4.0,0.0,0.0,46.0,0.0,-2.5523753940000002
RIZZXCJMFIGMON-UHFFFAOYSA-N,5.005300000000004,384.4870000000002,12.0,8.0,0.0,116.0,0.0,-5.54
RJEKQCDPXXLTSK-UHFFFAOYSA-N,2.00164,150.17699999999996,1.0,1.0,1.0,58.0,0.5454545454545454,-2.5401155280000003
RJFIGOFHRFQXMH-UHFFFAOYSA-N,0.18270000000000008,98.101,1.0,2.0,0.0,38.0,0.0,-0.416485581
RJIHKIJHSOQCSG-UHFFFAOYSA-N,7.204200000000007,709.4420000000003,21.0,8.0,2.0,206.0,0.3333333333333333,-9.34170213
RJKFOVLPORLFTN-LEKSSAKUSA-N,3.148100000000003,383.40400000000005,7.0,4.0,1.0,144.0,0.0,-1.972989691
RJKGJBPXVHTNJL-UHFFFAOYSA-N,0.8544,391.74,3.0,0.0,2.0,120.0,0.6521739130434783,-4.963584994
RJMIEHBSYVWVIN-UHFFFAOYSA-N,4.723500000000005,314.46900000000005,1.0,2.0,0.0,126.0,0.0,-4.4299998
RJMUSRYZPJIFPJ-UHFFFAOYSA-N,2.748000000000001,173.171,1.0,2.0,0.0,64.0,0.7692307692307693,-3.54
RJMZBTNNGWVNEW-UHFFFAOYSA-N,3.0351000000000017,281.311,3.0,2.0,1.0,106.0,0.5714285714285714,-4.82
RJNJWHFSKNJCTB-UHFFFAOYSA-N,3.859500000000002,327.12300000000005,3.0,4.0,2.0,108.0,0.5714285714285714,-4.6999998
RJNVSQLNEALZLC-UHFFFAOYSA-N,1.4621,216.664,4.0,3.0,2.0,78.0,0.42857142857142855,-2.110471462
RJNYZLOAGXCCHJ-UHFFFAOYSA-N,0.8548999999999998,150.18099999999998,2.0,1.0,2.0,58.0,0.5454545454545454,-0.94999999
RJODSWMFHIEXQP-UHFFFAOYSA-N,1.4728,180.20299999999995,4.0,3.0,0.0,70.0,0.46153846153846156,-1.52176273
RJPZIQRLRMWPRF-UHFFFAOYSA-N,0.15492000000000017,233.06499999999997,0.0,4.0,0.0,66.0,0.5,-1.32215408
RJQFSZABCNPBQY-UHFFFAOYSA-N,2.3859000000000004,383.18500000000006,4.0,3.0,3.0,104.0,0.6,-4.365924556
RJQXTJLFIWVMTO-TYNCELHUSA-N,3.3981000000000026,331.84700000000004,3.0,3.0,0.0,122.0,0.5217391304347826,-3.658802577
RJSHVMXWGMYEBO-UHFFFAOYSA-N,2.1904000000000003,272.34499999999997,8.0,4.0,2.0,110.0,0.0,-3.613605878
RJTJVVYSTUQWNI-UHFFFAOYSA-N,0.9490999999999998,380.4220000000002,5.0,6.0,2.0,140.0,0.23076923076923078,-3.015354972
RJTOSFZZYBCYTM-UHFFFAOYSA-N,2.4725,269.43199999999996,11.0,4.0,2.0,98.0,0.0,-1.815529392
RJUFJBKOKNCXHH-UHFFFAOYSA-N,3.4022000000000014,156.22799999999998,1.0,0.0,0.0,60.0,0.8333333333333334,-4.29
RJURFGZVJUQBHK-IIXSONLDSA-N,-0.3324799999999981,391.914,6.0,2.0,2.0,146.0,0.4444444444444444,-4.328369641
RJUUDPCLWNXKQZ-UHFFFAOYSA-N,0.5694,88.106,1.0,2.0,0.0,36.0,0.0,-0.14
RJWFCNKUCLNCTI-UHFFFAOYSA-N,0.7256400000000014,1255.4379999999987,8.0,18.0,5.0,490.0,0.15555555555555556,-8.874521256
RJYGSOJCBZUNFI-UHFFFAOYSA-N,4.626200000000004,351.4900000000001,7.0,3.0,0.0,138.0,0.46153846153846156,-5.783234397999999
RKBPDPLCHXWHRQ-UHFFFAOYSA-N,3.8489000000000035,281.8269999999999,2.0,2.0,0.0,106.0,0.3157894736842105,-3.611758768
RKBPFDSABQZWQQ-UHFFFAOYSA-N,1.4459,183.27599999999998,3.0,3.0,2.0,66.0,0.5,-0.015115743999999999
RKIFMRPSYFQBJG-UHFFFAOYSA-L,3.1652000000000013,182.31300000000002,1.0,2.0,0.0,58.0,0.5454545454545454,-3.367022524
RKISHCUVRHHCRT-UHFFFAOYSA-N,3.168820000000002,365.47000000000014,10.0,6.0,0.0,146.0,0.23076923076923078,-4.386760474
RKLLTEAEZIJBAU-UHFFFAOYSA-N,-4.921599999999996,340.10299999999995,4.0,0.0,0.0,88.0,0.4,0.468389537
RKLNONIVDFXQRX-UHFFFAOYSA-N,3.0256000000000016,345.70400000000006,1.0,3.0,0.0,122.0,0.2608695652173913,-2.525864667
RKMAZEUAOKHEOX-UHFFFAOYSA-N,5.967200000000002,291.99199999999996,1.0,0.0,0.0,82.0,0.75,-7.8000002
RKMBPARPFMUZSG-UHFFFAOYSA-N,4.534700000000004,420.32199999999995,6.0,3.0,1.0,138.0,0.46153846153846156,-3.669339602
RKMGAJGJIURJSJ-UHFFFAOYSA-N,5.859100000000004,401.85600000000017,9.0,4.0,0.0,126.0,0.2727272727272727,-5.402648486
RKNDYNPDCNJBBJ-UHFFFAOYSA-N,0.19419999999999993,190.001,3.0,2.0,2.0,60.0,0.0,0.30218280399999997
RKNGLZFRJZYNLH-UHFFFAOYSA-N,2.3171,141.258,0.0,1.0,1.0,60.0,0.0,-1.06046117
RKNSPEOBXHFNTD-RMKNXTFCSA-N,3.6154000000000033,325.3049999999999,10.0,4.0,2.0,110.0,0.3157894736842105,-3.6555444789999996
RKSKSWSMXZYPFW-UHFFFAOYSA-N,1.8698,304.802,2.0,3.0,1.0,102.0,0.55,-3.589687487
RKUNBYITZUJHSG-JJXSEGSLSA-N,2.785000000000001,284.40299999999996,4.0,2.0,0.0,112.0,0.2857142857142857,-3.65597456
RKUNBYITZUJHSG-PJPHBNEVSA-N,0.7040999999999997,223.228,6.0,3.0,3.0,86.0,0.375,-1.0631913590000002
RKUNBYITZUJHSG-SPUOUPEWSA-N,1.9308999999999998,289.375,4.0,4.0,1.0,114.0,0.2857142857142857,-1.91
RKUNBYITZUJHSG-UHFFFAOYSA-N,1.9308999999999998,289.375,4.0,4.0,1.0,114.0,0.2857142857142857,-2.0
RKWGIWYCVPQPMF-UHFFFAOYSA-N,0.41979999999999984,132.12599999999998,0.0,4.0,0.0,48.0,1.0,0.02
RKWPZPDLTYBKCL-RVZGXXANSA-N,1.9308999999999998,289.375,4.0,4.0,1.0,114.0,0.2857142857142857,-2.1190383280000002
RLATYNCITHOLTJ-UHFFFAOYSA-N,1.7379,276.745,4.0,3.0,2.0,94.0,0.35294117647058826,-3.03
RLAWWYSOJDYHDC-BZSNNMDCSA-N,3.667900000000002,544.6850000000004,4.0,8.0,3.0,216.0,0.15384615384615385,-6.03630769
RLBIQVVOMOPOHC-UHFFFAOYSA-N,0.6927999999999996,197.234,3.0,4.0,3.0,78.0,0.42857142857142855,0.70501824
RLCFKYRNUBRPIK-UHFFFAOYSA-N,1.2352000000000016,405.4950000000002,12.0,5.0,4.0,160.0,0.20689655172413793,-4.494042151
RLFWWDJHLFCNIJ-UHFFFAOYSA-N,2.490900000000001,263.211,5.0,6.0,0.0,88.0,0.375,-3.6800001000000004
RLHSBVHMTZVHGJ-UHFFFAOYSA-N,5.052900000000005,346.9270000000001,2.0,3.0,0.0,122.0,0.5217391304347826,-6.188043051
RLIONZRKXHAVFB-INUFXIKQSA-N,1.06662,203.24500000000003,1.0,4.0,1.0,78.0,0.7333333333333333,-0.62
RLISWLLILOTWGG-UHFFFAOYSA-N,-0.7116799999999968,346.90200000000016,7.0,2.0,2.0,130.0,0.5,-4.721317621
RLLPVAHGXHCWKJ-MJGOQNOKSA-N,4.840100000000005,344.49500000000006,1.0,3.0,0.0,138.0,0.0,-5.2800002
RLPGDEORIPLBNF-UHFFFAOYSA-N,0.24890000000000023,195.17399999999998,4.0,3.0,2.0,74.0,0.42857142857142855,-1.279698097
RLQPOUJATYVJJL-UHFFFAOYSA-N,6.113300000000005,391.294,6.0,3.0,0.0,136.0,0.46153846153846156,-6.29
RLSSMJSEOOYNOY-UHFFFAOYSA-N,2.9345000000000017,114.23199999999999,2.0,0.0,0.0,50.0,0.0,-4.8000002
RLWXDHRFFALFFF-UHFFFAOYSA-N,0.8848,177.675,1.0,2.0,1.0,66.0,0.0,0.113992989
RLZLGGSREJEDMI-UHFFFAOYSA-N,1.7006199999999996,108.13999999999999,0.0,1.0,1.0,42.0,0.75,-0.68000001
RMAAHPVCLURWMW-UHFFFAOYSA-N,2.554200000000001,327.675,7.0,4.0,2.0,92.0,0.375,-2.62389261
RMBFBMJGBANMMK-UHFFFAOYSA-N,2.8626000000000005,283.459,12.0,4.0,2.0,104.0,0.0,-2.3385254630000003
RMBRPGBOGSJHEX-UHFFFAOYSA-M,2.2339,353.4220000000002,5.0,4.0,1.0,136.0,0.46153846153846156,-3.290615005
RMDLIKZXAIGBEJ-UHFFFAOYSA-N,1.8114199999999998,182.13499999999996,2.0,4.0,0.0,68.0,0.46153846153846156,-2.8199999
RMEDXOLNCUSCGS-UHFFFAOYSA-N,0.6074000000000006,446.38500000000005,5.0,3.0,1.0,150.0,0.42857142857142855,-1.152779954
RMFNNCGOSPBBAD-MDWZMJQESA-N,6.035900000000005,374.35499999999996,1.0,1.0,0.0,132.0,0.48,-7.369156695
RMFYWNFETXNTIQ-UHFFFAOYSA-N,3.6784000000000017,379.435,6.0,4.0,1.0,144.0,0.5357142857142857,-4.95526812
RMGHERXMTMUMMV-UHFFFAOYSA-N,1.6262,221.26,3.0,3.0,1.0,86.0,0.375,-2.3399999
RMHMFHUVIITRHF-UHFFFAOYSA-N,2.611300000000001,318.735,1.0,3.0,1.0,112.0,0.5454545454545454,-3.0531765460000004
RMHWROMEMLMRSO-UHFFFAOYSA-N,1.0412,74.123,1.0,1.0,0.0,32.0,0.0,-0.059999999000000005
RMISVOPUIFJTEO-ZXZARUISSA-N,1.559399999999999,351.4100000000001,2.0,5.0,1.0,134.0,0.46153846153846156,-4.311043821
RMIVRCBSQPCSCQ-BDANYOJNSA-N,5.064400000000004,455.19000000000017,8.0,3.0,0.0,128.0,0.5,-7.582645751
RMIXHJPMNBXMBU-QIIXEHPYSA-N,2.2410000000000005,127.01400000000001,1.0,0.0,0.0,38.0,0.0,-2.7
RMMMEPSVCACSHE-UHFFFAOYSA-N,6.501000000000008,484.7210000000004,1.0,4.0,1.0,196.0,0.0,-8.94198208
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,6.0220000000000065,736.9399999999999,0.0,12.0,0.0,296.0,0.0,-9.24760863
RMOUBSOVHSONPZ-UHFFFAOYSA-N,4.088800000000003,236.314,2.0,1.0,1.0,90.0,0.7777777777777778,-5.227361416
RMQKPRRJSKFBRU-UHFFFAOYSA-N,1.55042,231.299,2.0,4.0,0.0,90.0,0.6470588235294118,-0.63
RMSOEGBYNWXXBG-UHFFFAOYSA-N,0.5678,88.106,2.0,2.0,0.0,36.0,0.0,-0.63
RMUCZJUITONUFY-UHFFFAOYSA-N,2.3555,334.46000000000015,10.0,4.0,1.0,134.0,0.25,-3.8540055310000003
RMVOJBZIVYFSOQ-MMALYQPHSA-N,3.198800000000001,178.61800000000002,0.0,1.0,1.0,60.0,0.8333333333333334,-2.770475324
RMVOJBZIVYFSOQ-RFKZQXLXSA-N,0.6923999999999992,136.19799999999998,3.0,2.0,2.0,54.0,0.6,-0.670277741
RMVRSNDYEFQCLF-UHFFFAOYSA-N,-3.3068999999999993,139.651,0.0,1.0,2.0,44.0,0.0,0.47823630899999997
RMWVZGDJPAKBDE-UHFFFAOYSA-N,-3.3068999999999993,139.651,0.0,1.0,2.0,44.0,0.0,0.47823630899999997
RMXSRHKGELWALP-YLFUTEQJSA-N,1.9752999999999996,110.18099999999997,0.0,1.0,1.0,36.0,0.8571428571428571,-2.1199999
RMYQWYZCXZASAT-UHFFFAOYSA-N,2.3289,248.15599999999995,2.0,3.0,1.0,92.0,0.35294117647058826,-2.079386054
RMYUDBIWUBWSPC-UHFFFAOYSA-N,-0.6236999999999968,410.4670000000002,11.0,6.0,3.0,162.0,0.20689655172413793,-4.587972393
RNAGZQQIHXIDQH-UHFFFAOYSA-N,3.065620000000002,290.18999999999994,6.0,3.0,0.0,100.0,0.3333333333333333,-5.106647591000001
RNAICSBVACLLGM-GNAZCLTHSA-N,5.2884000000000055,326.01499999999993,12.0,3.0,0.0,116.0,0.0,-4.634119043
RNFLPYXRXDOZNZ-UHFFFAOYSA-N,1.9445999999999999,233.311,2.0,3.0,1.0,92.0,0.35294117647058826,-1.172035563
RNFMKVCEDRZYHI-UHFFFAOYSA-N,1.5836000000000001,244.722,3.0,4.0,0.0,90.0,0.3125,0.6113323279999999
RNFNDJAIBTYOQL-UHFFFAOYSA-N,2.812800000000001,271.74399999999997,6.0,3.0,2.0,100.0,0.3333333333333333,-3.777099316
RNISDHSYKZAWOK-UHFFFAOYSA-N,-0.4420599999999977,319.876,6.0,1.0,1.0,120.0,0.5454545454545454,-3.8996725239999996
RNKBIXXGAAQHCZ-UHFFFAOYSA-N,0.6672999999999998,165.40300000000002,0.0,2.0,2.0,44.0,0.0,1.7
RNLQIBCLLYYYFJ-UHFFFAOYSA-N,1.3151999999999997,173.64299999999997,2.0,2.0,2.0,62.0,0.5454545454545454,0.760350223
RNPXCFINMKSQPQ-UHFFFAOYSA-N,2.1336000000000004,289.169,6.0,3.0,2.0,90.0,0.375,-4.10896923
RNRHMQWZFJXKLZ-XUWXXGDYSA-N,1.0191000000000001,187.20200000000003,1.0,3.0,2.0,70.0,0.8571428571428571,-2.047001203
RNVCVTLRINQCPJ-UHFFFAOYSA-N,12.082599999999982,546.8580000000005,32.0,3.0,1.0,224.0,0.0,-15.20512017
RNVYQYLELCKWAN-UHFFFAOYSA-N,4.938840000000004,258.4049999999999,1.0,1.0,1.0,104.0,0.3157894736842105,-6.17425481
RNZNYDUSDMAFDI-LURJTMIESA-N,1.57722,107.156,0.0,1.0,1.0,42.0,0.75,-0.85000002
ROAKRDRZFFSRSF-UHFFFAOYSA-N,0.13019999999999987,132.159,1.0,3.0,1.0,54.0,0.0,-0.5709907439999999
ROASJEHPZNKHOF-UHFFFAOYSA-N,-0.32650000000000007,254.333,5.0,5.0,2.0,88.0,0.0,-0.703810822
ROBVIMPUHSLWNV-UHFFFAOYSA-N,2.9089,413.35900000000004,12.0,6.0,2.0,126.0,0.2727272727272727,-3.21837268
RODXRVNMMDRFIK-UHFFFAOYSA-N,1.662,145.202,5.0,2.0,1.0,60.0,0.0,-1.92
ROEBJVHPINPMKL-UHFFFAOYSA-N,1.3531999999999997,232.283,2.0,3.0,2.0,90.0,0.35294117647058826,-1.9698180790000002
ROFVEXUMMXZLPA-UHFFFAOYSA-N,1.5071999999999997,192.17,1.0,4.0,1.0,72.0,0.7142857142857143,-2.3804327730000003
ROHRQKMUJHLVRA-UHFFFAOYSA-N,6.022800000000005,428.7910000000001,6.0,4.0,2.0,146.0,0.5925925925925926,-4.2743017089999995
ROLOQLFLZPBXLY-UHFFFAOYSA-N,2.1435999999999993,156.188,1.0,2.0,0.0,58.0,1.0,-1.42
RONWGALEIBILOG-VCSAERELSA-N,4.652800000000004,326.4400000000001,5.0,3.0,1.0,128.0,0.4166666666666667,-4.752627556
ROPXFXOUUANXRR-YPKPFQOOSA-N,4.265220000000004,287.447,3.0,2.0,0.0,116.0,0.2857142857142857,-4.599419468
ROSJKFFLIXTTAW-UHFFFAOYSA-N,5.693600000000007,746.927,8.0,10.0,4.0,284.0,0.37735849056603776,-1.852084778
ROTHJTLQTAIBOO-TTWKNDKESA-N,5.061800000000005,340.50400000000013,14.0,4.0,0.0,140.0,0.0,-8.463936356
ROUPHMNZHLBCGO-UHFFFAOYSA-N,2.970600000000001,218.12699999999995,5.0,1.0,0.0,72.0,0.46153846153846156,-3.268659613
ROXLQGHOPINWFU-UHFFFAOYSA-N,3.104100000000003,464.9900000000001,9.0,6.0,0.0,176.0,0.375,-3.76871563
ROYOYTLGDLIGBX-UHFFFAOYSA-N,3.588000000000002,234.73,1.0,1.0,1.0,84.0,0.5625,-2.375366775
RPBJOYICBFNIMN-RDWMNNCQSA-M,1.5347199999999999,281.053,3.0,4.0,0.0,66.0,0.4166666666666667,-3.5360349369999997
RPBXZQUBVUVVET-UHFFFAOYSA-N,3.2929000000000013,302.736,1.0,2.0,0.0,106.0,0.5714285714285714,-3.7564562489999997
RPDVFFALGUJAPM-UHFFFAOYSA-M,-0.3314999999999979,598.6210000000002,5.0,9.0,2.0,216.0,0.14634146341463414,-3.618784385
RPHLQSHHTJORHI-UHFFFAOYSA-N,3.8290000000000024,308.255,4.0,2.0,1.0,114.0,0.5454545454545454,-4.764635683
RPHZRUDLEUBFCM-UHFFFAOYSA-L,-1.6918999999999984,183.277,0.0,2.0,0.0,52.0,0.0,-1.1767149609999998
RPJARFKGODFVHL-UHFFFAOYSA-N,-0.7452000000000001,179.17499999999998,0.0,4.0,1.0,68.0,0.0,0.746722587
RPLOPBHEZLFENN-HTMVYDOJSA-M,-2.346499999999999,214.23299999999998,2.0,6.0,0.0,56.0,0.0,0.125508066
RPQVIDVZOLKLQP-UHFFFAOYSA-N,1.3848,260.29299999999995,2.0,3.0,0.0,100.0,0.3157894736842105,-2.595261029
RPSRVESLGPZACW-UHFFFAOYSA-N,-3.0059999999999967,445.1870000000001,10.0,8.0,2.0,148.0,0.21428571428571427,-1.3652353919999998
RPTUSVTUFVMDQK-UHFFFAOYSA-N,3.4219000000000017,205.30100000000002,6.0,2.0,1.0,82.0,0.4,-4.871481962
RPUMZMSNLZHIGZ-UHFFFAOYSA-N,1.9096000000000002,287.15299999999996,6.0,3.0,2.0,88.0,0.375,-3.978106445
RPVBPDPLQFCQRB-UHFFFAOYSA-N,0.9153999999999998,160.18,1.0,4.0,2.0,60.0,0.8333333333333334,-1.224104944
RPVSMPDRWQVGJR-UHFFFAOYSA-N,7.274000000000001,360.88199999999995,1.0,0.0,0.0,94.0,0.6666666666666666,-8.3199997
RQBBJSWBKDLENV-HPJBNNNXSA-N,3.950800000000002,326.4840000000001,8.0,2.0,1.0,130.0,0.4166666666666667,-5.15213408
RQHCFTORMXCNGP-UHFFFAOYSA-N,1.7182799999999998,229.19899999999996,3.0,6.0,1.0,84.0,0.35294117647058826,-3.3975593330000002
RQKDNQXTAVOGPU-UHFFFAOYSA-N,3.243200000000003,482.98000000000013,9.0,6.0,0.0,182.0,0.36363636363636365,-4.069029225
RQLUJIORESNTSA-UHFFFAOYSA-N,4.056200000000004,321.877,3.0,4.0,0.0,112.0,0.5714285714285714,-4.91218023
RQNKKIXVVHCBKY-UHFFFAOYSA-N,1.2974,222.28399999999993,4.0,3.0,2.0,88.0,0.375,-3.232964851
RQNSIOJWOLUEDD-UHFFFAOYSA-N,3.6226000000000034,243.82199999999995,3.0,1.0,1.0,94.0,0.0,-3.936818437
RQNWIZPPADIBDY-UHFFFAOYSA-N,1.083099999999999,224.2599999999999,0.0,3.0,2.0,88.0,0.0,-2.98
RQPREKYEHBAOAR-UHFFFAOYSA-N,4.232200000000005,321.8729999999999,5.0,3.0,0.0,112.0,0.5238095238095238,-3.482365203
RQROCSGRAXVVFN-UHFFFAOYSA-N,-0.3808,74.922,0.0,0.0,0.0,5.0,0.0,-0.33415473100000004
RQUSKNJBURBAJD-RVDMUPIBSA-N,0.9995,241.15899999999996,5.0,6.0,2.0,90.0,0.35294117647058826,-1.4958127490000002
RQVYBGPQFYCBGX-UHFFFAOYSA-N,1.75622,166.21999999999997,4.0,2.0,1.0,66.0,0.5,-1.730724799
RQWQIVXLPCFXCO-OWOJBTEDSA-N,3.1751000000000023,298.43,4.0,2.0,0.0,118.0,0.2727272727272727,-4.224422462
RQXCLMGKHJWMOA-UHFFFAOYSA-N,1.8455999999999997,227.337,5.0,6.0,2.0,84.0,0.4,-3.04
RQZAXGRLVPAYTJ-MPKFUAGISA-N,0.24919999999999992,293.2390000000001,6.0,9.0,2.0,110.0,0.5238095238095238,-0.9973997290000001
RQZCPCLQGVDXMN-VILQZVERSA-N,3.7985000000000024,295.42600000000004,5.0,2.0,1.0,116.0,0.5454545454545454,-3.951803175
RRAFCDWBNXTKKO-UHFFFAOYSA-N,4.575300000000004,384.51600000000013,2.0,4.0,0.0,152.0,0.0,-5.3499999
RRBSZTYIWIHPST-UHFFFAOYSA-N,-3.4849999999999968,231.68299999999996,5.0,4.0,1.0,84.0,0.0,0.635111474
RRCPAXJDDNWJBI-UHFFFAOYSA-N,2.1293,164.20399999999995,3.0,2.0,1.0,64.0,0.5,-1.5599999
RRGCKMHKMCUKAH-UHFFFAOYSA-N,-2.2130999999999976,254.246,3.0,8.0,2.0,98.0,0.5,-1.11969682
RRGUKTPIGVIEKM-UHFFFAOYSA-N,2.574600000000001,285.81499999999994,8.0,3.0,2.0,108.0,0.3157894736842105,-2.474261867
RRHGCGSSXPZSMF-UHFFFAOYSA-N,1.910120000000001,319.232,6.0,2.0,0.0,112.0,0.3,-3.8394562939999997
RRHGJUQNOFWUDK-UHFFFAOYSA-N,3.4647000000000023,369.46900000000016,7.0,6.0,1.0,144.0,0.4074074074074074,-5.586303161
RRHRWCURNKQTLD-UHFFFAOYSA-M,-0.39939999999999776,359.89700000000005,7.0,2.0,1.0,134.0,0.48,-3.7860593239999996
RRIQOXRRSJKRFR-UHFFFAOYSA-M,1.7485,68.119,1.0,0.0,0.0,28.0,0.0,-2.03
