Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS,Label,Difference
IBYHHJPAARCAIE-UHFFFAOYSA-N,3.0932,257.767,1,3,0,78,0.4,-2.515831385,-3.801207165,1.28537578
CQCCIWUTQBJFPB-UHFFFAOYSA-L,1.0488,221.304,5,3,3,88,0.375,-2.193313033,-0.9073010213,1.286012012
IXSZQYVWNJNRAL-UHFFFAOYSA-N,3.5784,204.313,4,1,0,82,0.4,-2.418090055,-3.704389913,1.286299858
ROOXNKNUYICQNP-UHFFFAOYSA-N,1.7427,208.213,5,3,1,80,0.4,-1.0632,-2.349839033,1.286639033
GTLUQRDIJWHQGF-UHFFFAOYSA-N,4.5915,317.861,4,3,1,122,0,-6.334620474,-5.047891208,1.286729266
VDOLRBJLUIFCGO-UHFFFAOYSA-N,4.9973,341.926,1,1,0,128,0.5,-6.770500322,-5.483318769,1.287181553
FZBXGZBXWFNCQY-UHFFFAOYSA-N,2.4854,422.525,12,6,0,164,0.3870967742,-4.662064583,-3.374712437,1.287352146
DWRKFAJEBUWTQM-UHFFFAOYSA-N,9.9971,410.771,25,1,1,176,0,-5.613599775,-6.901010735,1.28741096
QYCSNMDOZNUZIT-UHFFFAOYSA-N,-1.3763,242.626,3,7,1,84,0.5625,-2.310847279,-1.023384279,1.287463
OINMNSFDYTYXEQ-UHFFFAOYSA-M,-5.3301,331.685,4,0,1,100,0.5555555556,-0.265449411,-1.553022493,1.287573082
VCCBEIPGXKNHFW-UHFFFAOYSA-N,3.1067,186.295,3,2,0,78,0,-2.45329736,-3.740927069,1.287629709
JPMXRTULSFBSIT-UHFFFAOYSA-O,4.3654,347.34,1,3,0,130,0.48,-3.523722711,-4.811456975,1.287734264
JWVYQQGERKEAHW-UHFFFAOYSA-N,1.4961,155.241,0,2,1,64,0,0.528739061,-0.7598450042,1.288584065
BNKYXIYUCSAIFP-UHFFFAOYSA-N,1.606,262.201,3,2,2,92,0.6666666667,-4.07,-2.780838039,1.289161961
QKRZVQSVSZJPJP-UHFFFAOYSA-N,2.6263,188.226,0,2,0,72,0.4285714286,-2.760530479,-4.049727269,1.28919679
RNVYQYLELCKWAN-UHFFFAOYSA-N,4.93884,258.405,1,1,1,104,0.3157894737,-6.17425481,-4.884461318,1.289793492
SFBHPFQSSDCYSL-UHFFFAOYSA-N,-2.4222,304.266,0,10,0,114,0.6363636364,-3.31,-2.019635965,1.290364035
CVIOXIJACLUKFU-UHFFFAOYSA-N,2.90002,223.279,2,3,1,84,0.7058823529,-4.6,-3.309587123,1.290412877
VYPSYNLAJGMNEJ-UHFFFAOYSA-N,2.6904,223.228,5,4,0,86,0.375,-4.3945,-3.104037755,1.290462245
UEGXXVLLCWTKGN-GIHNHNQOSA-N,13.1405,781.902,12,4,4,296,0.2222222222,-8.46,-7.169241363,1.290758637
GRPRVIYRYGLIJU-UHFFFAOYSA-N,2.4623,241.293,8,5,0,86,0,-0.568284528,-1.859180297,1.290895769
KLOXEYMSPNBMHD-UHFFFAOYSA-N,-4.0126,371.394,4,6,2,128,0.24,-0.307375596,-1.598909289,1.291533693
YQNFBOJPTAXAKV-OMCISZLKSA-N,2.8978,237.73,2,2,1,86,0.375,-1.929230818,-3.221326543,1.292095725
HMHFNUWREZQHGJ-UHFFFAOYSA-N,0.4698,527.574,4,10,6,204,0.1578947368,-1.42,-0.1276049455,1.292395055
UPUIQOIQVMNQAP-UHFFFAOYSA-M,5.8422,431.96,10,5,0,162,0.5333333333,-5.025846107,-6.318573978,1.292727871
ASLWPAWFJZFCKF-UHFFFAOYSA-N,8.7017,452.531,9,4,0,170,0.5625,-6.137134395,-7.429967446,1.292833051
QOYHHIBFXOOADH-UHFFFAOYSA-N,0.9061,380.662,3,5,3,112,0.3,-4.054303291,-2.760852493,1.293450798
BDDYLBIKOCDHKY-UHFFFAOYSA-N,3.4764,592.041,7,8,4,222,0.2926829268,-7.38141449,-6.087795706,1.293618784
YDQJFPLRVSPPGE-UHFFFAOYSA-N,0.8179,511.932,10,3,1,172,0.3870967742,-6.143361905,-4.849694426,1.293667479
RHMPLDJJXGPMEX-UHFFFAOYSA-N,-4.0322,1026.879,10,19,3,314,0.5245901639,-2.710489277,-1.416775624,1.293713653
RKLNONIVDFXQRX-UHFFFAOYSA-N,3.0256,345.704,1,3,0,122,0.2608695652,-2.525864667,-3.819599779,1.293735112
BVWDWBBIQPIAHW-UHFFFAOYSA-N,3.3252,373.884,5,4,2,138,0.4615384615,-4.983230611,-3.689132109,1.294098502
FBCSVCRUGIQTDR-UHFFFAOYSA-L,3.2966,466.463,10,1,0,158,0.6,-5.578912099,-4.284579015,1.294333084
URXQDXAVUYKSCK-UHFFFAOYSA-N,4.2908,348.284,6,2,0,112,0.5714285714,-5.602663937,-4.307746619,1.294917318
LAWFYCBSBZSZRC-UHFFFAOYSA-L,1.42996,128.134,0,2,0,46,0.6,-1.084823773,-2.380000114,1.295176341
XRCFXMGQEVUZFC-UHFFFAOYSA-N,1.42996,128.134,0,2,0,46,0.6,-2.3800001,-1.084823728,1.295176372
ZFIBLEGGEPZAOM-UHFFFAOYSA-N,5.55182,418.736,4,2,0,150,0.2222222222,-7.3200002,-6.024812953,1.295187247
JNQQEDYUWRZNDU-UHFFFAOYSA-N,0.9286,224.647,2,3,1,78,0.6666666667,-3.574799439,-2.279438351,1.295361088
SEHQVBVJJRRRSG-UHFFFAOYSA-N,1.2778,99.177,0,1,1,42,0,1.003589033,-0.292153217,1.29574225
AMMYIZDPRVOMMG-UHFFFAOYSA-N,2.4666,292.814,6,4,0,108,0.6,-1.896044448,-3.192314613,1.296270165
LNJNFVJKDJYTEU-UHFFFAOYSA-N,1.0916,196.158,3,3,2,74,0.4285714286,-3.1165,-1.819500135,1.296999865
ZXEPICRUPDEDET-UHFFFAOYSA-N,3.2576,240.262,4,4,2,90,0.6666666667,-5.413043506,-4.116001217,1.297042289
BHDBEMWNWGBDBB-UHFFFAOYSA-N,4.6309,413.389,5,4,1,150,0.3703703704,-4.108496741,-5.406398649,1.297901908
RZXZIZDRFQFCTA-UHFFFAOYSA-N,8.9764,574.462,12,8,0,202,0.75,-5.738072007,-7.035997146,1.297925139
INVVMIXYILXINW-UHFFFAOYSA-N,3.5634,392.543,6,3,0,154,0.4137931034,-5.144717505,-3.846787681,1.297929824
INVGWHRKADIJHF-UHFFFAOYSA-N,3.5634,392.543,6,3,0,154,0.4137931034,-5.145180917,-3.846787681,1.298393236
FYGHSUNMUKGBRK-UHFFFAOYSA-N,0.18792,212.209,3,5,0,82,0.3333333333,-2.682325209,-1.383787896,1.298537313
TZWVMGRCJXLVLO-UHFFFAOYSA-N,2.91052,255.317,5,2,2,98,0.6315789474,-3.941696881,-2.643125823,1.298571058
HIHJBUYHDXQAJN-UHFFFAOYSA-N,-2.1334,484.521,6,8,2,182,0,-1.272012841,-2.570595764,1.298582923
GWGGYWFWMFMBKT-UHFFFAOYSA-N,1.1977,199.593,1,4,1,68,0.6923076923,-2.7,-1.400865555,1.299134445
FSCWZHGZWWDELK-LBPRGKRZSA-N,1.1977,199.593,1,4,1,68,0.6923076923,-1.400865591,-2.700000048,1.299134457
PAJPWUMXBYXFCZ-UHFFFAOYSA-N,3.6366,283.415,2,2,1,112,0.2857142857,-2.651225013,-3.95068151,1.299456497
ADZXDFALMZGPTN-UHFFFAOYSA-M,1.4067,404.433,9,2,0,142,0,-4.443089072,-3.143518846,1.299570226
POIARNZEYGURDG-FNORWQNLSA-N,0.034,119.12,2,3,1,48,0,1.4681,0.1684316751,1.299668325
KLZYRCVPDWTZLH-ZXZARUISSA-L,3.6331,323.436,6,3,1,126,0.5,-2.68,-3.980731634,1.300731634
GFBKOADVXIDVBA-UHFFFAOYSA-N,0.7938,118.176,4,2,1,50,0,0.9275,-0.3736000061,1.301100006
ZFIVKAOQEXOYFY-UHFFFAOYSA-N,0.7938,118.176,4,2,1,50,0,-0.3736,0.9275000095,1.30110001
PAZJSJFMUHDSTF-UHFFFAOYSA-N,1.8019,199.681,0,2,1,72,0.4615384615,-0.154202161,-1.455484528,1.301282367
YAMYUNXLJMWLTK-UHFFFAOYSA-N,3.8536,347.311,5,4,0,116,0.4761904762,-2.721816868,-4.02340104,1.301584172
ZKXDXTSUMUNWII-AWFSDRIXSA-N,5.2617,389.524,3,4,0,142,0.6428571429,-6.876196657,-5.5739928,1.302203857
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-1.3962,262.31,0,3,1,88,0,-3.225678676,-1.923442425,1.302236251
DCKXNKRUGUYEPS-UHFFFAOYSA-N,4.4221,411.373,3,4,2,148,0.3703703704,-3.349411626,-4.651897013,1.302485387
IMHQERYPRJWDBY-UHFFFAOYSA-N,-2.8884,259.262,3,5,3,102,0.3333333333,0.58626115,-0.7162547446,1.302515895
OOXOYCKYWLCWLT-UHFFFAOYSA-M,1.2469,245.706,3,4,2,90,0.375,0.609589541,-0.692945725,1.302535266
JTHVYOIHZNYRCC-UHFFFAOYSA-N,9.25408,685.612,11,8,2,246,0.5,-9.292010366,-7.98943835,1.302572016
BOJWTAQWPVBIPG-UHFFFAOYSA-N,0.3794,146.186,2,3,1,60,0,0.8350942171,-0.4678550829,1.3029493
LHIALLMPKJMSIQ-NSCUHMNNSA-N,1.4008,124.139,1,2,1,48,0.6666666667,-1.96,-0.6569999903,1.30300001
YZLDURCREAJHLI-UHFFFAOYSA-N,-3.6496,897.768,19,14,18,338,0.2,-4.13758348,-2.83441014,1.30317334
SSGFKDXGKBJUNX-UHFFFAOYSA-N,3.6096,308.333,4,4,1,116,0.6956521739,-4.78,-3.476254463,1.303745537
NGNZTXNWCGRXKL-UHFFFAOYSA-M,-2.09688,194.187,1,3,0,60,0.5,0.6245331513,-0.6793227619,1.303855913
KSMVZQYAVGTKIV-UHFFFAOYSA-N,2.0222,358.39,4,6,1,138,0.3846153846,-3.98,-2.676042025,1.303957975
ZEOWPIKNYCFOEQ-UHFFFAOYSA-N,0.3903,172.228,1,3,0,70,0,1.13,-0.1740020092,1.304002009
WNPCZRJBOPAEFM-UHFFFAOYSA-N,4.6502,353.337,5,2,2,126,0.5217391304,-4.056820036,-5.360866017,1.304045981
BGKIECJVXXHLDP-UHFFFAOYSA-N,-7.752,122.439,0,4,0,32,0,-1.766528496,-0.4618136433,1.304714853
VYVKHNNGDFVQGA-UHFFFAOYSA-N,1.5236,172.224,2,3,0,70,0,-2.522603129,-1.217863013,1.304740116
WQDGKJKVSWEERW-UHFFFAOYSA-N,1.7163,90.191,2,1,1,32,0,-2.1800001,-0.8750114628,1.304988637
IRYFCWPNDIUQOW-UHFFFAOYSA-N,3.3119,487.424,9,7,1,178,0.375,-2.792479017,-4.097526844,1.305047827
ZJQXUTDROPGVLH-UHFFFAOYSA-N,1.7437,356.857,3,4,2,130,0.64,-1.980785388,-3.285840951,1.305055563
PITWUHDDNUVBPT-UHFFFAOYSA-N,0.4858,175.195,1,5,0,66,0.7692307692,-0.09,-1.395155189,1.305155189
VJSZGADWCZOKOK-UHFFFAOYSA-N,3.4331,570.675,0,0,1,50,0.5555555556,-3.46,-4.765345877,1.305345877
OXKMQABFDJFCKD-UHFFFAOYSA-N,2.99302,286.169,4,2,2,88,0.375,-4.302807737,-2.997431745,1.305375992
ZJVKLBBPLUXEAC-UHFFFAOYSA-N,-0.5734,114.104,1,3,2,44,0.625,0.696358778,-0.6091790315,1.305537809
JFBKOWCEVLNQHV-UHFFFAOYSA-N,3.606,234.336,5,4,0,98,0,-4.45076092,-3.145102361,1.305658559
DHWRNDJOGMTCPB-UHFFFAOYSA-N,2.826,332.57,3,3,1,104,0.3,-5.0300002,-3.723696976,1.306303224
KKJLKMXROHVRMW-UHFFFAOYSA-N,4.9204,288.428,8,4,0,120,0,-5.460037419,-4.15362052,1.306416899
FAMQYLIEZDSLBL-MBHUSPCXSA-N,-3.2088,303.786,7,4,2,114,0.3,-0.730515005,-2.037288743,1.306773738
BTIWDWOBSODVCJ-UHFFFAOYSA-N,0.6142,197.219,0,4,1,68,0.4615384615,-0.426230157,-1.73319404,1.306963883
ZAJNGDIORYACQU-UHFFFAOYSA-N,0.7044,517.41,12,10,8,188,0.3529411765,-1.83876851,-3.145799525,1.307031015
OKMWKBLSFKFYGZ-UHFFFAOYSA-N,3.1958,218.202,2,1,0,80,0.75,-4.396652185,-3.089608971,1.307043214
DLRJIFUOBPOJNS-UHFFFAOYSA-N,-1.8342,466.324,11,0,2,158,0.4285714286,-6.956026899,-5.648766432,1.307260467
LICUDMOFXVHDPB-UHFFFAOYSA-N,0.0977,307.62,2,4,0,92,0.6315789474,-1.816841725,-3.124359848,1.307518123
YAIARBNHRVQQRT-SKBVVQJISA-N,-1.68076,582.336,7,2,0,174,0.7058823529,-4.324264557,-5.63200593,1.307741373
FSFWMJBQLWFXSM-UHFFFAOYSA-N,0.4255,101.105,1,3,1,40,0,-1.774834948,-0.4670579855,1.307776962
MECFLMNXIXDIOF-UHFFFAOYSA-L,2.632,276.361,4,3,2,100,0.6315789474,-4.52,-3.212071011,1.307928989
AHHPZGUFLGCZCF-UHFFFAOYSA-N,1.745,104.458,0,0,0,32,0,-3.0647,-1.756716443,1.307983557
OOLUVSIJOMLOCB-UHFFFAOYSA-N,-1.0387,338.188,3,3,0,104,0,-0.8645162178,-2.173009036,1.308492818
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-1.0484,304.821,4,2,1,112,0.619047619,-4.404859349,-3.095479747,1.309379602
NCXMLFZGDNKEPB-YLTFDBFKSA-N,3.472,291.435,6,3,2,118,0.2857142857,-1.6195,-2.929397694,1.309897694
GMLBHJMTVBLXLJ-UHFFFAOYSA-N,-0.2367,209.248,4,4,3,68,0,-1.3011,0.008903142903,1.310003143
VBCPVIWPDJVHAN-UHFFFAOYSA-N,2.906,323.44,3,2,1,126,0.375,-5.187988244,-3.877907361,1.310080883
RGLLOUBXMOGLDQ-IVEVATEUSA-N,4.0775,327.405,5,5,0,118,0.652173913,-5.510754662,-4.200525282,1.31022938
UEUIKXVPXLWUDU-UHFFFAOYSA-O,0.8665,213.195,5,5,1,72,0,0.6712,-0.6391046748,1.310304675
RFXJLECGYGFJCI-UHFFFAOYSA-N,0.983,116.12,2,4,2,46,0,-2.2868,-0.9758461576,1.310953842
GDVWHZUHXUQPDF-UHFFFAOYSA-L,-5.7531,353.721,3,1,2,120,0.2857142857,-3.615162518,-2.304141071,1.311021447
MTOREWCHUWIPOO-VKHMYHEASA-N,1.26928,123.155,0,2,0,48,0,0.9095,-0.4018062655,1.311306266
JXMIBUGMYLQZGO-UHFFFAOYSA-N,2.8141,329.901,3,6,1,118,0.2857142857,-2.985616075,-4.29703533,1.311419255
XITQUSLLOSKDTB-UHFFFAOYSA-N,3.1671,253.773,4,2,0,94,0.3529411765,-2.179130998,-3.490691466,1.311560468
FPHLBGOJWPEVME-UHFFFAOYSA-N,0.7895,348.877,5,1,1,126,0.72,-5.237317223,-3.925616589,1.311700634
XEFOQDPAHAWQEH-UHFFFAOYSA-N,1.4752,268.272,2,3,3,100,0.6,-2.028901626,-3.340622215,1.311720589
LSRAKNSQYCAYKS-UHFFFAOYSA-N,2.89072,373.371,8,9,0,132,0.375,-4.9489,-3.637055467,1.311844533
DEQITUUQPICUMR-UHFFFAOYSA-N,5.4655,328.452,9,3,0,130,0.4166666667,-7.12,-5.807914295,1.312085705
XERJKGMBORTKEO-VZUCSPMQSA-N,0.4492,843.589,11,22,4,282,0.4912280702,-0.9675670249,-2.279852173,1.312285148
YPFYOAJCSYWUGO-UHFFFAOYSA-N,-1.29588,748.124,9,12,2,238,0.5,-0.6679306861,-1.980247047,1.312316361
AGPKZVBTJJNPAG-UHFFFAOYSA-N,6.9346,310.522,17,2,0,130,0,-6.15,-7.463650789,1.313650789
BQUJIAHAZAJIKW-UHFFFAOYSA-N,2.61017,419.053,11,2,2,162,0.3448275862,-8.808018239,-7.494096632,1.313921607
DFOXKPDFWGNLJU-RXMQYKEDSA-N,2.7987,367.445,6,4,2,142,0.4444444444,-2.203464518,-3.517869325,1.314404807
LMPUTVDYONLZKF-OCIYDRMTSA-N,1.1292,211.261,4,4,4,84,0.4,0.675180669,-0.6393274574,1.314508126
KVZJLSYJROEPSQ-OCAPTIKFSA-N,4.1482,347.293,7,5,0,132,0.25,-6.5407,-5.226172228,1.314527772
NPGJXAIEICLLSP-UHFFFAOYSA-N,2.1937,188.311,7,2,2,80,0,-3.16766572,-1.85211931,1.31554641
IWYDNHDPJXFEOV-UHFFFAOYSA-N,6.00344,770.938,19,14,2,282,0.4444444444,-7.430949347,-6.113230882,1.317718465
ISXRXBARLXCMSX-UHFFFAOYSA-N,-7.086,314.204,2,8,2,90,0.3333333333,0.502807642,-0.8151961325,1.318003774
LIFOOCLGAAEVIF-UHFFFAOYSA-N,2.81112,240.262,1,3,1,90,0.7222222222,-4.253580271,-2.934651889,1.318928382
VAJSWYGXJIEKGX-QPOHYMPGSA-N,0.8861,386.085,0,2,0,144,0,-2.02558717,-3.344903928,1.319316758
HLXQFVXURMXRPU-UHFFFAOYSA-L,1.1539,156.229,2,1,0,64,0,-1.331630274,-0.01230693039,1.319323344
GPYLCFQEKPUWLD-UHFFFAOYSA-N,2.4838,414.483,5,5,2,152,0.3448275862,-5.456131396,-4.136626104,1.319505292
WDOCBIHNYYQINH-UHFFFAOYSA-N,0.6131,96.085,0,2,0,36,0,-0.9827,0.3386043799,1.32130438
DYLNCLOFQCXHPR-UHFFFAOYSA-N,-0.0723,186.005,2,3,2,50,0,0.730475381,-0.5912385222,1.321713903
ZFFLXJVVPHACEG-UHFFFAOYSA-N,-2.59698,319.318,4,7,1,108,0.5238095238,-2.300093897,-0.9775450277,1.322548869
BKEFNWSKNHGAMA-UHFFFAOYSA-N,0.1959,118.132,3,3,0,48,0,0.8026937067,-0.5202447033,1.32293841
YDOWCNBJMHAORA-UHFFFAOYSA-N,1.4568,141.214,0,1,1,58,0,0.632881438,-0.69035114,1.323232578
UTCFOFWMEPQCSR-UHFFFAOYSA-N,-5.9945,129.599,0,0,0,24,0,0.6949333776,-0.6283567414,1.323290119
SKZKKFZAGNVIMN-UHFFFAOYSA-N,3.5423,299.374,6,3,2,116,0.5454545455,-2.476214066,-3.80013626,1.323922194
XEEDURHPFVXALT-UHFFFAOYSA-N,4.2231,330.815,5,4,2,120,0.7391304348,-4.32924957,-5.653716107,1.324466537
FBLJZPQLNMVEMR-UHFFFAOYSA-N,-1.1115,258.321,8,6,3,90,0,0.587863808,-0.7370202844,1.324884092
ZUNJWRJEKCRIMZ-UHFFFAOYSA-N,3.9883,306.494,5,2,0,126,0,-5.619544149,-4.294421068,1.325123081
HOAZZPXYRQORAE-UHFFFAOYSA-N,0.89022,241.118,2,4,3,82,0.4285714286,0.316751179,-1.009549383,1.326300562
MOPIFNSMNXBREW-UHFFFAOYSA-N,3.1583,318.848,5,3,3,118,0.5454545455,-2.354360498,-3.681077003,1.326716505
HIMNALZNLAOESZ-YHPRVSEPSA-L,1.6818,230.676,0,3,1,74,0.4285714286,-3.36,-2.033273809,1.326726191
CUARLQDWYSRQDF-UHFFFAOYSA-N,2.6838,226.231,2,3,0,84,0.7058823529,-4.3546,-3.027828937,1.326771063
BGRWYDHXPHLNKA-UHFFFAOYSA-N,4.1392,369.402,6,5,2,132,0.6923076923,-6.269,-4.942076097,1.326923903
HIMUQVQWNLSNKM-UHFFFAOYSA-N,3.2297,382.504,8,5,1,150,0.4285714286,-3.569798756,-4.896906644,1.327107888
MRWXACSTFXYYMV-FDDDBJFASA-N,2.6916,191.013,1,1,1,58,0.5454545455,-1.130907122,-2.458060956,1.327153834
GNZBHOOZDKNFTO-XMLTWROESA-M,4.917,359.897,6,3,0,134,0.48,-4.394806616,-5.722700537,1.327893921
FWLNZTGNVCRKCU-UHFFFAOYSA-N,2.3478,480.51,9,10,0,188,0,-4.696275965,-3.368339286,1.327936679
JIKHZDYOCIZVJX-UHFFFAOYSA-N,1.293,282.292,8,6,0,110,0.3,-1.5213,-2.849633751,1.328333751
MQVMITUCTLYRNV-UHFFFAOYSA-N,0.6529,380.289,1,2,2,120,0.8333333333,-3.701017884,-2.372414024,1.32860386
RFCAUADVODFSLZ-UHFFFAOYSA-N,0.937,241.312,3,3,0,88,0.375,-0.87,-2.19939146,1.32939146
CJVFJZNWXDFXHF-UHFFFAOYSA-N,2.0455,571.943,6,4,2,190,0.5,-5.891063132,-4.561273934,1.329789198
QDQGECFQVPRMEO-UHFFFAOYSA-N,2.243,222.288,3,4,0,88,0,-4.170824759,-2.841031795,1.329792964
NATVSFWWYVJTAZ-UHFFFAOYSA-N,2.5638,254.333,4,2,2,98,0.6315789474,-1.66,-2.989915712,1.329915712
OKJIRPAQVSHGFK-UHFFFAOYSA-N,3.9012,223.231,1,2,0,82,0.8235294118,-6.2918,-4.961636236,1.330163764
OEDGRBFONRSXRX-UHFFFAOYSA-N,-0.3937,283.352,1,6,2,90,0.3125,-1.28,-2.610628521,1.330628521
UQCNKQCJZOAFTQ-ISWURRPUSA-N,2.8131,225.99,5,1,0,68,0,-1.572324239,-2.903246119,1.33092188
WOYZXEVUWXQVNV-UHFFFAOYSA-N,-1.4693,278.353,6,3,1,96,0,-4.043184459,-2.712257289,1.33092717
UACOQEQOBAQRDQ-UHFFFAOYSA-N,1.7909,362.473,11,7,3,130,0.2608695652,-3.687685964,-2.356593869,1.331092095
OTTZHAVKAVGASB-HYXAFXHYSA-N,1.0262,30.07,0,0,0,14,0,-1.36,-2.691381931,1.331381931
NDKYICANXPTKKC-UHFFFAOYSA-N,2.0834,365.842,3,4,2,126,0.5,-5.121586556,-3.789999962,1.331586594
ZIIJJOPLRSCQNX-UHFFFAOYSA-N,-6.9262,359.213,6,5,2,124,0,-0.32311127,-1.654769906,1.331658636
ITPBBIALPUKKHC-YISXUXMPSA-N,4.16202,361.338,5,4,0,122,0.4545454545,-3.286056417,-4.618236445,1.332180028
VTUSIVBDOCDNHS-UHFFFAOYSA-N,2.4989,249.273,2,3,1,92,0.9473684211,-4.161146776,-5.49358511,1.332438334
NAAXGLXYRDSIRS-UHFFFAOYSA-H,2.4989,249.273,2,3,1,92,0.9473684211,-5.493585254,-4.161146641,1.332438613
NEGSZULJUBFMHT-UHFFFAOYSA-N,-10.0364,430.372,10,14,10,156,0,-1.111399785,0.2210947034,1.332494488
GXEKYRXVRROBEV-UHFFFAOYSA-N,2.8817,304.129,3,4,0,102,0.3157894737,-4.66,-3.326128705,1.333871295
ZQKXQUJXLSSJCH-UHFFFAOYSA-N,1.0568,387.44,4,8,1,150,0.3571428571,-1.8,-3.134362559,1.334362559
KPQZUUQMTUIKBP-UHFFFAOYSA-N,6.3818,494.483,5,4,2,186,0.3428571429,-7.916,-6.580487952,1.335512048
MPCWIZAWGSZCIC-UHFFFAOYSA-N,3.6143,305.292,6,6,0,106,0.3157894737,-5.275190451,-3.939662683,1.335527768
GVEPBJHOBDJJJI-UHFFFAOYSA-N,4.1965,405.922,8,5,0,152,0.4285714286,-3.818154227,-5.153996828,1.335842601
PRNVHVUEIITLRV-MWIGPOFTSA-N,5.6254,469.217,8,3,0,134,0.48,-8.040945873,-6.704435205,1.336510668
MJCJFUJXVGIUOD-UHFFFAOYSA-N,2.4263,466.435,7,12,1,166,0.5757575758,-2.2216331,-3.558820316,1.337187216
VVUJWLDQIIFQHI-UHFFFAOYSA-N,1.2022,153.225,0,2,0,62,0,0.4167,-0.9204933898,1.33719339
UAPITOJWKANGFK-UHFFFAOYSA-N,4.1083,316.489,11,2,1,128,0.2608695652,-5.333041299,-3.994776822,1.338264477
ZSLBEMKAJDJVND-UHFFFAOYSA-N,-2.8909,265.222,3,8,5,104,0,-1.718944327,-0.3804106102,1.338533717
DKGZKTPJOSAWFA-UHFFFAOYSA-N,3.8698,224.344,5,1,1,92,0,-5.128197968,-3.789362276,1.338835692
OSGAYBCDTDRGGQ-UHFFFAOYSA-L,5.2997,396.004,4,3,0,106,0.6,-4.99,-6.329151418,1.339151418
ZYPJORZNHDXKSD-UHFFFAOYSA-N,2.7879,196.29,3,2,0,80,0,-4.765268274,-3.426010786,1.339257488
YBXQUVYQOUFMOM-UHFFFAOYSA-N,1.0488,195.174,2,3,3,74,0.4285714286,-2.008253185,-0.6687142448,1.33953894
LIAWQASKBFCRNR-UHFFFAOYSA-N,4.6865,455.551,10,7,2,178,0.4545454545,-4.810964336,-6.150506814,1.339542478
YCPXWRQRBFJBPZ-UHFFFAOYSA-N,2.6019,235.283,5,3,1,92,0.3529411765,-3.46,-2.119725813,1.340274187
BRSJKDUSGHPJJY-UHFFFAOYSA-N,-4.0647,68.507,0,2,2,22,0,1.595628815,0.2550091086,1.340619706
XHQFUPTZQYGGHC-UHFFFAOYSA-N,6.5437,432.652,11,2,1,172,0.3125,-8.935435009,-7.59471756,1.340717449
UIGROZQTAVYLMH-UHFFFAOYSA-N,3.4804,548.633,12,9,3,216,0.1538461538,-6.78989192,-5.449155921,1.340735999
RYYGJLVSNHAPGS-KHGNKIMXSA-N,4.3791,263.381,10,3,0,106,0.3157894737,-3.1901,-4.530839415,1.340739415
IXORZMNAPKEEDV-QTWFBFKQSA-N,2.6239,414.41,4,8,1,158,0.4,-4.5035,-3.162607687,1.340892313
IJDNQMDRQITEOD-UHFFFAOYSA-N,2.2931,444.528,7,6,4,174,0.375,-5.789963876,-4.449045717,1.340918159
OYTKINVCDFNREN-UHFFFAOYSA-N,-0.3736,224.132,2,6,2,82,0.6875,-2.782302142,-1.44136388,1.340938262
PYIAFNMJTZYTJR-UHFFFAOYSA-N,0.4881,144.17,5,3,1,58,0,0.8411251015,-0.5004210995,1.341546201
RIGBEDNANJVICG-YEUQMBKVSA-N,1.048,223.615,2,3,0,76,0.4,-1.007072425,-2.349377185,1.34230476
YESXTECNXIKUMM-UHFFFAOYSA-N,0.9564,209.201,2,5,1,80,0.4,-2.08,-3.422371416,1.342371416
SLKLQAMVBKKGMQ-UHFFFAOYSA-N,4.1875,345.877,4,6,0,114,0.4761904762,-3.579381948,-4.921990727,1.342608779
YQGWWPIFPHGHTG-UHFFFAOYSA-N,1.2493,475.479,9,7,5,172,0,-4.774572687,-3.431836964,1.342735723
SUPCQIBBMFXVTL-UHFFFAOYSA-N,-1.4526,257.223,8,6,2,98,0,0.589690218,-0.7532344598,1.342924678
NMWSKOLWZZWHPL-UHFFFAOYSA-N,-5.4227,636.662,9,11,3,234,0.2619047619,-3.205984915,-1.863033928,1.342950987
PHTUQLWOUWZIMZ-BOPFTXTBSA-N,1.3534,243.262,1,3,0,92,0.3333333333,-0.687104251,-2.030255547,1.343151296
JSAKUYFJPZQXBF-UHFFFAOYSA-N,5.126,338.488,15,4,0,138,0,-7.484220298,-6.140983946,1.343236352
VDNBWBPUFMZCEW-UHFFFAOYSA-N,2.2833,185.654,2,2,1,66,0.5,-1.450471399,-2.793780481,1.343309082
PMMGJFAJXQRKGJ-UHFFFAOYSA-N,2.0165,256.287,2,7,1,92,0.2941176471,-2.057304963,-3.401128601,1.343823638
CYVGAJHMMVDTDZ-UHFFFAOYSA-N,0.0046,230.265,5,5,2,84,0.4,0.1187844902,-1.22580826,1.34459275
MIKKOBKEXMRYFQ-WZTVWXICSA-N,1.7889,192.17,3,4,1,72,0.7142857143,-0.554196821,-1.898790133,1.344593312
LHERLWVEBQULCM-UHFFFAOYSA-N,-0.0649,135.13,0,4,2,50,0.9,-0.877898746,-2.222633282,1.344734536
LYZGJWXNOGIVQA-DDWIOCJRSA-M,3.7572,252.398,7,2,2,104,0,-5.274981094,-3.929951663,1.345029431
AKFQXXGXDRRJPV-UHFFFAOYSA-L,-2.6514,548.382,11,2,0,126,0,0.260927089,-1.084201196,1.345128285
