Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS,Label,Difference
GLFJCEVWKWQSJP-ISFNZQQKSA-N,5.82518,375.468,6,4,0,144,0.4285714286,-7.5746,-6.13398292,1.44061708
PEDCQBHIVMGVHV-UHFFFAOYSA-N,3.9444,266.34,0,2,1,102,0.5,-5.2399998,-3.799095071,1.440904729
NASMVDMHYMZBIM-UHFFFAOYSA-N,7.1051,594.836,0,4,3,234,0.1363636364,-3.702515237,-5.143650161,1.441134924
DSXNAAVBZUNNJI-UHFFFAOYSA-N,1.102,447.417,6,3,1,152,0.3571428571,-5.983259519,-4.541293186,1.441966333
VITXVDNQHXYQSK-UHFFFAOYSA-N,3.0984,402.484,15,8,0,162,0,-4.9058,-3.463540555,1.442259445
FVZQMMMRFNURSH-UHFFFAOYSA-N,-1.9048,158.05,0,2,5,56,0,0.5376020021,-0.9049716932,1.442573695
DTVKHGYUYWRPAS-UHFFFAOYSA-N,4.3234,399.516,6,6,0,148,0.4285714286,-6.429800114,-4.986305453,1.443494661
NCGGOCRZQAFNTH-HWXVZJLZSA-L,0.1178,161.245,6,3,3,68,0,0.7925,-0.6510297393,1.443529739
OAWRXBDGRIPUMA-UHFFFAOYSA-N,3.4338,277.795,6,2,1,102,0.6315789474,-2.486591521,-3.931166621,1.4445751
DKLYDESVXZKCFI-UHFFFAOYSA-N,3.2171,395.478,6,4,1,152,0.4137931034,-4.670728429,-3.225824942,1.444903487
WXZMFSXDPGVJKK-UHFFFAOYSA-N,0.8596,250.283,3,5,2,88,0.7058823529,-2.16,-3.605000019,1.445000019
OGPGUQWXWFCVNG-UHFFFAOYSA-N,0.2967,113.613,1,2,2,34,0,0.9446102,-0.5007421317,1.445352332
ZFGVCDSFRAMNMT-WAYWQWQTSA-N,5.9672,291.992,1,0,0,82,0.75,-8.3748,-6.9292593,1.4455407
WVRIPRILKKOIQL-BQYQJAHWSA-N,1.4265,151.165,2,2,2,58,0.5454545455,-2.8800001,-1.433976401,1.446023699
LXACVVADKCRIQI-UHFFFAOYSA-N,-4.4229,454.178,3,0,0,100,0,0.34277296,-1.10355663,1.44632959
LHGVFZTZFXWLCP-UHFFFAOYSA-N,1.9066,448.047,13,3,1,172,0.3870967742,-3.803748016,-5.250096317,1.446348301
YKHXNYZQQZHKRX-UHFFFAOYSA-N,-0.0895,195.606,5,4,2,70,0,-2.194118202,-0.7476550009,1.446463201
FJPYVLNWWICYDW-UHFFFAOYSA-M,1.0248,411.498,6,4,2,160,0.2,-5.510563997,-4.064061044,1.446502953
SGRUZFCHLOFYHZ-MWLCHTKSSA-N,2.783,180.21,0,2,0,66,1,-3.7,-2.253006697,1.446993303
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-5.6061,271.679,3,2,0,88,0.6666666667,0.5192202667,-0.9279794222,1.447199689
PXLPCZJACKUXGP-UHFFFAOYSA-N,2.5419,281.208,4,4,0,90,0.375,-1.452495937,-2.900197879,1.447701942
LSQZJLSUYDQPKJ-UHFFFAOYSA-N,2.7264,236.267,5,3,1,92,0.3529411765,-1.84,-3.288436075,1.448436075
OUPZKGBUJRBPGC-IWSPIJDZSA-N,-5.5777,99.814,1,3,0,30,0,-0.823100201,0.6255984327,1.448698634
AXOJRQLKMVSHHZ-UHFFFAOYSA-N,0.9992,236.109,1,3,0,70,0,0.175890739,-1.273613137,1.449503876
ZKALVNREMFLWAN-UHFFFAOYSA-N,3.3734,375.896,6,4,1,140,0.4615384615,-2.857393747,-4.307334493,1.449940746
UWPJYQYRSWYIGZ-UHFFFAOYSA-N,2.6614,213.244,2,5,2,80,0.75,-4.19,-2.740045071,1.449954929
NWSILLQQTSAKHH-UHFFFAOYSA-N,-1.574,224.22,2,7,1,86,0.5625,-0.450034164,-1.900076915,1.450042751
AOQRGHOMWDKWEI-UHFFFAOYSA-N,3.6437,437.318,9,5,0,132,0.2608695652,-2.774510004,-4.224829944,1.45031994
ATGUVEKSASEFFO-UHFFFAOYSA-N,1.8732,240.214,0,4,2,88,0.6666666667,-5.8892,-4.438398695,1.450801305
VOBHRQFELWTZFS-AWLRYRRCSA-K,-2.4245,261.119,1,2,0,78,0.4285714286,0.583161543,-0.8678985162,1.451060059
YZWQUQVFVLJWCS-UHFFFAOYSA-N,-1.6438,209.242,6,5,4,86,0,0.6793511375,-0.7720685981,1.451419736
KEJCWVGMRLCZQQ-YJBYXUATSA-N,-1.6756,490.409,16,1,0,156,0,0.309441568,-1.142011834,1.451453402
RBUDTHMFOGHSOD-VAWYXSNFSA-N,1.7251,301.386,1,4,1,118,0.2727272727,-2.452589796,-1,1.452589796
MKIAKZAWONVRFF-UHFFFAOYSA-N,-1.4322,150.232,0,2,4,46,0,-1.7965,-0.343865616,1.452634384
QISTUHYRFABJSG-UHFFFAOYSA-N,1.3208,137.207,1,1,1,46,0.6666666667,-0.467293894,-1.919999957,1.452706063
UPRXAKRITNJEII-UHFFFAOYSA-N,1.3208,137.207,1,1,1,46,0.6666666667,-1.92,-0.4672938883,1.452706112
YGIPNGHJLVOBQO-UHFFFAOYSA-N,4.7274,387.332,4,5,2,130,0.5,-6.538850779,-5.086079603,1.452771176
PJMZTMZELVDRNJ-UHFFFAOYSA-N,5.54844,839.246,6,12,2,256,0.4705882353,-7.622859284,-6.16988607,1.452973214
NXVAEVHJWOBXKG-UHFFFAOYSA-N,1.73272,223.316,6,3,2,90,0.375,-1.49219093,-2.945414634,1.453223704
NPJJGMRERPXCSE-UHFFFAOYSA-N,2.96428,404.423,9,7,2,156,0.2068965517,-2.32,-3.773285164,1.453285164
AVKUERGKIZMTKX-UHFFFAOYSA-N,0.5719,146.142,4,2,2,58,0,0.8352249535,-0.6181761405,1.453401094
GSLVKBRGRSHUAU-UHFFFAOYSA-N,0.6026,176.212,7,4,0,72,0,0.7539645196,-0.7005864076,1.454550927
LDZYRENCLPUXAX-UHFFFAOYSA-N,3.3163,260.406,6,3,0,96,0.6111111111,-2.258484856,-3.713096639,1.454611783
QPRQEDXDYOZYLA-UHFFFAOYSA-N,4.37148,410.503,7,7,1,150,0.4137931034,-7.233105094,-5.778383744,1.45472135
MFKMOLJNQHPVHC-UHFFFAOYSA-N,1.2368,399.428,9,5,4,152,0.3703703704,-4.373551812,-2.918472462,1.45507935
UDVZFCGWSYNODA-UHFFFAOYSA-N,6.816,472.888,9,4,1,166,0.4666666667,-8.15755413,-6.702115308,1.455438822
LWOVLHCKRPSUIB-CICQTRKRSA-J,0.3651,428.449,8,10,2,164,0.4838709677,-2.75,-4.205844498,1.455844498
KMBPCQSCMCEPMU-UHFFFAOYSA-N,-0.3808,10.812,0,0,0,3,0,-4.843574339,-6.299645668,1.456071329
JZUHIOJYCPIVLQ-UHFFFAOYSA-N,1.0244,177.163,1,5,2,66,0.8461538462,-0.77,-2.22611541,1.45611541
VMZVBRIIHDRYGK-UHFFFAOYSA-N,1.1754,246.303,11,5,0,100,0,-0.6030114261,-2.059289623,1.456278197
ORDDDNUMJXPGOC-UHFFFAOYSA-N,1.2102,300.314,3,4,0,114,0.2727272727,-3.72,-2.263593654,1.456406346
WYRBITQXPQGTBL-UHFFFAOYSA-N,3.6912,222.243,1,1,1,82,0.8235294118,-5.541327233,-4.084565178,1.456762055
BRUQQQPBMZOVGD-XFKAJCMBSA-N,5.1151,383.963,3,2,1,144,0.4444444444,-4.786326328,-6.243933767,1.457607439
NFBYCNFAXLUGBT-UHFFFAOYSA-N,2.8494,222.243,1,2,0,82,0.7058823529,-3.298386287,-4.756043651,1.457657364
HRBKVYFZANMGRE-UHFFFAOYSA-N,2.1456,405.451,7,8,5,158,0.4137931034,-2.296184504,-3.754465233,1.458280729
YEOTYALSMRNXLJ-UHFFFAOYSA-N,1.7638,211.648,2,2,1,74,0.4285714286,-3.387138325,-1.928407478,1.458730847
JCLHQFUTFHUXNN-UHFFFAOYSA-N,4.04224,468.028,2,3,1,94,0.6111111111,-6.698996906,-5.24022651,1.458770396
NSJXKAZYJJSKSI-UHFFFAOYSA-N,2.3934,532.63,1,9,2,210,0,-2.766907247,-4.22606568,1.459158433
GVVXPMORGFYVOO-ZDUSSCGKSA-N,-1.5018,218.25,5,3,1,74,0,-2.270754461,-0.8113568213,1.45939764
GGYVFJXFWSWCEZ-UHFFFAOYSA-L,0.68112,370.427,5,7,4,138,0.2,-4.183088166,-2.72333271,1.459755456
XYGSFNHCFFAJPO-UHFFFAOYSA-N,1.452,150.181,3,3,0,58,0.5454545455,-0.353793347,-1.814051155,1.460257808
JLIDBLDQVAYHNE-YKALOCIXSA-N,-0.9626,238.28,13,6,2,98,0,0.622912409,-0.8376871411,1.46059955
BVOSSZSHBZQJOI-UHFFFAOYSA-N,2.8712,301.386,7,4,3,118,0.5454545455,-1.53,-2.990628176,1.460628176
OLMLXLYLTJSOSI-UHFFFAOYSA-N,1.3512,293.363,7,5,1,116,0.2857142857,-0.765837368,-2.226589544,1.460752176
XYOLLVHQNKFTLW-UHFFFAOYSA-M,2.1473,201.019,1,1,1,52,0.6,-3.5251,-2.063862987,1.461237013
MIJLZGZLQLAQCM-UHFFFAOYSA-N,6.17798,416.304,6,4,0,144,0.4285714286,-6.5587,-8.020000458,1.461300458
HRPVXLWXLXDGHG-UHFFFAOYSA-N,-0.30141,143.175,0,5,3,48,0.6666666667,-0.630801151,-2.092167958,1.461366807
LTILHNGHWBCFLL-UHFFFAOYSA-N,-0.7231,237.774,1,0,1,88,0.375,-2.909291264,-1.447632843,1.461658421
UVWBGXXTQBAIOZ-UHFFFAOYSA-N,5.3054,475.583,7,3,1,182,0.5142857143,-4.6772,-6.13914911,1.46194911
XDNBJTQLKCIJBV-UHFFFAOYSA-N,0.031,230.216,7,6,0,90,0,-0.0337559003,-1.496183953,1.462428053
LFAGQMCIGQNPJG-UHFFFAOYSA-N,2.26222,187.582,1,3,1,64,0.5,-4.3901,-2.926389415,1.463710585
VPNYRYCIDCJBOM-UHFFFAOYSA-M,2.1473,331.412,8,5,4,130,0.5,-1.522108878,-2.986033715,1.463924837
PYLWMHQQBFSUBP-UHFFFAOYSA-N,-4.0328,273.292,7,0,0,102,0,0.5633826,-0.9005690649,1.463951665
GRVZGPLWLJJPKF-UHFFFAOYSA-N,2.5182,171.671,2,1,1,62,0.5454545455,-0.972238258,-2.436504066,1.464265808
CSRINNLYWLVQQE-UHFFFAOYSA-N,3.5545,287.344,3,6,0,102,0.7,-3.52,-4.984268566,1.464268566
HYSSJKYEXPISGA-UHFFFAOYSA-N,3.0336,261.752,4,2,1,94,0.6666666667,-1.888968314,-3.353275451,1.464307137
USAHOPJHPJHUNS-IFCNUISUSA-N,-0.013,256.174,5,6,2,96,0.2777777778,-0.752436865,-2.217986158,1.465549293
PBSOMSJWGWNBEI-UHFFFAOYSA-L,1.0551,165.24,4,3,1,66,0.5,-0.05975272,-1.525379606,1.465626886
ZBMZVLHSJCTVON-UHFFFAOYSA-N,2.0429,281.356,9,5,2,112,0.3,-3.988358323,-2.522646686,1.465711637
DBKKFIIYQGGHJO-UHFFFAOYSA-N,1.40622,124.139,0,2,2,48,0.6666666667,-0.2074175174,-1.673600743,1.466183226
OQBLGYCUQGDOOR-UHFFFAOYSA-L,2.4446,203.024,2,2,0,62,0.5,-4.028793779,-2.562559828,1.466233951
STMCRUBVLOKMKB-UHFFFAOYSA-N,2.9971,277.195,3,3,3,96,0.3529411765,-1.921637908,-3.387990028,1.46635212
ADAILPWNRDCXTR-UHFFFAOYSA-L,-5.2549,408.23,0,2,2,84,0,-3.968440407,-2.502033193,1.466407214
SVJMILFDDBKCGG-UHFFFAOYSA-N,-0.9784,496.9,2,10,7,184,0.1764705882,-0.767358684,-2.234087069,1.466728385
UORJFFDRYWJWQH-UHFFFAOYSA-N,2.2174,257.769,6,5,0,96,0.3529411765,-4.4112,-2.944429628,1.466770372
YIJZJEYQBAAWRJ-UHFFFAOYSA-N,6.0918,366.634,19,2,1,154,0,-4.149259389,-5.61637871,1.467119321
LDQABYIPLUEXCO-UHFFFAOYSA-N,3.4573,505.652,9,6,4,202,0.1666666667,-6.779572452,-5.312424504,1.467147948
PKRAIEMBBGSHDW-UHFFFAOYSA-N,-5.1171,195.093,2,2,2,64,0.5454545455,-1.646789011,-0.1788693602,1.467919651
IIPZYDQGBIWLBU-UHFFFAOYSA-N,1.25648,147.133,1,2,1,54,0.5454545455,-2.63,-1.16198248,1.46801752
VJMGTIWUJWAAPO-GQCTYLIASA-N,3.9895,274.36,4,2,1,108,0.3,-5.454243744,-3.986222161,1.468021583
KZNDFYDURHAESM-UHFFFAOYSA-N,0.8224,245.103,3,8,2,90,0.3529411765,-3.51,-2.041770386,1.468229614
KJAXOZTWNHRZQG-UHFFFAOYSA-L,1.48412,492.436,7,10,2,180,0.3636363636,-5.69,-4.221718663,1.468281337
PGTFQVODURFDDZ-UHFFFAOYSA-N,4.8907,249.87,11,1,0,100,0,-3.304287217,-4.772826665,1.468539448
HWPOZMMTECRYLB-UHFFFAOYSA-N,6.4084,368.561,4,2,2,148,0.4444444444,-5.566509378,-7.035208955,1.468699577
NFACJZMKEDPNKN-VKHMYHEASA-N,3.3818,347.462,5,3,1,134,0.5769230769,-2.98945733,-4.458196236,1.468738906
QNIPROSCSFQJIO-UHFFFAOYSA-N,1.068,208.26,2,4,2,68,0,-1.93,-0.4610988115,1.468901189
BOGMJPXXRPGSRP-MHDYBILJSA-N,3.6595,312.413,8,3,1,122,0.5217391304,-4.433276604,-2.964226428,1.469050176
UDKCHVLMFQVBAA-UHFFFAOYSA-M,4.7364,374.823,4,3,0,132,0.6666666667,-3.573822768,-5.043250549,1.469427781
PLLZRTNVEXYBNA-UHFFFAOYSA-L,-0.4827,150.145,0,5,3,56,0.8181818182,-1.8,-3.269893919,1.469893919
RTQOANCZEAIDEZ-UHFFFAOYSA-N,1.8486,349.337,3,5,2,132,0.4,-4.17,-5.639999866,1.469999866
HAVJATCHLFRDHY-KSZYUSJVSA-N,-2.1541,307.281,5,4,1,108,0.5454545455,-3.280709846,-1.810556451,1.470153395
RAPDCDUGVAFEGB-ONEGZZNKSA-N,2.53,249.27,4,4,2,96,0.5,-4.48695356,-3.016730174,1.470223386
RNFLPYXRXDOZNZ-UHFFFAOYSA-N,1.9446,233.311,2,3,1,92,0.3529411765,-1.172035563,-2.643526917,1.471491354
RICNCRLQCBWINE-UHFFFAOYSA-N,0.7764,688.898,26,10,0,252,0,-2.618046836,-1.145975564,1.472071272
TZWQBGUNOCNPLF-UHFFFAOYSA-N,4.4302,317.86,3,2,1,118,0.5454545455,-3.271782845,-4.744184535,1.47240169
KGKSTPKEAQNJJD-UHFFFAOYSA-N,0.7108,179.175,2,3,1,68,0.4615384615,-0.166917582,-1.639999986,1.473082404
BMOACRKLCOIODC-UHFFFAOYSA-N,0.7108,179.175,2,3,1,68,0.4615384615,-1.64,-0.1669175774,1.473082423
HIZFHSGLPYLSFU-UHFFFAOYSA-N,-1.3458,299.196,5,1,0,80,0,0.524044202,-0.9490851311,1.473129333
QTXVAVXCBMYBJW-UHFFFAOYSA-N,-2.7152,142.118,0,5,3,54,0,-1.6978,-0.2246443409,1.473155659
VZHXAPYAFDFUSD-UHFFFAOYSA-N,19.3646,933.582,52,6,0,392,0,-7.271182465,-5.797724969,1.473457496
DDGGEFYAEPNQFB-UHFFFAOYSA-N,2.0344,230.219,2,4,3,86,0.7058823529,-1.8708,-3.345107794,1.474307794
JJDFVIDVSCYKDS-UHFFFAOYSA-N,2.0344,230.219,2,4,3,86,0.7058823529,-3.345107824,-1.870800018,1.474307806
ONEJOFKVJCCUOT-UHFFFAOYSA-N,0.8559,271.316,0,4,3,104,0.3,-0.026084517,-1.501382494,1.475297977
GVYLCNUFSHDAAW-DYXRAMCBSA-N,-0.5039,222.248,3,5,1,86,0.375,0.175997452,-1.299885204,1.475882656
UCMKQLSOWSNOED-UHFFFAOYSA-N,3.8765,299.845,0,1,1,110,0.5714285714,-5.514997007,-4.038657747,1.47633926
IXORZMNAPKEEDV-UHFFFAOYSA-N,0.8622,236.362,3,6,0,82,0,-3.259634304,-1.782982659,1.476651645
OIPILFWXSMYKGL-UHFFFAOYSA-N,-1.1524,245.713,0,2,2,86,0.8235294118,-3.469777848,-1.992771652,1.477006196
YWQMRMQXEJSKHI-UHFFFAOYSA-L,-0.6285,307.175,2,1,1,80,0.4285714286,0.512614147,-0.9647171576,1.477331305
PZFICWWBEDKOSI-UHFFFAOYSA-N,2.6204,322.408,3,4,1,124,0.4166666667,-2.12,-3.597526758,1.477526758
UBQYURCVBFRUQT-UHFFFAOYSA-N,0.7872,95.101,0,2,1,36,0.8571428571,1.02,-0.4578500092,1.477850009
ANZIOUQAFBXNHU-FYWRMAATSA-N,0.6142,237.292,3,4,4,84,0.375,-1.98187059,-0.5027705795,1.47910001
ISRJTGUYHVPAOR-UHFFFAOYSA-N,5.3545,414.108,5,1,0,152,0,-7.288734017,-5.809595483,1.479138534
GOGYHVOOMHFPAC-UHFFFAOYSA-N,2.3705,159.188,1,1,1,60,0.75,-1.843975479,-3.323618412,1.479642933
VUNCWTMEJYMOOR-UHFFFAOYSA-N,2.3705,159.188,1,1,1,60,0.75,-3.323618377,-1.843975425,1.479642952
ACEUSLHTMXRCST-UHFFFAOYSA-L,-3.1085,520.281,4,0,0,126,0,-4.423982713,-2.944259899,1.479722814
ULWZFKSDBAAHEI-UHFFFAOYSA-N,3.2134,234.71,6,4,0,68,0,-3.5924,-2.112555259,1.479844741
GVJHHUAWPYXKBD-IEOSBIPESA-N,1.4535,298.299,8,6,2,116,0.2380952381,-3.5716,-2.091430583,1.480169417
MZZVFXMTZTVUFO-UHFFFAOYSA-N,0.0718,173.108,1,2,3,60,0.5454545455,-1.604848683,-0.1243737862,1.480474897
OAPVUSSHCBRCOL-KBHRXELFSA-N,0.0718,173.108,1,2,3,60,0.5454545455,-0.124373786,-1.604848742,1.480474956
QGHFKHLAYNXMED-UHFFFAOYSA-N,3.98782,358.294,7,4,1,118,0.5,-5.796069168,-4.315232505,1.480836663
XTAZYLNFDRKIHJ-UHFFFAOYSA-N,7.2332,432.762,20,4,0,176,0,-8.190644916,-6.709260719,1.481384197
VQFGDOHENLRPFB-UHFFFAOYSA-N,0.7637,157.169,1,3,0,62,0,-1.271880874,0.2098045874,1.481685461
MPPPKRYCTPRNTB-UHFFFAOYSA-N,1.83248,397.006,8,1,1,150,0.3571428571,-7.035312692,-5.553572907,1.481739785
ZEAMUSTYAYFLDF-UHFFFAOYSA-N,3.2596,807.89,8,14,5,314,0.2068965517,-7.509412229,-6.02707857,1.482333659
NPWMZOGDXOFZIN-UHFFFAOYSA-N,3.5677,340.419,8,4,0,132,0.48,-4.799620032,-3.317121614,1.482498418
ITJIINAVMOBHSF-UHFFFAOYSA-N,-0.2892,180.163,2,3,2,68,0,-2.06,-0.576596461,1.483403539
WUWHFEHKUQVYLF-UHFFFAOYSA-M,3.1238,292.423,10,3,1,118,0.2857142857,-4.929579352,-3.445733961,1.483845391
ZDTXQHVBLWYPHS-UHFFFAOYSA-N,1.3387,190.239,7,4,0,78,0,-0.0168484647,-1.501174555,1.484326091
ZAPMTSHEXFEPSD-UHFFFAOYSA-N,5.16,348.508,3,3,0,132,0.4166666667,-7.594084617,-6.109575362,1.484509255
FPPLREPCQJZDAQ-UHFFFAOYSA-N,1.3116,149.284,1,3,0,48,0,-1.873,-0.3884237933,1.484576207
UJLMDGSRQDVCFZ-UHFFFAOYSA-N,2.4247,362.407,5,5,2,132,0.48,-5.18997232,-3.70531392,1.4846584
GLQXWWOXSUHWEZ-UHFFFAOYSA-N,-1.1161,207.789,7,0,1,82,0,-2.852233431,-1.366959676,1.485273755
UYTPUPDQBNUYGX-UHFFFAOYSA-N,3.3139,259.349,5,2,1,102,0.3157894737,-4.850403492,-3.365125964,1.485277528
YUFRAQHYKKPYLH-UHFFFAOYSA-N,1.5409,328.338,3,5,1,126,0.2608695652,-3.481694001,-1.996171306,1.485522695
ILZWGESBVHGTRX-UHFFFAOYSA-O,-1.0375,149.317,0,1,0,14,0,-4.87307926,-3.387469829,1.485609431
YFJKGPRYPHFGQD-UHFFFAOYSA-N,4.1046,362.472,9,4,2,126,0.5,-3.41,-4.895611909,1.485611909
RYPKRALMXUUNKS-HWKANZROSA-N,0.1458,234.248,9,6,0,94,0,0.6303241084,-0.8555350406,1.485859149
GAQAKFHSULJNAK-UHFFFAOYSA-N,4.2729,670.881,10,10,4,272,0,-8.349524225,-6.863485801,1.486038424
FKOPCVJGLLMUNP-UHFFFAOYSA-N,3.9154,253.817,5,1,0,96,0.3529411765,-2.537048086,-4.023556452,1.486508366
YQTAUCCALHOTQC-UHFFFAOYSA-N,3.739,597.96,5,2,1,104,0.3157894737,-7.128996546,-5.642328423,1.486668123
GWESVXSMPKAFAS-UHFFFAOYSA-N,5.7283,359.573,7,4,0,112,0.3,-3.4624,-4.949080455,1.486680455
MJQVZIANGRDJBT-VAWYXSNFSA-N,1.002,116.16,5,2,0,48,0,0.4574,-1.029393504,1.486793504
FQKXIOAPTXUHEK-UHFFFAOYSA-N,2.0476,207.258,1,3,2,72,0.6428571429,-4.2373,-2.749618151,1.487681849
LGRFSURHDFAFJT-UHFFFAOYSA-N,0.8498,238.339,5,6,0,96,0.3529411765,-3.885413337,-2.397607701,1.487805636
GNLXYXCOPZDOPO-UHFFFAOYSA-N,2.6027,210.273,6,3,0,84,0,-4.021753515,-2.533833225,1.48792029
WEEGYLXZBRQIMU-UHFFFAOYSA-N,5.0618,340.504,14,4,0,140,0,-6.975819717,-8.463936806,1.488117089
YAVYBQFUSWPIQK-UHFFFAOYSA-N,1.24,183.169,3,4,1,60,0,0.54000002,-0.9488371001,1.48883712
PLIKAWJENQZMHA-UHFFFAOYSA-N,0.9739,225.16,3,6,0,84,0.3125,-3.750431249,-2.26151609,1.488915159
GAKMQHDJQHZUTJ-ULHLPKEOSA-N,2.57462,234.305,0,5,0,74,0.8666666667,-5.3698,-3.880556254,1.489243746
SBUJOYSGTMYVDY-UHFFFAOYSA-N,6.172,696.926,12,8,4,278,0.24,-8.667095408,-7.177549428,1.48954598
YVGGHNCTFXOJCH-UHFFFAOYSA-N,4.6441,277.411,4,1,0,108,0.5714285714,-5.685727665,-4.196164275,1.48956339
VZQSBJKDSWXLKX-UHFFFAOYSA-N,5.1922,371.912,7,4,1,138,0.5384615385,-7.099144977,-5.607476904,1.491668073
ZSJLQEPLLKMAKR-GKHCUFPYSA-N,3.4587,273.723,1,3,1,96,0.6315789474,-5.3600001,-3.868312699,1.491687401
PCGWRXYZXVZXIN-UHFFFAOYSA-L,1.949,244.747,5,3,1,82,0.4,-0.224346776,-1.717156129,1.492809353
KCQOJKOFEKZEPI-UHFFFAOYSA-N,2.7984,332.139,3,5,0,112,0.2857142857,-5.2203,-3.727085723,1.493214277
WDJUZGPOPHTGOT-IUTQCQAUSA-N,-0.8795,245.753,0,0,1,88,0.7058823529,-3.848914283,-2.35495571,1.493958573
FRZSCIVUSFMNBX-UHFFFAOYSA-L,2.5682,187.327,9,2,1,80,0,-1.096509119,-2.590812431,1.494303312
JPEDHHGXVGENMN-UHFFFAOYSA-N,3.5416,198.052,0,1,0,60,0.8333333333,-2.802624638,-4.297124163,1.494499525
IDVSELVVGYIOEX-UHFFFAOYSA-M,2.6707,717.938,7,13,4,292,0,-6.087152993,-4.592553065,1.494599928
JXUMCVDPMJWGSI-UHFFFAOYSA-N,2.4199,382.507,7,6,2,136,0.44,-1.42,-2.914757432,1.494757432
YPXOPAFVVHXQDP-ZZEZOPTASA-N,-9.9498,1026.263,15,23,4,314,0.4444444444,-0.4261364852,-1.920968659,1.494832173
KBHMHROOFHVLBA-UHFFFAOYSA-N,-3.8721,418.258,8,1,0,124,0,0.378555744,-1.11662957,1.495185314
VCGAKFSCYYVKIR-UHFFFAOYSA-N,3.2139,328.799,1,3,1,118,0.5217391304,-4.744604806,-3.249214089,1.495390717
FKERUJTUOYLBKB-UHFFFAOYSA-N,2.1936,229.235,2,4,2,86,0.7058823529,-4.5152,-3.019582861,1.495617139
AJOQSQHYDOFIOX-UHFFFAOYSA-N,1.3751,206.245,3,2,2,80,0.4,-2.761471979,-1.264621821,1.496850158
NPUKDXXFDDZOKR-UHFFFAOYSA-N,-3.1237,252.665,0,4,4,72,0,0.2964249182,-1.201422989,1.497847907
ZYLMCRLXTUAWGM-UHFFFAOYSA-N,6.7209,403.623,4,7,0,128,0.72,-8.362937857,-6.864937774,1.498000083
YGRSFVUXNRPCJA-UHFFFAOYSA-N,1.5062,247.722,4,4,2,92,0.375,-0.126787572,-1.624936635,1.498149063
BALXUFOVQVENIU-GHXDPTCOSA-N,1.7497,201.697,3,2,2,74,0.4615384615,0.695307021,-0.8035783273,1.498885348
BALXUFOVQVENIU-KXNXZCPBSA-N,1.7497,201.697,3,2,2,74,0.4615384615,0.695307021,-0.8035783273,1.498885348
BALXUFOVQVENIU-UHFFFAOYSA-N,1.7497,201.697,3,2,2,74,0.4615384615,0.695307021,-0.8035783273,1.498885348
HSSLDCABUXLXKM-UHFFFAOYSA-N,3.6595,282.343,5,3,0,108,0.5714285714,-5.450777025,-3.951788778,1.498988247
QXZHEJWDLVUFFB-UHFFFAOYSA-N,-1.2955,196.031,4,8,0,72,0,-2.3381,-0.8388702969,1.499229703
SAZOSDSFLRXREA-YFKPBYRVSA-N,-2.9985,98.999,0,0,0,18,0,-3.32353295,-1.824128369,1.499404581
QPHRVUMZLUQZGU-UHFFFAOYSA-N,2.6614,213.244,2,5,2,80,0.75,-2.740045095,-4.239999771,1.499954676
UWQMKVBQKFHLCE-UHFFFAOYSA-N,2.6614,213.244,2,5,2,80,0.75,-4.24,-2.740045071,1.499954929
FKMYOBZNVAVPDG-UHFFFAOYSA-L,-0.2574,424.513,4,5,0,160,0,-0.987409557,-2.489135392,1.501725835
JILCEWWZTBBOFS-UHFFFAOYSA-N,-0.5679,240.311,5,7,1,96,0.3529411765,-2.627267194,-1.125409866,1.501857328
CCEXTQVHYYYTOI-UHFFFAOYSA-N,5.2504,515.522,12,6,2,192,0.3529411765,-5.502727126,-7.005051692,1.502324566
IWYRWIUNAVNFPE-UHFFFAOYSA-N,3.2585,296.562,1,3,0,84,0.375,-5.569,-4.066096866,1.502903134
DTYGEAKGUGEGKX-UHFFFAOYSA-N,3.9846,463.53,4,5,2,178,0.3529411765,-6.616859825,-5.113886869,1.502972956
KEMQGTRYUADPNZ-UHFFFAOYSA-N,2.5061,240.215,2,5,1,92,0.3529411765,-4.7274,-3.224227479,1.503172521
QELUYTUMUWHWMC-UHFFFAOYSA-N,-6.9135,359.213,6,4,2,124,0.2608695652,-0.470768513,-1.974100602,1.503332089
LNNXFUZKZLXPOF-UHFFFAOYSA-N,4.3126,453.836,3,0,0,86,0,-3.314476262,-4.817863257,1.503386995
BYQDGAVOOHIJQS-UHFFFAOYSA-N,-3.8514,261.234,6,9,3,102,0.3333333333,0.3403663284,-1.163987727,1.504354055
KLSJWNVTNUYHDU-UHFFFAOYSA-N,0.458,290.275,3,5,2,110,0.2857142857,-3.278118188,-1.773478129,1.504640059
ZROFIZIVWGDNCA-UHFFFAOYSA-N,1.2369,333.412,4,6,1,108,0.55,-4.22,-2.715166715,1.504833285
HTLZVHNRZJPSMI-UHFFFAOYSA-N,-0.5486,181.879,2,5,0,40,0,-2.303614127,-0.7981154484,1.505498679
GWTVMUKCRYINJA-UHFFFAOYSA-N,-0.2774,290.323,2,2,1,94,0.6,-3.645967147,-2.140116539,1.505850608
CCKSYUMJLIMSQK-SNAWJCMRSA-N,1.59396,108.144,3,2,0,42,0,-0.1309124421,-1.637725372,1.50681293
